#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 13083500: Oakley Reservoir, ID
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Oakley Reservoir (13083500) 
# Idaho  RESERVOIR Site - 4766 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:52:29 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1970,10800,16500,19500,21900,25800,32600,34400,26800,21900,18000,19300,21000
1971,22800,31500,35800,40300,50300,62700,61000,48100,40500,33400,34800,35900
1972,37700,41600,45000,49700,50000,56900,57100,46500,40200,36500,38400,40300
1973,41700,44000,47300,51900,57700,58700,52900,42500,37700,34600,35900,37900
1974,39400,41900,44200,50100,59800,59400,52800,39800,34400,30000,31700,33500
1975,35100,37300,40600,46200,50600,65300,68900,55800,44100,34500,36400,38600
1976,40900,42900,46300,52300,59700,61700,55300,45000,41800,38100,39800,41100
1977,42000,43500,45200,47300,46600,45600,40700,29800,24200,21400,23000,25100
1978,27200,29500,31700,36000,44100,48700,41200,30800,26000,25700,27000,28500
1979,29800,31300,35100,42900,46600,50300,42600,31000,29200,25600,26700,28500
1980,29500,35500,40200,42700,48300,56300,55600,43500,31400,21700,20900,22600
1981,25000,26800,28900,31400,34200,31000,24100,14600,8100,2000,4000,6300
1982,8600,11100,17000,21800,28800,38300,35700,27300,22100,18800,20900,22800
1983,25000,27600,31000,36000,43100,56100,55800,45900,42600,34600,36300,38500
1984,40800,43000,45300,50100,58200,73000,64000,48200,40700,34800,36100,39000
1985,40700,42300,44200,48800,57600,58500,48000,38800,32200,30000,30800,33600
1986,35300,37300,44000,52600,59800,57800,42500,30600,21900,19500,22200,24900
1987,26800,28400,30800,34700,34800,31100,23200,17700,8100,0,2100,5100
1988,7400,9700,12900,16800,21400,18000,12100,6500,4100,1400,3100,5400
1989,7900,10200,12400,18400,25000,23500,15200,7500,4500,1800,4300,6300
1990,8400,10900,13500,17500,19200,16600,12500,6400,3700,1100,2700,5300
1991,7000,8000,10700,13300,15900,18700,13000,6600,3300,1300,3000,5300
1992,7200,8800,11300,13900,13400,8600,5100,3500,2600,2200,2800,4400
1993,6800,8200,10000,16800,22500,29100,26400,18500,13500,8200,8000,9300
1994,11000,12900,14700,17200,18800,17900,10600,5400,3400,1700,3000,5100
1995,6900,10600,14700,19300,22800,32100,37000,28000,19800,16400,16600,18500
1996,20700,22900,27400,34600,42600,49800,43600,34400,25600,22500,21900,23900
1997,26500,30200,33100,38400,46200,55800,51900,43400,37800,34800,35000,36700
1998,38400,40800,43500,47100,51800,65300,66400,53600,44800,41100,37100,37800
1999,39500,41900,44900,48400,54200,61700,58400,45700,38500,32600,31300,33100
2000,34700,36900,39700,42500,44800,40400,29400,23900,19400,17500,17900,19600
2001,21500,23500,25500,28500,30800,26400,18500,13900,8100,5100,5700,7600
2002,9700,11900,14100,17200,23400,26100,20500,13300,8100,6000,7000,9000
2003,11000,13200,15000,17100,19000,17800,10300,6100,3300,1900,3000,4700
2004,6600,8500,10600,15000,19900,20700,15400,10500,7200,4500,5500,7400
2005,9900,12000,14500,18400,23800,41700,43200,34000,27000,21900,21500,23300
2006,27100,30500,34200,40800,54500,63800,56300,46900,38100,33700,34600,36500
2007,38500,39900,43100,47800,51600,45400,35400,28600,21200,18800,19800,21500
2008,23000,24600,26700,30300,32200,33900,29800,21300,15500,11800,12400,14400
2009,16100,18400,20700,24500,29300,32000,35800,29900,21800,17300,18800,20600
2010,22200,23900,25900,28400,30200,31900,29900,19900,14200,10400,10800,12900
2011,15500,19300,21600,25700,34800,52600,57800,44800,36300,27900,28570,30140
2012,31860,34210,36720,41550,43820,38950,31720,23240,18410,13680,14410,16300
2013,18515,20062,22230,25900,30476,28434,21605,16050,9604,8937,9715,11715
2014,13225,18050,18250,22045,24600,25306,18515,13225,12562,10454,10900,12477
2015,14700,17177,20008,22490,22360,24300,19676,14410,10700,7492,7920,10054
2016,11930,13765,18850,22425,27188,33116,24934,17965,12140,10331,11543,13810
2017,16200,18250,38217,46765,56893,60643,52995,40826,32062,28503,29666,31657
2018,33435,35263,36702,40275,42437,38915,31250,22425,16601,12109,13450,14401
2019,17323,18930,24087,27364,35835,,,,,,,
