#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 07007090: Pueblo Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Pueblo Reservoir (07007090) 
# Colorado  RESERVOIR Site - 4820 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:12 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1989,169795,185595,191411,200944,192621,188451,181640,135176,114541,111160,108441,118724
1990,133768,146325,148483,149218,143190,135266,126774,110043,100948,85557,83286,98574
1991,114541,134665,149666,159056,156697,144784,131687,85128,79356,76053,74052,88619
1992,114486,136986,152245,165617,156236,142694,140805,122376,113437,101447,100240,109417
1993,129335,147497,165000,191638,174182,173581,179719,164316,116680,113217,115818,131421
1994,152149,176883,197311,209689,196466,199199,173757,125183,110478,95256,96744,113405
1995,129074,155204,172746,184123,185490,218098,249172,255036,253194,251223,248811,258928
1996,273006,289228,290873,271426,247139,250674,253423,238133,197845,196192,197960,208574
1997,230516,249627,266151,263511,226763,211771,212777,206432,211893,197497,193290,196038
1998,209849,233289,249856,254021,216343,186566,180278,180934,172639,145524,143533,156131
1999,175377,200748,225631,224504,222093,254667,254437,252826,248040,237566,238045,243022
2000,249991,257301,273487,272718,248991,247363,239665,203322,164834,158562,158261,167247
2001,187458,204422,217976,222010,197805,178358,162340,133510,99262,94312,90031,96409
2002,114437,128984,139784,143437,135512,117218,99157,82138,77918,75747,75503,79484
2003,89710,99105,106939,111385,103160,89488,75303,70088,65207,63863,62392,69325
2004,85728,98767,109438,114018,113183,95664,91419,94796,100913,99471,95742,103320
2005,113628,124366,138578,140373,136123,126413,126708,107101,96255,88679,90401,101203
2006,118864,133378,148077,156694,151275,133864,122856,121758,120550,115584,112075,122075
2007,141744,162952,186639,192609,189890,192381,196536,173704,163396,152055,149074,166279
2008,192646,218550,239753,253194,239665,223753,229121,208852,184454,176236,173915,180025
2009,195311,214475,235009,249765,228952,210569,220316,218632,198732,190831,192229,205682
2010,228360,248402,257535,263936,252412,237131,237566,216425,199815,184750,181408,191360
2011,207342,225086,248765,264076,241161,226007,219699,212215,175520,164628,164730,176271
2012,196729,216994,239710,244089,230263,211851,187906,173596,164455,160915,157625,159031
2013,164730,169825,173206,173135,166867,147629,126945,120837,125974,127151,127241,136678
2014,146351,154282,164730,183681,192760,183681,185082,188728,178069,169509,168986,185416
2015,209132,232432,253286,257720,232645,243511,273198,242002,215733,195731,180045,196233
2016,223970,249618,268664,259300,235229,229606,235706,214750,191848,183699,180296,186148
2017,204913,226858,247798,253026,231139,242467,241006,239025,230968,201456,207825,226353
2018,246397,262238,274080,257369,231396,235967,220164,207863,202229,187141,184028,189062
2019,196760,204835,215518,235577,237535,234320,240432,240168,214183,191961,186076,200225
2020,223014,243846,262189,258688,228630,234622,220371,195931,161932,178000,175262,182211
2021,191626,198810,205462,209093,207151,198581,,,,,,
