#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06079500: Gibson Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Gibson Res (06079500) 
# Montana  RESERVOIR Site - 4724 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:50 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2000,43321,43538,44897,50286,81749,95765,89970,35197,5322,7037,10697,12127
2001,14867,18542,21221,24552,36927,77702,82827,25656,5611,7666,13076,18261
2002,21759,25662,29023,32896,45530,83997,95080,60591,25054,26208,32953,35905
2003,37796,39964,42763,48785,81959,95105,83337,18729,4594,6246,7913,13428
2004,17300,20836,23759,34638,68611,94770,91876,48776,19403,22496,26543,27138
2005,32640,40913,46942,55974,73560,96011,90213,33225,5603,5080,5722,5531
2006,8761,11911,13814,16109,54557,95959,87532,27480,7206,10549,12819,31218
2007,39337,44148,47679,60197,76676,96366,73788,11049,5270,6233,10959,14375
2008,17030,20376,23288,26730,21913,83860,96335,64664,27545,21980,29010,39601
2009,39122,37218,38013,39682,72041,84372,95403,46696,29755,5615,13844,10456
2010,14496,22526,22804,27798,52737,85439,94692,42108,5540,16240,13725,12165
2011,13472,15592,16041,16146,20402,74626,95830,86282,35227,12094,18261,16669
2012,19185,19085,18553,21411,73129,92145,95687,53717,6813,6242,7928,11902
2013,14699,16128,16837,23592,39450,98220,91675,30658,6069,7315,10285,10294
2014,13596,16454,18041,24128,22900,83161,98194,62694,29486,16454,16616,16799
2015,18522,18492,24631,58380,80678,98460,76385,13322,5838,5371,5662,7453
2016,14184,20610,26977,35996,76349,98634,70143,6282,5004,5459,12646,23337
2017,29071,31794,36550,40413,46019,90554,94027,39626,5472,5639,5744,11929
2018,13602,12896,12690,11366,39820,86117,98367,67761,26458,17146,17168,16804
2019,16967,17032,16342,17043,54300,97861,90169,38448,5859,7653,12064,12817
2020,15533,19145,21542,24307,49154,90271,98140,67361,18823,7212,13362,28963
2021,30408,29650,29527,32744,59023,82902,,,,,,
