#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06216400: Pilot Butte, WY
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Pilot Butte (06216400) 
# Wyoming  RESERVOIR Site - 5450 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:57:30 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1954,10137,11622,14707,20407,27972,26612,28212,21737,13299,8562,5392,7712
1955,10162,11952,17437,29097,32147,26532,29947,21662,12674,7762,2832,9062
1956,11247,14382,17307,26052,30032,28052,23537,16267,14707,10972,6082,7312
1957,11832,11892,16982,24532,30372,30457,29097,16527,13674,10422,7612,10697
1958,14057,17177,18639,23387,30372,30967,30627,9862,9612,7162,8262,8912
1959,8762,8962,12432,14837,20652,27332,22712,14252,7912,6128,8412,9962
1960,10752,13237,18572,28692,24532,18099,28852,24532,9112,5808,9662,13737
1961,12372,13112,16202,27412,30117,31222,30627,12252,6912,7362,8962,8862
1962,11592,13299,15422,26372,31137,31392,30287,22412,7912,7762,9062,10062
1963,10752,16267,21287,28212,32912,30967,32552,24292,14252,8062,2742,8962
1964,10212,12072,18639,27172,33272,31477,33542,25812,13799,7562,2712,8962
1965,13112,14382,16787,26852,33542,29437,30797,19882,22562,19882,13799,14252
1966,14252,15617,20582,23837,32912,27092,30542,13237,9562,9712,3412,11772
1967,14252,18234,20582,23912,30287,31307,32012,23462,10587,10212,7612,9812
1968,14057,24292,25492,25012,30967,25412,31652,15422,15877,14512,13486,9012
1969,12252,19322,23312,25252,30372,25572,32102,23237,19812,18841,16267,18639
1970,19112,21212,22937,31052,32372,30967,32102,28212,16137,13549,14122,14122
1971,14122,13187,13080,12924,12162,26052,27252,23087,17372,5544,9812,20057
1972,20792,19322,22150,24372,28612,28292,25972,25812,24137,20302,17242,21212
1973,20372,20442,20442,21737,26772,30287,31922,31832,19182,21072,15747,14902
1974,14122,13361,12612,11772,31481,23237,24612,24372,21362,21737,18976,17897
1975,17897,17829,17762,17697,25412,30117,28212,22262,22637,23162,23087,22787
1976,22712,22637,22487,22262,25732,27332,24612,13112,11832,11592,11412,11192
1977,11027,10862,10807,17829,33722,27652,26932,26052,19392,9262,9112,8862
1978,8662,8587,8487,16071,26612,32912,27492,27092,22937,23462,22712,22337
1979,21887,21475,21107,20827,21362,28052,23762,20232,23687,11137,10477,10187
1980,10012,9837,9662,14512,29862,31562,30797,28852,21212,16006,15422,15422
1981,15260,15227,15162,30202,32642,33182,27172,22112,15747,8212,16592,16527
1982,16502,16502,16502,25332,28692,12986,22862,32012,28212,24772,24532,24292
1983,24292,24137,24137,23987,28532,33002,31652,32192,29097,23912,22075,21962
1984,21962,21962,21962,23087,31392,31832,31222,26932,27012,26372,26772,26532
1985,26372,26372,26132,28852,30117,26452,32102,15877,16502,23687,27892,27812
1986,27732,27732,27732,27652,27892,19112,23612,32912,32642,28852,29182,29012
1987,28852,28772,28692,28772,32462,33632,26052,27492,16592,7062,18504,29862
1988,29667,29437,29352,30797,32732,25492,26372,14902,9912,17437,28132,27812
1989,27492,27332,27252,28372,25172,26692,33722,31562,22637,22262,28372,27332
1990,27172,27172,26932,25172,30372,17829,27252,29692,23237,21287,30372,29862
1991,29777,29607,29437,32372,32012,31832,30097,19952,18032,15942,21812,23837
1992,23762,23687,23687,30797,29437,26700,32354,27172,18538,15227,30695,30423
1993,30389,30338,30270,30211,31486,31724,32417,20491,25964,17463,30126,30525
1994,30389,30202,30083,29989,30317,21018,22523,12970,13082,10475,30678,30498
1995,29992,29915,29822,29634,32288,29211,29219,28446,18666,14446,21010,24494
1996,24534,24621,24684,24811,27449,21946,30963,23945,17572,17822,26526,26332
1997,26189,26113,26054,26013,26332,24204,25354,25787,27136,27461,25155,24850
1998,24833,24261,24204,24318,26560,20628,26214,23459,21882,20324,25545,25337
1999,25213,24817,24498,24743,21780,19138,24098,23766,18924,20628,25845,25445
2000,25545,25031,24941,25056,27547,27043,29866,15808,15167,8180,26500,26332
2001,26122,26029,25937,25845,27239,17137,16975,11721,5484,1144,13799,26788
2002,26450,26323,26315,26239,26206,16983,27120,21259,11510,3494,16123,25678
2003,25553,25470,25503,25445,24375,17841,28289,15402,13286,7702,25478,25164
2004,25048,24949,25072,24924,28366,15693,24514,17999,20119,16116,25147,24833
2005,24702,24628,24489,24293,20812,29319,28994,22717,15066,12787,26113,25653
2006,25661,25503,25362,25205,22180,18085,21128,14391,8587,1510,1332,1211
2007,5424,12863,19138,25903,24776,18506,16509,17207,15234,6615,25321,24998
2008,24941,24875,24776,24645,24481,23855,27590,25362,18288,8917,25971,25703
2009,25562,25462,25312,25180,28671,28314,29486,28245,17654,16453,26779,26551
2010,26467,26391,26357,26323,28219,28323,27805,20974,18961,14793,25420,25147
2011,25048,24932,24908,24760,21874,20697,25795,27230,21562,20889,25778,25512
2012,25387,25246,25114,24899,28124,19197,28732,20828,16102,11259,25304,25056
2013,24899,24833,24752,24547,24098,26941,23484,16288,13600,17193,25637,25304
2014,25180,25131,25048,24916,26551,21035,27205,26610,25854,22400,24612,24359
2015,24326,24261,24252,24090,27453,27684,27162,18455,13478,12744,25362,25064
2016,24982,24908,24801,24743,27615,27384,27359,14012,7507,4748,27103,26856
2017,26737,26720,26712,26873,27094,26289,25920,25628,23179,15308,25728,25553
2018,25470,25420,25379,25263,26484,26197,26686,23839,14674,13889,25661,25379
2019,25271,25213,25147,25122,27384,27248,26349,23855,11283,13440,25337,25230
2020,25139,25056,25015,24957,26890,17222,28202,18821,14774,16247,25495,25487
2021,25404,25296,25180,,25139,24114,,,,,,
