#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12332500: East Fork Rock Creek Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# East Fork Rock Creek Res (12332500) 
# Montana  RESERVOIR Site - 6056 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:45 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1959,,,,,,,,,,,,
1960,,,,10430,10160,14430,14410,9250,5400,4800,5910,6860
1961,7560,8290,8960,9630,10830,12150,13910,5400,,7610,2020,2810
1962,3860,4480,5020,5780,6450,9220,14880,11220,7280,5780,7000,7860
1963,8750,9370,10010,10650,11310,12700,16440,14490,7140,6450,,
1964,,,,,,13500,16040,15600,13700,11500,11810,12850
1965,13200,12850,12150,10160,6580,7860,16040,16040,14800,13800,12750,11150
1966,9220,9220,9220,11000,12850,11810,10810,6310,40,410,1680,2580
1967,3370,4080,4520,4900,5530,13910,14630,14240,8230,4650,4890,5610
1968,,,,,9370,11530,14940,14300,11470,10480,,
1969,,,,,,,,,,,3320,
1970,,,,,,9790,12850,13290,7840,4550,3960,4540
1971,,,,,9500,13990,16040,11480,6520,1570,,
1972,,,,,,,,,,,,
1973,,,,7400,8010,3630,0,0,0,0,,
1974,,,,6300,6770,8750,15080,10810,6310,3020,3630,4380
1975,,,,,,,15070,15520,14690,11160,10600,11480
1976,,,,,15530,16040,14880,10810,9220,7230,6860,9220
1977,10480,11320,11950,12850,13200,7410,7140,1000,0,0,,
1978,,,,,,9530,15860,12150,8310,8030,,
1979,,,,14690,15470,14300,11910,6580,5480,4080,,
1980,,,,,6850,8330,13200,13910,11140,6650,,
1981,,,11170,11340,12850,16040,14290,10810,6470,3020,,
1982,,,,,10480,11140,16040,15360,,,,
1983,,,,12150,13550,13200,12150,13200,10250,8810,9850,11030
1984,12260,12940,11860,10700,14760,15960,14830,11930,8940,8130,,
1985,,,,,14480,13410,8650,1810,490,480,,
1986,,,,,7590,12000,11880,7950,4000,1360,,
1987,,,,,7220,5890,3370,1440,2070,2300,2620,
1988,,,,,6520,6690,6850,1040,760,150,,
1989,,,,,5080,6750,6270,1800,450,460,,
1990,,,,,5080,7120,8660,3470,80,,,
1991,,,,,5350,6500,9320,6020,1670,2080,3040,3760
1992,4500,5180,5780,6420,6240,3310,190,190,140,0,1090,1870
1993,,,4150,4300,4710,10050,12550,16420,16040,14450,,
1994,,,,13030,12730,16130,15200,11100,5790,4600,,
1995,,,,8020,8800,9730,14820,15860,10020,7600,8010,10400
1996,,,13030,13160,13430,14280,16040,7240,1750,0,0,590
1997,2040,3090,3590,4470,5190,10160,16090,15020,12910,11450,,
1998,,,,,,,,,,,8660,10140
1999,10780,11660,12300,12960,12800,13600,16200,12590,8230,7100,7270,8250
2000,9300,10160,10600,11210,11680,9240,6980,3460,760,1210,2150,2950
2001,3620,4270,4780,5320,5870,6400,8390,7360,4530,2030,2770,3520
2002,4140,4800,5250,5800,6270,5820,9900,7220,2820,2420,3350,4080
2003,4770,5300,5910,6480,7080,9450,11950,7900,2980,2410,3330,4170
2004,4870,5500,6050,6540,7190,6240,7790,5030,1650,1450,3640,3760
2005,5340,6060,6570,7100,7670,10260,15580,13060,6830,5320,6250,7050
2006,7540,6030,8870,9320,10000,11840,14020,8600,2940,2200,3180,4200
2007,5080,5800,6380,6990,7680,13380,16040,11270,6740,6160,7250,8150
2008,8900,9580,10160,10680,11210,14520,16380,12540,7860,9240,10384,11107
2009,10975,11140,11504,11980,11708,14865,16268,14024,10256,7942,9210,10224
2010,10975,11674,12255,12850,13375,13838,16531,13410,8480,7489,8700,9700
2011,10500,11100,11800,12200,12700,13300,16400,15400,11000,7800,8200,9400
2012,10300,11100,11900,12500,13300,13795,14300,11412,5412,6087,6993,7779
2013,8517,9239,9674,10247,10718,12502,13197,7679,4782,5702,6727,7529
2014,8120,8739,9261,9720,10224,12005,13340,10615,9971,6842,7834,8751
2015,9489,10096,10589,11045,11868,10813,11542,7556,4098,6842,5370,6216
2016,7046,7610,8142,8751,11140,13627,13924,9348,5367,4789,5776,6722
2017,7599,8157,8660,9019,9667,12378,14686,10288,5066,4500,5448,6379
2018,7251,7935,8521,9149,9800,16145,15828,11802,4978,4252,5383,6271
2019,7038,7675,8268,8861,9513,13156,14990,11948,7295,5836,6989,7839
2020,8475,9035,9533,9949,10405,13853,16324,13740,8110,6201,7114,7939
2021,8474,8981,9392,9749,10058,11170,,,,,,
