#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06090900: Lower Two Medicine Lake, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lower Two Medicine Lake (06090900) 
# Montana  RESERVOIR Site - 4882 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:55:40 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,0,0,0,0,0,7220,10530,9900,7270,4310,0,0
1957,0,0,0,0,0,,9690,7310,4080,4120,0,0
1958,0,0,0,0,0,14050,14630,12990,12850,10030,1500,0
1959,0,0,0,0,8450,13270,14670,14200,13130,13040,12540,5580
1960,4350,0,0,0,0,10890,11580,11340,7280,7280,0,0
1961,0,0,0,0,4480,11290,11220,8530,5070,0,0,0
1962,0,0,0,0,0,7270,10550,8520,5720,3510,3960,4000
1963,3750,2170,3260,2130,4220,14620,13770,11840,6550,3980,1800,1600
1964,1200,1500,1700,2000,6430,14970,0,0,0,0,0,0
1965,0,0,0,0,0,0,0,0,0,0,0,0
1966,0,0,0,0,0,0,0,0,0,0,0,0
1967,0,0,0,0,0,0,0,0,0,0,7000,8000
1968,9000,10000,10550,13710,13710,13710,13710,13560,11490,3030,5380,7770
1969,9000,10300,11400,12600,13730,13730,14200,12460,5820,720,1690,3440
1970,3590,3500,4000,4800,12040,12490,12260,10410,3860,620,1290,1290
1971,2000,3000,4000,5000,9000,12300,12490,12250,9700,5670,6000,7500
1972,8000,8500,9000,10000,11960,13190,12340,12340,11370,4990,4990,6000
1973,6000,6000,6000,6000,6080,12490,10800,8930,1130,770,2000,3000
1974,4000,5000,6000,9000,12420,12650,12800,12190,10240,8590,7390,8590
1975,8590,8590,6270,6270,5100,12720,12330,11880,11730,5100,11420,12010
1976,11990,11600,12000,12000,12000,12000,12000,12090,11260,8800,8800,6810
1977,6810,6810,7200,7850,9950,12190,11290,5420,2450,3690,5020,5400
1978,5600,5800,6000,12000,12490,12420,12570,12210,10990,11760,11500,11300
1979,11100,10900,10700,10600,10500,12460,12370,10120,5560,1010,1100,1200
1980,1300,1400,1500,1700,5000,11880,11880,9480,6000,10480,10300,11210
1981,12370,11750,11310,11990,12470,12610,12200,11170,6270,2450,5370,5560
1982,6780,8080,9260,10560,11770,12420,12650,12150,11810,10140,10200,10500
1983,11000,11500,12000,12230,12230,12230,12230,10990,9550,10240,11000,11500
1984,12000,12190,12190,12190,12190,12190,12880,7650,3970,3440,3500,3600
1985,3700,3800,3900,4000,8000,10000,12000,8000,4000,11880,11880,11900
1986,12000,12100,12200,12200,12260,12190,12490,12040,3970,0,11900,11900
1987,11880,11920,11960,12060,12160,12490,12150,10240,10480,11510,10630,10260
1988,10260,10260,10260,10260,12340,12490,11430,8860,7650,8050,7810,10710
1989,11880,11880,11880,11880,12490,12490,12190,11760,12090,11980,12040,12040
1990,12040,12040,12040,12040,12110,12370,12560,12180,12040,7650,11600,11600
1991,,,,,12250,12550,12720,12880,5800,6760,9200,11210
1992,11210,11210,11210,11730,12260,12040,12190,12040,9760,10410,11960,12110
1993,12110,12110,12110,12110,12040,12490,12490,12040,12110,11960,11810,11810
1994,11810,11810,11810,11810,12260,13250,13250,10260,10260,9550,8860,8860
1995,8860,8860,8860,11730,12490,12650,12110,11880,7260,7260,11880,10480
1996,10480,10480,10480,10480,12420,12650,12650,11880,5380,1980,4020,4020
1997,4020,4020,4020,4020,7520,12340,12340,10260,5670,8180,11430,11880
1998,11880,11880,11880,11880,12570,12490,12420,11510,6880,0,0,0
1999,0,0,0,6880,11730,9550,12490,12190,12190,6880,11880,11880
2000,11880,11880,11880,11880,12420,12650,13190,10260,4650,4650,6390,6390
2001,6390,6390,6390,6390,10260,12490,12340,8520,1980,0,0,0
2002,0,0,0,0,3970,10260,12800,12040,3970,1130,1130,1130
2003,3970,3970,4540,3970,4270,10480,11730,3970,1460,1460,0,0
2004,0,0,0,5970,11360,10260,11730,8520,2940,2220,2220,2220
2005,11730,12110,12110,11730,12110,12110,11730,9200,2940,2940,2940,2940
2006,9910,9950,10260,10260,10260,11880,11880,8520,3440,0,0,1520
2007,3440,3440,3440,3440,7200,12340,12040,6880,2450,930,2450,6880
2008,6880,6880,6880,6880,6880,11730,12260,12040,5970,3970,2450,2450
2009,2450,2450,6270,6270,6880,12490,12000,11360,3970,3970,5100,2550
2010,5100,3970,3970,3970,4880,12490,12190,8860,8180,358,0,1500
2011,3600,3600,4000,4800,4800,7900,13000,12400,9700,0,0,6266
2012,6266,6266,6266,6266,12187,12493,12647,12793,6756,0,2450,0
2013,0,0,0,3187,8180,12493,12493,11584,5100,1984,1984,5673
2014,6266,6266,6266,6266,9554,12647,12647,10991,7520,3970,6881,11360
2015,10264,8858,8858,11734,12647,12493,12036,6266,3443,733,927,1126
2016,6266,8517,9554,10991,10540,12493,11734,9554,1984,733,1984,8180
2017,8180,10264,10264,7006,9554,12493,11734,7520,6881,1126,1984,8180
2018,10991,10991,10991,6881,9554,12493,12493,14867,1524,2936,,5673
2019,5673,5673,5673,9554,12493,,,,,,,
