#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 07007060: John Martin Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# John Martin Reservoir (07007060) 
# Colorado  RESERVOIR Site - 3850 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:54:33 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1974,9500,18400,25000,31300,0,0,0,0,0,0,0,300
1975,1600,4800,7900,8600,0,0,0,0,0,0,0,2200
1976,5600,7800,9200,10100,0,0,0,0,0,0,0,2300
1977,4900,14200,20100,20700,0,0,0,0,0,0,0,0
1978,1600,3200,5700,6900,0,0,2000,0,0,0,0,900
1979,1900,6100,12300,15200,4700,3400,9200,4900,6300,4100,5100,9200
1980,15700,25800,34600,41500,48500,166000,170000,90400,53700,4600,35400,41500
1981,52900,63400,69900,75800,58800,42100,35600,15700,31300,17600,13800,18000
1982,27000,37000,45800,52700,36900,23900,19500,20400,10800,10900,12700,23200
1983,35400,49700,60400,77000,103000,89000,175000,180000,118000,81900,67500,74700
1984,89500,104000,123000,142000,163000,192000,199000,184000,186000,145000,205000,231000
1985,245000,277000,329000,343000,314000,356000,351000,334000,305000,277000,281000,288000
1986,310000,326000,337000,314000,257000,216000,235000,203000,200000,212000,226000,261000
1987,286000,319000,335000,353000,352000,416000,363000,314000,271000,261000,246000,254000
1988,270000,287000,300000,304000,283000,256000,212000,150000,96100,81700,79000,87200
1989,97800,109400,120000,124300,95200,84400,78400,52600,37400,34600,28300,34900
1990,43600,53400,63700,72400,65500,56300,38500,43100,31000,18700,17900,28800
1991,37000,47400,62500,70300,43600,34900,21700,12000,10300,9400,8700,21500
1992,32700,45400,63100,70600,49300,34700,34400,19100,16700,14000,13200,23800
1993,29700,51100,62800,76800,80100,78800,91100,62200,53400,41000,41200,56100
1994,69500,79600,92500,97200,88700,119000,133000,91100,81100,68400,66000,75900
1995,87000,99700,108000,113000,102000,145000,354000,351000,307000,268000,258700,261600
1996,269000,285000,308500,318800,277300,223000,242700,223200,216800,232800,230400,242900
1997,254800,267500,288700,288000,254300,232900,324600,255200,308900,287400,290600,335000
1998,345000,344000,344000,347000,343000,335000,280000,255000,267000,244000,243000,259000
1999,272000,301000,315000,321000,319000,405000,347000,316000,342000,327000,326300,325300
2000,334700,343800,347700,338200,324300,301000,235100,188400,140000,123100,112200,124100
2001,137600,150800,161900,172000,166500,158000,147700,101100,72800,53300,49800,57300
2002,68900,79000,86400,91800,73800,60100,39500,30200,24500,22300,21400,23600
2003,28600,34400,38800,43600,41100,30100,28500,24700,22000,20500,19200,22000
2004,26900,31700,36500,32600,11800,6200,5700,8700,19000,17100,16600,26900
2005,37900,50000,59300,65300,75100,52400,36300,9000,10000,8967,8791,14675
2006,21815,28743,33903,40824,34137,20894,22727,2879,3421,4145,6248,19857
2007,30500,39955,53178,70844,81204,80867,86838,42155,35373,25373,21262,30269
2008,40917,51141,60196,66038,55886,50974,43979,18069,32457,27755,32954,44074
2009,55251,63870,71902,80956,76897,74004,74818,34326,24015,23036,22811,37119
2010,48369,58492,67629,85979,89735,82577,66205,32422,24671,27069,26828,32824
2011,42247,50376,57417,64106,47746,35928,35098,11609,9691,8859,9503,15454
2012,22837,31718,39021,45296,37905,28504,24421,21896,17442,16763,16152,18304
2013,22050,26249,28957,31125,29022,20662,16774,15399,21847,21097,19013,21064
2014,26288,33763,40724,45131,42516,25980,23389,25420,13396,6981,6206,14919
2015,22206,29839,38049,52194,46203,165007,298167,291224,256601,226482,206132,214635
2016,223954,232016,238797,239719,224567,210582,186639,149506,123966,108770,94176,101071
2017,110215,120077,126742,131472,128949,221363,265130,222486,260262,242405,243860,259051
2018,268867,291619,311095,312101,289508,268803,220707,171506,156106,135386,133063,139460
2019,146143,154901,163847,175778,167401,,,,,,,
