#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06110500: Ackley Lake, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Ackley Lake (06110500) 
# Montana  RESERVOIR Site - 4300 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:17 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1960,4160,4160,4130,4110,4610,5580,5570,4750,4630,4320,3850,3840
1961,3990,3830,3820,3780,3740,3360,3300,2380,2290,2140,1980,1680
1962,1640,1620,1600,1550,1480,2200,5640,5290,4550,3820,3720,3680
1963,3680,3520,3380,3080,3180,3780,5580,5080,,,,
1964,,,,,2750,,,,,,,3540
1965,,2880,3090,2990,3250,4380,2920,2990,2560,5080,5200,5150
1966,4660,4660,4700,4790,4820,4750,4620,4150,3600,2930,2900,2920
1967,2930,2970,2970,2850,3000,3620,4930,4480,3620,3350,3410,3410
1968,3410,3520,3560,3560,3690,4190,4930,4570,3830,4040,4260,4260
1969,4260,4260,4260,4700,5250,4930,4930,5150,3910,3620,3620,3830
1970,3830,3830,3830,4040,4040,4940,5650,5280,4480,4260,4480,4480
1971,4500,4500,4500,4500,4500,4570,4680,4130,3200,3000,,
1972,,,,3210,3620,4570,4790,,,3210,,
1973,,,,3000,3000,3420,3520,3410,1220,1060,,
1974,,,,890,1440,2840,4040,3210,3000,2840,2750,2920
1975,3000,3000,3000,3000,5830,5900,6030,5650,6150,4700,4480,4480
1976,4420,4370,4260,4260,5900,5900,6030,4480,3930,4040,4040,3930
1977,3830,3830,3830,3830,4260,5820,5490,3830,2750,2590,2590,2510
1978,2510,2420,2420,2420,3410,5780,5780,5040,3390,4040,4040,3930
1979,3930,3830,3830,3930,4700,6030,6030,4700,3520,3410,3410,3410
1980,3310,3310,3310,3620,3830,4700,5040,3410,3000,2750,2590,2500
1981,2500,2420,2500,2670,2670,,,,,,,
1982,3830,3830,,,,,,,,,,
1983,,2840,2740,2630,2460,3720,3760,2980,,1680,1650,1620
1984,1590,1700,1830,1960,2100,3770,3930,1800,,,1000,950
1985,900,870,840,800,1050,2180,1470,810,1100,1380,1700,2000
1986,2300,2700,3000,3100,5310,5830,5710,5130,4230,4430,4830,
1987,,,,4400,4790,5640,5700,5300,4950,4500,,
1988,,,,4200,4420,6150,5080,3980,2860,2840,,
1989,,,,2650,3520,6180,6180,4480,3930,4170,,
1990,,,,,5700,5700,6120,4590,4030,3480,,
1991,,,,,3780,5720,6060,5110,3560,3150,,
1992,,,,3060,3100,2540,3000,3370,2690,,2800,
1993,,,,3030,3190,3700,4230,5390,5510,5600,4670,4470
1994,4260,4580,4880,4900,5510,5810,5520,2890,1860,1560,2360,2420
1995,2420,2420,2330,2580,3050,5090,6300,5600,3970,3660,3830,3830
1996,3830,3830,3830,3830,4700,5850,5690,3680,2340,2090,2180,2180
1997,2180,2180,2340,2180,2560,4480,5840,5650,4480,4490,4480,4260
1998,4260,4480,4480,4480,4900,5450,6150,4670,4200,3410,3410,3310
1999,3240,3240,3240,3530,3410,4590,5840,4480,3770,3310,3210,3210
2000,3490,3210,3210,3470,3310,4120,4580,3370,2570,2000,2000,
2001,,1810,1920,1960,1980,1650,2380,1890,1510,1350,1260,1320
2002,1300,1290,1290,1260,1540,2450,3730,2810,2080,1740,1800,1680
2003,1520,1520,1680,1880,3230,6020,5710,3400,1790,1380,1160,1250
2004,1250,1250,1400,1440,1420,4200,5650,3940,3000,2540,2240,2240
2005,2240,2240,2260,2180,2210,4760,4680,4170,3020,2610,2600,2490
2006,,,2440,2500,3670,4580,4310,3190,2360,2040,2200,2200
2007,2200,2200,2200,2460,2800,4960,4860,3300,2250,2140,2130,2140
2008,2140,2170,2170,2180,2180,3610,4080,3530,1660,1470,1469,1469
2009,1469,1511,1511,1511,1502,3803,6140,5896,5005,4014,4014,4014
2010,4014,4087,4080,4132,4194,6447,6098,5649,5430,5060,4000,4000
2011,4000,4000,4000,4200,4300,5700,5300,4500,3600,3800,3800,3900
2012,3900,3900,3900,3400,4200,6117,5455,4695,3586,2913,2913,2913
2013,2913,2913,2913,2946,2946,3462,6551,5371,4273,3586,3586,3586
2014,3586,3586,3586,4153,4112,4552,6213,5399,4777,4496,3884,3884
2015,3851,3851,3851,3997,4873,6572,6472,5943,4806,4029,3759,2757
2016,3926,3926,3942,4194,4472,6472,6342,4449,3561,3387,2390,2390
2017,3553,3553,3511,3636,3636,6467,6535,4470,3063,2837,2748,2778
2018,,,2778,2880,3325,5973,6625,6023,4873,4040,,4331
2019,4331,,,4806,,,,,,,,
