#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08008160: Terrace Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Terrace Reservoir (08008160) 
# Colorado  RESERVOIR Site - 8550 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:02 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1968,6800,6800,7000,7000,7800,9000,8800,8200,14200,12200,12000,12300
1969,11600,11300,11200,11300,9900,9300,11100,10900,9500,12500,9700,14000
1970,12900,6100,0,0,9900,9300,11100,10900,9500,12500,0,0
1971,0,0,0,2100,2000,1600,1100,1000,1400,1500,2000,2700
1972,4700,5000,6400,6700,6500,6600,5700,3700,1900,1800,1900,3100
1973,4300,5100,6000,6500,6800,9400,16900,12400,7000,7000,6900,7200
1974,7600,8500,9000,10000,10100,10100,7500,4100,2500,2300,2800,3300
1975,3700,4200,4700,5870,10090,5200,10700,11565,6200,5900,6166,6925
1976,7905,8489,9095,10093,9962,11661,11161,6908,4386,4762,5210,4587
1977,4924,5000,4000,4472,4500,4161,2379,305,0,0,0,0
1978,0,0,1000,1007,1017,1051,1041,1007,1046,1012,873,1035
1979,1194,1432,1647,2029,2029,1964,14954,12702,7650,7100,7069,6890
1980,6783,7141,7509,8390,8001,6997,5709,1537,200,8,0,348
1981,709,1069,1394,1754,1824,1964,1814,1063,840,852,2164,3258
1982,5823,6601,6802,6966,7180,7040,7791,7115,10511,13930,11001,11673
1983,12172,11513,13525,14277,14210,11771,12157,8120,7477,5785,5596,6000
1984,6600,7100,7900,10600,11300,15200,13400,9800,5200,3700,7200,7000
1985,7900,8750,8890,9905,11070,12164,13682,12225,8684,6977,8518,8600
1986,10000,11100,12000,13000,10800,12000,14200,12700,9000,8300,7700,9300
1987,10900,12100,12900,12000,9700,9100,13200,5900,4000,3500,3300,3600
1988,4000,5200,6180,7232,8297,7792,6174,3200,2098,1701,1500,2100
1989,2800,3700,4500,6673,6787,6341,4812,2433,1821,1647,1625,2500
1990,2900,3400,3900,4800,4788,4864,3734,1094,1013,1501,1091,2637
1991,4290,5943,7436,9089,9471,9622,9321,4834,3156,2342,1725,3000
1992,4300,5300,6200,7100,9888,9405,8151,4527,4700,5384,4078,4000
1993,4900,5700,6500,8306,8158,8486,11057,7085,7558,7686,6787,7706
1994,8480,8991,9460,10593,11686,11720,11831,7091,5410,5459,4885,6388
1995,7597,8557,9515,11236,12136,10373,13217,11439,6961,5986,4786,5345
1996,6181,6996,7736,8636,8402,7899,6216,4157,2130,1541,1740,2861
1997,3680,4622,5394,7430,8122,8422,10385,6141,5539,6420,6954,8387
1998,9465,10292,10827,11859,13046,12644,9329,5725,3894,2895,2851,4537
1999,5766,6677,7442,8921,8950,9214,9701,7273,9156,8445,7358,7482
2000,8012,8457,8845,9518,10610,10360,7539,4566,3305,2722,2683,3351
2001,4155,4830,5369,6320,7407,8118,6471,4434,3416,2675,2216,2290
2002,2718,3157,3483,3953,4675,4095,3190,1497,1452,1452,1452,1585
2003,1794,2023,2208,3197,3276,3278,2758,468,67,539,43,1210
2004,1207,0,381,3406,6665,6761,6136,4031,2718,1974,1954,3420
2005,4372,5367,6105,7143,8068,12672,11800,7358,4043,3294,3669,4359
2006,5241,5969,6495,7180,7702,7968,6496,4684,3934,3423,3630,4760
2007,6158,7325,8209,11780,11981,12400,10302,6467,4468,4042,3715,3990
2008,5212,6200,7082,8798,8995,10282,9381,5839,3238,2382,2005,2992
2009,4000,5100,5948,8052,9142,12935,11956,7676,3513,2057,1855,2916
2010,3859,4717,5431,6294,7613,8432,6678,3734,2003,1484,1322,1829
2011,2800,3600,4241,5128,5290,5724,4905,3197,2081,1946,1906,3256
2012,4200,4965,5588,7398,7751,7583,6252,4586,2227,1527,1518,1875
2013,2450,2941,3454,4061,4311,4248,3897,2657,2214,1760,1667,3052
2014,4083,4824,5519,6575,6784,7599,6323,4780,3106,2299,2067,3031
2015,3790,4483,5087,6793,6844,6903,6892,5731,3708,2817,2430,2995
2016,3919,4727,5595,7327,7572,8147,7203,4985,3397,2944,2484,3042
2017,3953,4911,5843,9720,10385,11571,9944,7294,6008,4553,5045,6378
2018,7496,8275,8950,9956,10591,9693,7491,5052,3112,2444,2400,2900
2019,3430,4023,4600,5500,,,,,,,,
