#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08108050: Costilla Reservoir, NM
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Costilla Reservoir (08108050) 
# New Mexico  RESERVOIR Site - 9380 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:58 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1967,5000,5200,5500,6100,6600,5700,4000,2800,2900,3000,3600,4000
1968,4300,4700,5200,5900,7000,10200,10500,6800,6100,5100,5400,5800
1969,6200,6700,7200,7800,8700,11000,9600,7300,5600,5800,6800,7600
1970,8300,8800,9200,9700,11000,13200,11500,7700,4800,4200,4700,5100
1971,5400,5800,6000,6600,7500,6100,2300,1200,400,600,1400,2000
1972,2400,2800,3200,3900,4600,3600,1500,500,0,100,700,1200
1973,1600,2000,2400,2900,3800,8200,13000,10800,5000,4700,5400,5800
1974,6100,6400,6600,7100,8000,5700,2800,300,100,400,900,450
1975,0,0,0,0,0,0,5700,3000,300,0,0,0
1976,0,0,0,0,0,4100,2300,0,400,800,1200,1600
1977,1900,2100,2300,2600,3300,2800,700,0,0,500,1000,1400
1978,1600,1800,2200,2600,3600,6100,5400,3700,600,0,0,0
1979,0,0,0,0,0,9600,13300,11000,8100,6600,7200,7700
1980,8100,8600,9000,9500,10000,12000,12700,8200,5000,4300,4900,5200
1981,5500,5800,6100,6700,7600,6300,4400,2100,1000,1400,2100,2600
1982,3000,3400,3800,4400,5500,7600,7100,4200,4000,5400,6400,7200
1983,7900,8400,8800,9200,10900,11500,13100,12800,9300,8400,9000,9600
1984,9900,10600,10900,,,,,,3700,4700,5400,5900
1985,6500,6900,7700,,,,,,7500,6400,7500,8400
1986,8700,9400,10000,10100,11800,12100,13400,12600,8100,7200,8100,8900
1987,8500,9900,10200,10600,11000,11600,13000,7300,4100,3200,3800,4300
1988,4400,5300,5700,6300,7200,7500,5700,3900,1800,2100,2900,3500
1989,4200,4600,5100,5600,6000,5700,3800,1700,0,0,0,0
1990,0,400,900,1600,2800,5200,4400,3200,1500,500,1108,1717
1991,2325,2933,3542,4150,5910,8080,7460,4790,3880,3600,4340,5160
1992,5810,6380,6680,4510,5920,8780,8690,5330,2770,1580,2220,2740
1993,3280,3790,4230,2760,3590,8560,10300,6280,3350,4040,4820,5420
1994,5970,6420,6760,7540,9520,16400,15500,9940,5680,4210,5030,5770
1995,6360,6910,7470,8340,9590,12400,16400,15000,10700,8750,9190,9890
1996,10500,11000,11500,12200,13300,10200,6900,4640,1550,1050,1490,2040
1997,2490,2900,3280,4030,4910,8770,11300,8120,6330,4540,5250,5850
1998,6390,6840,7280,8030,8990,10900,8790,6640,4850,3200,4080,4790
1999,5390,5780,6140,7670,10400,13200,16000,14900,14200,12200,12400,13000
2000,13500,13900,14400,15100,15500,14000,10500,7600,4820,2640,3140,3620
2001,4030,4380,4750,5470,7050,11300,10000,6920,5400,2900,3420,3890
2002,4280,4660,4990,5500,6080,3940,2550,1150,557,940,1460,1880
2003,2206,2543,2867,3408,4457,5342,5277,3647,2707,2639,3337,3790
2004,4218,4596,4958,5752,7161,10390,8143,6355,4431,2245,2818,3288
2005,3755,4210,4587,4971,6268,13580,16130,12830,9906,7915,8660,9168
2006,9527,9868,10150,10610,11730,10780,7864,5747,4828,3570,4547,5154
2007,5696,6183,6640,7606,9205,14380,15820,12450,10250,7712,8269,8720
2008,9341,9836,10280,11050,11620,14650,13770,11120,9131,7369,7938,8396
2009,8912,9385,9762,10410,11530,15000,14730,11560,7180,5457,5976,6426
2010,6795,7164,7536,8021,10060,14140,14160,11550,9670,6426,6923,7285
2011,7714,8089,8441,8948,9527,8591,6243,3271,1573,1329,1738,2149
2012,2541,2866,3180,3792,4790,4478,2917,1902,1334,1404,1710,2004
2013,2282,2680,2971,3323,3799,4140,2983,2154,1718,1511,2126,2666
2014,3024,3250,3515,3862,4630,5517,5252,3970,3116,2017,2500,2879
2015,3246,3603,3984,4745,5735,8058,12100,11970,9996,7967,8504,8960
2016,9416,9842,10260,10760,11680,11750,11890,8957,6600,4234,4576,4890
2017,5299,5747,6139,6863,8405,11670,14030,11770,10940,8337,9462,10150
2018,10620,11070,11480,11940,12470,10340,7188,4448,2628,1833,2118,2439
2019,2770,3024,3080,3015,,,,,,,,
