#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016180: Lake Loveland Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lake Loveland Reservoir (06016180) 
# Colorado  RESERVOIR Site - 5020 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:35:18 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1965,6770,6070,6070,5970,5991,3470,9770,9470,8670,10170,8924,7470
1966,6270,5970,5870,5970,5893,1470,2270,5670,5270,8470,7463,6570
1967,2070,1270,1570,1570,1645,1970,10270,9570,8170,9770,9580,9570
1968,9370,9370,9770,10270,9916,9570,8470,2970,2770,3970,3280,2807
1969,2623,1905,1760,1760,3408,10306,10306,8424,7981,10062,10062,9916
1970,9296,9867,11679,9628,7981,9818,9771,9249,7548,9249,9723,8560
1971,7635,7337,7591,8336,9723,10208,9965,10062,7548,8876,9390,7981
1972,8515,9017,9818,9771,9342,7851,8832,5604,7808,9017,9628,8203
1973,7337,6509,6307,6711,8924,10306,10306,10306,7001,10208,9110,7870
1974,7170,7970,8870,10170,10208,8606,9580,9296,8924,9965,10208,9628
1975,8336,7337,-1445,7591,7506,8515,10208,9203,7678,5228,1333,784
1976,8203,7210,6670,6770,6671,6960,7463,8247,6388,9818,9580,7894
1977,7294,6539,6030,5951,6347,6109,5228,7042,4011,4652,9342,7981
1978,7210,6630,6509,6877,6877,9771,8878,7337,8787,5415,784,651
1979,6630,5565,5008,4864,6550,10306,10306,9867,9867,9203,10306,8971
1980,7635,6590,6428,9017,8878,10306,9867,9438,7379,9916,10306,11686
1981,9157,8770,7770,9880,10879,12133,10806,9154,9589,11179,11479,10482
1982,9621,8791,8443,8052,9361,11671,11903,10338,9277,10400,11238,10687
1983,9896,9829,10515,11835,11989,8878,8878,9342,7635,7894,7210,6753
1984,7894,7894,7463,7421,9342,9819,9916,9628,8560,5153,1905,-1955
1985,7125,7252,7167,8336,9819,9342,9110,8336,6630,6960,6835,6270
1986,6270,6070,6370,7470,9170,8970,9270,7970,8770,8570,7270,7294
1987,7294,7252,7001,7001,9157,9157,8424,7981,5527,5642,4546,4828
1988,5045,5228,5526,5991,6347,8560,7894,5153,2746,2500,7337,5228
1989,5415,5642,5912,2562,7337,8070,7938,5912,3440,-245,-2430,-2430
1990,-2430,-2430,-2430,-2430,7765,7808,8878,6918,-2206,-2430,-2430,-2430
1991,-2430,-2430,-2430,-1430,-1430,-832,9157,7001,5340,4134,3800,5719
1992,5565,5835,5758,7421,7894,7808,7765,5873,4972,3089,1056,6469
1993,6794,7001,7125,7125,7635,7721,9342,8742,7894,7463,7506,7548
1994,7463,7463,7379,7125,8336,9533,9819,6835,6428,7808,7294,7167
1995,7294,7294,7379,7506,7421,8696,9628,10111,8924,7294,6671,6877
1996,7084,6835,7084,6918,7894,8696,10209,8742,7765,6794,6877,6960
1997,6794,6877,6877,6918,8606,9342,9771,8971,9390,8742,8203,8515
1998,651,784,1418,1674,2052,8025,9916,8291,7210,9867,9628,9533
1999,9438,9342,8878,8515,9628,10111,10306,9064,9628,9064,9771,9771
2000,8515,8424,8336,8247,9580,9723,8696,6388,4441,4202,6794,6877
2001,6877,6835,6794,6918,9203,9628,7981,7894,8247,9533,8114,7981
2002,7894,7894,7808,7851,7252,6509,7001,6918,5951,5340,4900,5190
2003,5377,5527,5642,6109,9249,9628,9965,9342,8424,7851,7938,8158
2004,8158,8114,8025,8158,8158,9676,9438,10257,8832,9110,8070,8696
2005,9017,9342,9064,7001,6469,9867,10306,8158,7337,8336,9676,9485
2006,9342,9110,9017,9017,9203,5045,4339,5991,5081,6388,7337,7851
2007,8114,8424,8832,8878,8515,9203,8878,7506,7210,7463,8787,8787
2008,8878,9017,9296,9064,8787,6509,9064,5912,5873,8832,8606,8380
2009,8515,8787,8924,9017,9296,8742,10306,10306,7548,9296,9296,9342
2010,9342,9342,9342,9342,9819,9819,10014,9110,7981,6469,7084,7315
2011,7273,7294,7379,7463,8606,9110,10063,9965,5527,7001,9249,9485
2012,9390,9156,9156,9113,8883,6782,7624,4749,2546,753,1995,2537
2013,2746,2973,3206,3344,3787,9800,8074,5874,5874,8920,8792,8560
2014,8547,8538,8424,8424,6719,10136,9447,10545,8878,9604,9249,9082
2015,9110,8943,8924,8774,8755,10062,9323,8948,5321,4250,3953,3744
2016,1659,455,453,458,8389,10277,9633,6343,4606,4814,4445,4178
2017,4067,3877,3646,3512,4202,9305,10252,9017,7704,6248,5963,6800
2018,6300,5800,6300,7700,8000,10600,9700,7600,3700,900,500,400
2019,0,0,0,0,,,,,,,,
