#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06040500: Ennis Lake, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Ennis Lake (06040500) 
# Montana  RESERVOIR Site - 4841 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:46 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1951,38050,30790,35240,36020,29890,35280,37480,36880,31120,29930,31440,38660
1952,32780,38890,35060,38730,38350,37740,38200,39110,39340,38810,39650,36990
1953,39530,38470,34390,29190,33390,32130,39230,37930,36470,39080,39340,38350
1954,38730,39300,38540,35730,34060,31800,37170,34650,35690,37930,38700,36990
1955,37820,38160,38010,38050,33470,35880,35760,37020,38730,31800,36280,33610
1956,33760,31700,32530,29890,27930,29050,36470,37140,37140,37170,38160,38160
1957,38350,38010,38390,37100,37480,38350,38350,37440,37820,37400,38580,37860
1958,38700,38730,38810,38700,32960,37670,38540,38200,37970,39570,38510,39190
1959,39380,38510,38920,38430,37290,36210,37780,37400,32240,37320,34760,28280
1960,31770,39230,37700,38160,37590,37360,38580,39380,39270,39110,38890,39080
1961,39110,39300,39040,37930,35730,38620,38890,38960,38960,38960,38730,38890
1962,30300,38810,38770,39080,38730,38390,38770,39340,38960,39610,39000,38810
1963,39380,39110,39340,38540,39040,39150,39000,39270,39720,39340,39340,39040
1964,38960,39190,39230,39230,38580,38240,38620,39040,40070,39190,40220,39530
1965,39080,37140,33470,14370,24950,24540,26940,29150,4110,12570,39150,38810
1966,39270,39880,38620,39190,38960,39380,39110,39110,39720,39490,39490,38730
1967,38920,39650,39690,39380,38730,38580,40070,39690,39690,39340,39110,37740
1968,34610,34610,35690,35210,38730,40180,38350,39420,39040,39720,39650,36280
1969,34980,35360,34460,35360,39880,37670,38660,39880,38580,39490,39500,36990
1970,34950,34840,35650,36690,34910,33870,39500,37970,38920,37400,38580,36280
1971,36100,36100,34800,36020,36100,36540,36770,38350,39500,38350,36690,35990
1972,35430,34980,39110,38240,36320,36660,38540,37780,38730,27150,23990,25360
1973,23990,23140,23990,24910,32710,35730,38920,38920,39120,39270,39040,34980
1974,36100,35470,33870,37780,35650,26380,36840,37590,37590,38160,19990,36400
1975,33870,33870,35730,34430,34430,34430,34060,38350,37400,37590,36170,33390
1976,34130,33200,34320,33200,33940,33940,35620,37010,38070,37120,36360,37390
1977,34130,33570,33020,33200,35620,34500,35730,37470,38300,38760,38380,35730
1978,34870,34980,35430,35800,37240,37120,37430,37880,37350,38080,38000,38000
1979,33650,34320,34690,34580,37240,35130,38460,35360,37620,36630,38150,34240
1980,34690,34240,35360,35800,39030,37080,36360,37880,37690,38150,37770,30660
1981,29860,29930,29750,31600,35500,33390,36550,35870,36930,37500,38190,33090
1982,30440,31380,31560,31090,31310,33760,35210,36930,36590,36170,35540,34610
1983,30400,32100,30730,17660,37120,38530,37390,36550,36740,37430,34980,34320
1984,31020,30300,31200,30950,32100,36860,38080,36550,36740,38080,38000,36740
1985,32650,31020,32460,32280,30300,33540,36550,38380,35800,35060,35430,31200
1986,29860,30080,30110,31380,33130,35690,37620,37310,38080,37310,36740,30480
1987,29930,31740,30480,30220,27380,35990,36630,36860,37310,37310,34320,30800
1988,31270,31560,30560,31090,32100,37310,36250,37770,37500,36740,36550,30480
1989,28320,31020,30840,30840,32460,35800,37690,37120,37690,37120,36550,37500
1990,29750,29210,29930,29680,35060,37120,37310,37880,37240,37240,36170,32830
1991,29930,30660,31020,30480,32460,36400,38000,36780,37310,37310,36550,30300
1992,30550,29570,29930,29790,32760,37160,37310,36170,36860,37310,36170,38260
1993,29030,31740,29860,29500,35690,36100,37120,37310,36360,37240,35620,32280
1994,30190,27980,29750,28320,34610,35500,34610,33570,35800,34690,33770,30120
1995,29940,31200,30660,30660,34320,35440,33950,35820,36570,36570,33950,31390
1996,31390,29230,27100,29590,29230,35070,36570,37320,37320,36570,34690,32850
1997,32120,28880,28160,28160,32850,32850,34690,69900,36570,35540,36570,32850
1998,29940,29590,29230,29590,32850,36570,36200,35820,36570,37300,36200,33530
1999,33580,28560,30300,29940,33220,33580,35820,34690,36950,35440,36950,29940
2000,28880,28160,28880,29230,32120,36200,35820,36200,35440,34320,35070,29230
2001,30660,29590,30660,29940,31020,36570,36200,35440,31390,32120,33580,32120
2002,30660,28880,27810,29230,27810,37700,36570,36570,35070,35820,35930,31750
2003,28880,29940,28160,29940,29590,35070,35440,36950,35070,36200,34690,30660
2004,29230,29590,29940,28160,31750,34690,37320,36950,36950,36570,35070,29230
2005,30660,29230,29590,31020,32850,35440,36200,35070,36200,35820,35820,32120
2006,29590,29940,30660,29590,32850,34690,36950,35820,36200,35070,32120,27450
2007,28160,29590,28160,29230,32120,36200,35070,34690,35820,35070,30300,28520
2008,27450,26400,29590,28160,29590,32850,36200,36200,36200,35820,33950,33220
2009,27450,27100,28520,28880,32490,33950,36570,36950,36950,35440,36950,32490
2010,28880,29590,28160,28880,35070,36570,36950,36570,32850,30300,30700,28200
2011,28500,27800,27800,29600,29200,32500,35100,36200,36600,36600,35100,30300
2012,29900,28900,29600,29600,31400,34690,37320,37320,37320,36571,35444,30656
2013,30300,27452,27808,28520,30656,36571,36947,36195,36195,36947,33950,31388
2014,29232,28876,28164,28520,33218,32852,36947,37699,36947,36571,35068,32794
2015,28520,29232,28164,28520,34316,36947,37323,37323,36947,35820,34316,28164
2016,28520,28876,28876,30656,35068,36571,36195,35068,34692,36195,35068,33218
2017,28520,28876,28876,34692,35068,36195,36571,37248,36571,36571,35820,30656
2018,31754,32120,32120,31754,33584,35820,36947,37323,36947,35820,36571,31754
2019,32120,28876,28876,28876,34316,35820,36571,36947,36195,37323,35444,28520
2020,29232,28876,29232,28876,36571,35820,36947,36947,37987,36947,35068,29588
2021,29232,29232,29232,29232,36195,36571,,,,,,
