#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06224500: Bull Lake, WY
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bull Lake (06224500) 
# Wyoming  RESERVOIR Site - 5805 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:53:45 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1991,91348,92139,92403,92667,88863,115516,148216,140864,109711,84937,81830,84143
1992,85320,85603,85398,85679,84143,80994,110387,125799,92114,51508,53290,53531
1993,53991,54713,54935,55335,55513,91928,145624,146467,137315,94736,89568,88733
1994,87849,86687,85449,84527,85525,105067,107840,75907,53377,42936,47665,49191
1995,49915,50086,50108,50450,51983,63608,138077,147903,126713,104265,101281,99353
1996,99570,99108,98461,98084,96793,86040,147468,150416,119226,77813,76401,77417
1997,78785,80539,81069,81449,80264,95163,146842,147748,146968,120733,102785,97842
1998,97170,96416,95216,94657,95455,116204,143021,147468,138625,114917,99380,98084
1999,98084,97842,97842,97465,99923,94363,129834,147468,125446,108371,97277,96254
2000,95695,95029,95216,95402,93511,112897,150101,132351,89986,58665,61670,62293
2001,62500,62569,62500,62201,61670,79863,70695,52221,22063,26156,27331,27958
2002,28401,28253,28162,27903,28235,37664,86324,94710,54736,40185,42447,43263
2003,43304,43141,43406,43834,39864,50022,95748,103470,64868,55623,56800,56888
2004,56933,57293,57383,57383,60915,60367,99190,137376,107254,88942,96767,100820
2005,102238,103580,104019,104101,104568,138290,148937,145315,119314,66082,69164,70432
2006,71372,72146,72267,72315,72800,90952,128048,114577,70552,50536,56134,57495
2007,57788,58081,57788,57743,52372,77492,95163,69691,60504,46951,52546,54559
2008,55735,56400,56933,56844,52830,63423,116319,147123,108789,83811,87151,88890
2009,89202,89620,89882,90143,88005,114776,142619,143580,124945,79036,79537,80816
2010,80816,80464,80264,80514,83683,96228,137467,146250,107169,65124,67855,68901
2011,70264,70647,70528,70193,67240,63423,123037,143704,127483,92245,92351,93169
2012,93538,93406,93564,93963,99841,112078,149158,147903,100113,72509,74508,75832
2013,76675,77268,77590,77442,78711,105621,142867,142218,95669,88445,99053,99353
2014,99380,99108,99027,99434,101145,119372,144881,149063,131841,104046,103663,104046
2015,105122,105233,105233,105149,108594,134159,149755,144757,100167,62962,68638,69954
2016,70504,70599,70385,70624,76377,109320,149189,117410,60550,37566,28960,36646
2017,39844,42548,46028,51659,60141,84912,127305,148248,141142,119806,103525,103498
2018,103854,103580,103608,103745,101661,99543,138718,148341,127543,80943,83350,83247
2019,82285,81272,80714,80314,84067,,,,,,,
