#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016110: Empire Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Empire Reservoir (06016110) 
# Colorado  RESERVOIR Site - 4500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:58:39 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1983,29257,27399,24160,31467,29614,31597,33194,35028,22930,16906,13615,13615
1984,13615,12434,7886,15228,29352,29222,33869,25398,16153,11387,10751,9159
1985,15434,21489,23417,31319,33730,33194,29744,22694,10844,8900,18449,25398
1986,21007,19955,21610,30528,32872,33730,30398,21007,12060,10125,16685,22935
1987,23541,24903,28438,28056,33869,34008,31855,19604,9686,8040,16685,26402
1988,28961,28961,23417,31185,32390,33869,28184,20773,8347,9510,17347,23912
1989,26148,26656,27929,31587,32658,23665,27166,12247,5937,13615,18669,28184
1990,29483,28438,31989,32390,33730,32390,28438,19370,14206,10938,13025,24284
1991,28438,23665,29091,31587,31922,27929,33194,7347,8194,4735,4071,17457
1992,29092,26402,30267,33730,33328,26911,29744,21248,11499,8984,10037,19370
1993,19137,17126,14609,27166,34008,29353,32926,13222,6471,689,17347,23665
1994,22212,26656,33730,31587,27674,16685,3843,54,851,1648,3700,5753
1995,14403,20166,27929,36092,33462,33730,32123,27268,15150,12847,16259,23863
1996,28961,28184,25964,32926,30163,29222,32792,22453,10938,9510,21007,31855
1997,31051,29222,24581,33732,32953,29483,31855,17963,26860,20189,27674,31195
1998,30657,27166,32658,33328,32926,33730,28184,20539,16259,7579,8040,19300
1999,25799,22308,23273,29744,33925,33813,33087,21007,11368,11480,21368,29092
2000,26911,25645,32524,33730,32310,30528,17126,7855,2239,5692,16053,26911
2001,27268,23788,25175,34008,34175,33676,29300,18493,8455,6538,5888,12266
2002,22790,27737,30137,33730,29744,21007,11980,36,0,0,0,2970
2003,7886,15228,24160,24655,21730,19137,25075,13379,5900,4060,2699,2300
2004,10223,20839,25610,23788,19931,14877,9165,1225,-1200,-1200,2689,6217
2005,11033,14918,23103,31500,33730,28699,30046,13752,4955,1694,1740,7700
2006,7700,7700,7700,33542,29901,21802,8966,-1200,-1200,-1200,-1200,5544
2007,12493,13123,19628,32471,36509,36287,33516,19604,13793,10424,7533,5937
2008,4710,14108,33060,33516,31614,25769,18669,8409,5606,2811,2085,3214
2009,14108,31158,36398,35925,35759,36398,34675,22212,7272,3251,2219,6164
2010,18294,29954,36148,36342,35925,36092,36064,20867,10564,7085,5557,20235
2011,29483,35814,35953,36509,32792,36509,36148,33328,15269,10938,9107,22983
2012,29300,34647,36037,36426,33676,27166,15331,6324,0,0,0,4894
2013,21007,26020,24234,20773,36509,32926,23665,11499,3364,468,6338,18669
2014,28438,28804,35675,35675,35675,36509,36426,31051,28031,22525,19300,22574
2015,22357,24234,35425,34842,36509,34536,28464,33489,25002,19370,17236,15269
2016,18559,23566,30581,34536,36342,35064,35842,25893,12041,9177,7579,18763
2017,24135,23739,30058,36509,35092,36481,35064,20282,16531,13556,22525,25800
2018,25100,25800,35400,36400,35400,36500,31100,19600,8800,4200,2400,17126
2019,24000,28400,28400,32800,36400,32500,32600,25700,14600,8600,8200,16500
2020,18200,21100,25700,32600,32300,27800,20300,12300,4200,0,0,5831
2021,22700,26700,25100,33818,32600,32600,,,,,,
