#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12336500: Nevada Creek Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Nevada Creek Res (12336500) 
# Montana  RESERVOIR Site - 4616 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:50 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3410,3770,4120,6120,8570,9420,9550,9270,6000,3430,3780,4290
2002,4740,5230,5620,6140,10020,10120,10000,8790,5500,4140,4390,4910
2003,5520,5970,6830,9860,10600,11290,9680,7300,3840,2440,2770,3200
2004,3720,4230,4670,7420,9150,8060,6580,4980,2270,1810,2430,2850
2005,3220,4280,4600,5710,7180,10590,10740,9680,4780,3280,3860,4640
2006,4930,6050,6220,8930,10650,11150,10290,8000,4260,3220,3750,4300
2007,4550,4810,5230,9880,11210,10870,10160,7340,4410,3640,3920,4300
2008,4600,4600,4710,5080,7320,11620,11090,10190,6700,5640,5929,6933
2009,7333,8022,8222,9930,10557,11460,10741,10205,7393,5239,5904,6464
2010,6635,6800,7000,8690,10717,10847,11207,10349,6722,6013,6500,7000
2011,7489,8300,8665,11200,9800,11500,11400,11200,6300,4500,5200,6000
2012,6700,7200,7700,11200,11500,11233,10970,9065,5225,2566,3259,4119
2013,4595,4830,5213,6325,7369,8022,7654,6635,3429,2546,2897,3360
2014,3499,3784,4119,6521,10402,11522,10200,9243,5953,3835,4410,5141
2015,6291,7477,9574,10861,11244,9924,6833,5386,2819,1845,2054,2566
2016,2961,7477,5116,6496,9802,9965,6750,5096,2522,1758,2330,2846
2017,3245,3619,4736,9781,11325,11392,10630,9955,5812,3284,4066,5496
2018,6164,6849,7971,8577,11857,11518,11273,10770,6325,3849,5025,5977
2019,6480,7056,7486,8824,,,,,,,,
