#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016270: Riverside Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Riverside Reservoir (06016270) 
# Colorado  RESERVOIR Site - 4500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:35:51 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1964,17899,25507,40894,52603,51872,41234,41575,21359,5504,-7500,-7500,5338
1965,16292,24361,38555,46430,42274,31482,50763,44332,32412,29932,25220,20840
1966,35593,41234,41234,47508,49279,36234,34953,17033,2742,-7500,918,9740
1967,17776,29932,41574,50025,47628,36234,54088,46480,22038,9704,12417,30552
1968,36234,37554,46789,51505,50394,43981,35914,23503,9304,-1210,11763,16494
1969,23527,33673,49574,49656,49666,52977,53719,33673,17033,5650,18116,41575
1970,41575,48227,46430,52977,52977,46614,55199,35594,14887,2458,10733,21931
1971,33033,39535,49287,54419,56076,53718,56076,39535,19024,1317,-2294,15356
1972,31172,34634,47868,51872,51133,43633,50025,30292,11982,18023,18023,34634
1973,39875,41574,45731,49666,52425,47868,51500,35900,13100,3885,2172,2172
1974,18618,26653,48587,57525,51133,40555,47508,23532,6188,-500,13513,34954
1975,45032,47868,48228,44681,52979,45731,55234,28735,10734,9704,14185,36894
1976,33033,34313,41900,51502,50764,46430,38875,19803,3395,6721,14185,25221
1977,34954,34313,34698,52610,54476,51502,33673,17776,-608,-7500,1317,10322
1978,18270,20840,26369,38825,42594,52241,48587,28436,6010,-7,5192,19024
1979,23260,21259,21359,47868,50394,56290,54476,33033,14707,7255,17281,35434
1980,31017,26939,26939,34634,45032,54287,47508,26653,11351,14419,27837,25078
1981,21631,25655,41234,55234,50949,58266,49306,25507,7788,-2294,14887,25364
1982,33033,33033,38215,50394,48587,48228,55424,38050,20840,15543,28586,42764
1983,55458,52881,48228,57710,50949,59372,53349,43148,26018,2742,8842,13295
1984,9704,7788,21902,42254,54097,51872,55613,40555,22717,7788,-1210,-7500
1985,16058,22717,28735,52241,55992,54476,47508,30087,11982,5422,1317,13951
1986,16292,23532,38875,54097,54097,53349,50025,29633,7432,-7500,9910,20581
1987,34634,37554,46430,50025,55613,55613,50764,31793,9704,2742,5192,19803
1988,28735,28735,28735,50394,55234,59403,47688,28436,8592,12638,12638,22445
1989,3558,33033,35594,50764,52979,43284,43633,23803,13295,3558,655,21631
1990,29932,44682,44507,53349,55613,53718,48587,29932,17776,23803,28136,34313
1991,39535,42934,48946,51827,51462,42934,52610,31482,15824,11763,12857,36234
1992,45032,48946,47868,55613,54817,43913,52057,38479,26023,15239,21902,29932
1993,36074,38545,49126,55992,55200,44500,53400,26900,11500,800,11763,29932
1994,46430,49666,55613,51872,42254,31172,12437,-2294,-7500,8547,17683,19024
1995,32723,42594,52241,55613,50025,55613,52979,42254,21100,5029,18518,27538
1996,45731,47149,45731,55613,48228,43983,55613,38545,20840,9704,16058,31482
1997,41574,40555,51502,55613,51872,46430,50025,31172,26796,6366,6899,30025
1998,40385,45206,44682,54855,55613,54476,46526,34634,26999,6010,8746,23260
1999,28615,36234,36564,47508,54893,55689,55424,34634,25507,17281,16366,30304
2000,35594,48587,51502,55803,50764,47149,32103,17652,2742,5520,22993,30500
2001,39205,45556,50394,55613,55992,55007,49306,35274,16416,11351,23324,27987
2002,41268,42594,47149,55613,48587,37389,27238,8171,0,0,0,8500
2003,7500,18023,30552,49666,46898,44682,52425,33065,16292,10260,7077,22038
2004,24361,34634,50781,51502,42952,34313,26653,17281,5192,1815,10734,26223
2005,36400,43288,48946,55434,55613,52647,55613,36234,17776,5356,15356,31793
2006,31793,31793,31793,54855,46969,35914,22445,10528,2030,1460,6099,26700
2007,35200,36700,46800,55000,53500,53718,50356,32868,20062,24701,21644,36993
2008,44088,42526,50099,54628,50025,39238,31234,17232,14981,11982,11145,28465
2009,31824,42458,50690,55461,55310,50837,55272,44612,26338,23885,33609,38809
2010,37158,37686,50025,55158,55803,55461,54249,36861,22065,14630,17726,34441
2011,44647,42084,49594,55689,53423,55689,54476,45206,23043,15660,17553,45276
2012,40623,44642,47075,55613,49486,42560,27508,12004,-103,-404,7112,22717
2013,20633,31514,46080,53870,54628,49953,33801,17899,3199,1773,12179,36729
2014,47580,44332,49306,54476,53718,52795,55234,44507,28256,31265,38281,45731
2015,49306,45731,53570,55537,55803,54476,46610,39569,26653,20321,26080,36828
2016,43322,40320,51687,55765,54362,52610,53533,36234,17405,23939,31017,42179
2017,48515,45091,50221,52610,53718,54097,52241,29872,19102,12419,12857,41800
2018,47000,41800,53900,55400,52800,55200,49300,32400,19000,10100,12600,25500
2019,41200,42500,52300,55800,,,,,,,,
