#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08108080: Heron Reservoir, NM
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Heron Reservoir (08108080) 
# New Mexico  RESERVOIR Site - 7150 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:56:17 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1985,362800,347876,334420,317911,355214,396544,400484,401310,398893,397541,397248,396192
1986,394846,390900,371237,352430,336105,368419,400625,399977,401156,400212,399505,399800
1987,386782,367969,355893,346269,336959,359596,399859,398563,397388,395277,393523,393406
1988,392997,393464,390958,385857,345944,365950,389041,392006,396097,394750,392997,377878
1989,369488,366902,367351,365558,369038,387534,396449,396859,391889,374294,373783,371858
1990,370446,369995,363378,333499,325595,347844,369601,372593,374748,377650,381884,381884
1991,380394,376055,367801,345347,320647,362486,397564,401038,399800,399977,398328,397094
1992,394341,393815,394282,386550,348062,394750,400625,400625,399387,382804,380737,379249
1993,378906,379878,380852,336959,318680,365782,400389,397212,392822,390144,388983,388635
1994,387823,380336,369263,355507,344427,393114,399564,398034,396507,394282,392647,392531
1995,389563,390260,395453,351444,325334,360984,398740,398975,393990,388751,386204,377536
1996,376681,373840,373780,363550,337600,365840,364380,347740,342810,335630,321530,314870
1997,306220,299990,293440,290090,269270,312720,360320,363880,360930,356390,357110,353200
1998,349260,345510,342484,327219,310478,345510,371519,373330,369601,354461,342430,327010
1999,308446,298444,289501,286959,299641,331856,370672,383091,395160,396449,393581,386204
2000,379936,376397,372933,348279,337760,348007,334827,329639,316875,286715,280706,273433
2001,267436,266828,262766,263232,261512,308750,335787,339475,342321,340330,336800,312670
2002,291415,279837,268750,257220,247730,245802,213290,183255,169295,167632,164763,162508
2003,160759,159769,159769,157600,161240,183706,190683,157329,137924,137616,133169,127113
2004,123227,111134,97524,94578,85250,102095,121570,120149,116938,112788,113079,112603
2005,111005,111214,107584,109399,136853,179761,228731,232650,227832,228301,231310,215350
2006,198729,182546,168444,153624,161648,186191,192530,192302,193382,198571,210789,198099
2007,183031,171252,163997,168619,182435,215390,236651,237875,238537,226167,224935,224385
2008,196689,196804,197589,205008,227318,270262,316206,320907,317906,305410,288914,273478
2009,243441,243750,244375,249939,266828,318216,340868,341248,319764,275145,274477,262859
2010,252110,252562,252974,254021,274527,308648,333712,334614,303349,258093,257312,247058
2011,226680,224430,223328,225660,237265,256398,297648,304554,276005,243043,247058,233386
2012,229761,228075,228032,236014,251108,264369,264744,257757,222449,185631,174975,171563
2013,167274,156604,145812,136146,136023,134348,124522,105594,86029,90345,92768,92390
2014,88087,85512,83513,85223,93350,108201,103461,80838,72198,72181,71918,69962
2015,65700,63416,62821,68538,72110,96378,134560,140387,114627,85491,82373,72550
2016,68555,69010,71620,74822,82751,110005,137251,135168,120694,95070,88385,81996
2017,65748,66925,68690,86717,119160,160291,196556,194441,175963,148368,149380,147588
2018,146650,145876,139949,139918,152313,166637,164386,133139,98855,64382,61020,58630
2019,56308,56124,56749,59175,81151,115733,169624,193079,168731,138890,134590,131818
2020,106197,105745,106096,108406,114225,133018,119243,109876,87178,54213,53953,53884
2021,53271,53407,53557,54835,65716,89392,,,,,,
