#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016100: Elevenmile Canyon Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Elevenmile Canyon Reservoir (06016100) 
# Colorado  RESERVOIR Site - 8580 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:58:38 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1969,94800,95000,95000,95100,94900,94900,96400,96600,96600,96400,96500,96500
1970,96600,96600,96600,96600,108800,95400,96500,96500,96500,96700,96600,97100
1971,96400,96700,96400,96900,96300,96600,90900,83900,81300,78700,80200,82000
1972,79400,76400,73600,78600,80800,81400,88800,89600,90900,90200,90200,92100
1973,93500,92700,91000,92100,91000,96500,100800,102200,99800,99300,98800,98400
1974,98800,98800,98400,97100,94226,93200,94300,96300,96000,95100,95400,96214
1975,96280,96248,96588,96448,96280,96850,100400,101324,99638,99186,99186,98900
1976,98600,98470,98600,98986,99120,98912,99490,100482,97288,95948,90693,89486
1977,89553,89549,89730,89614,89700,88900,88106,86733,85521,83346,82300,82003
1978,82062,82387,82775,82986,82328,81140,86046,90733,93206,91299,89961,89672
1979,90693,90656,90945,90785,90981,92079,102270,97807,97690,97799,97954,97898
1980,97924,97764,97764,104658,97086,100870,102920,97558,96390,96610,96588,96500
1981,96600,96500,97300,97800,97500,96600,97100,95700,96100,95400,94600,96000
1982,97200,97700,97800,97800,97800,96800,96800,88800,75700,70500,70646,72242
1983,83150,84652,76915,82193,88366,94723,99897,100756,99623,98500,97700,97924
1984,97799,97764,97807,97779,97779,101768,101388,103280,102786,99560,102018,99158
1985,98882,99286,99349,99100,100532,102081,101906,102115,100554,99658,98938,99109
1986,99212,99280,99246,101906,99143,99212,101350,100658,101212,99761,97338,99300
1987,99200,99300,99600,99500,97900,101900,102400,100800,100400,99900,97700,99177
1988,99581,99349,99418,99624,96832,98298,100450,100796,100243,99428,99289,99418
1989,99418,99315,99212,100416,99933,99452,100105,102534,99658,96628,99075,99486
1990,100347,100347,100071,100588,99761,99795,100312,99315,99040,98904,98664,98664
1991,98630,98835,99109,99486,99521,99040,98733,99899,100658,99864,99452,99452
1992,99761,99624,99349,99968,99640,99761,100036,100036,99899,100071,99692,99349
1993,99143,99177,99212,100105,99349,99486,100554,100554,101004,99143,96731,96697
1994,98425,98425,99280,99589,99830,100969,101073,100243,100761,99899,99349,96630
1995,99040,99589,99280,99830,100485,99418,102918,101455,102220,100450,99658,99589
1996,99968,99624,99521,99418,100416,101906,100969,101073,101004,99899,100071,100105
1997,100105,100002,99830,100692,99830,100071,102674,101559,101038,100071,96865,99658
1998,99830,99452,99418,99864,99418,98972,98792,100243,100761,91745,96933,99075
1999,99589,99486,99658,99624,100623,99658,103865,102325,100174,100002,99040,100140
2000,100105,99968,99143,99452,101073,101385,101350,100727,101038,100347,100312,99658
2001,99692,98289,99658,100105,100036,101350,101802,101246,100796,100658,100278,100209
2002,99555,99486,99383,99418,99727,99006,99246,94957,81185,70152,66875,50096
2003,44472,44472,44551,45109,45914,47199,50440,54682,58616,65042,69607,69777
2004,70609,71176,74562,75586,78972,79319,80103,82753,85497,87592,92231,97034
2005,98460,98528,98460,99761,98835,99177,98596,100209,100174,99555,99692,99589
2006,99040,98972,99280,99418,99246,101108,100416,100347,99727,99555,99486,99899
2007,100623,99761,99452,99315,98972,99315,101559,101038,99383,99246,99452,100761
2008,99418,99212,99349,99280,99968,99383,101628,99383,99486,100105,99418,99589
2009,99658,99486,100071,100450,99212,101663,102325,99212,99349,99658,99555,99418
2010,99521,99658,99486,99658,100934,99109,100312,99933,98630,98869,99864,99830
2011,99349,100519,99177,99418,99349,100002,102813,99968,98562,99040,99315,99177
2012,99933,100071,99315,99795,99727,99933,99555,99418,98801,98017,98153,98425
2013,99452,99418,99246,98425,96495,97203,100347,99486,99177,98767,98460,98528
2014,99692,100278,100036,99624,99692,99658,100900,100036,98733,99486,99418,99280
2015,99109,99143,99280,99280,99486,102429,104463,99555,99280,100071,99246,99349
2016,99418,99452,99521,99418,99383,99452,99109,99349,99658,100174,99486,99727
2017,99727,99418,99280,99486,99658,99418,99692,100209,99864,99761,99418,99800
2018,100000,99800,99600,99600,99300,99500,99300,99200,98700,99900,100200,100000
2019,99200,99600,99400,99300,99800,99800,103300,99800,99600,99700,99600,99600
2020,99500,100300,100300,100100,99300,99600,100600,98700,94800,93500,92300,92800
2021,96300,95700,94500,94600,97169,97000,,,,,,
