#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09UTMILL: Millsite, UT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Millsite (09UTMILL) 
# Utah  RESERVOIR Site - 6225 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:56:47 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2006,9200,9200,8800,9200,8800,15700,15600,13800,13800,14100,13000,13200
2007,13000,13100,13200,13500,13800,13800,14000,14200,10000,8100,8500,8300
2008,8100,7300,6900,6400,7100,11500,16100,14900,11800,9000,8600,8300
2009,8600,8300,8100,7700,7500,16400,16100,14100,10800,8600,8600,8300
2010,8200,8100,7800,7800,8500,8300,16200,14800,12400,9600,9700,9700
2011,9900,9800,9500,10200,11300,13900,16400,16100,15100,12800,11800,12100
2012,12200,12200,12000,12300,12700,15400,12900,12400,9100,7000,8300,8500
2013,8190,7000,5000,4000,4200,5000,14158,11976,10967,11559,11368,11919
2014,11715,11276,11334,11496,11625,16572,15790,14319,12164,12105,11578,11847
2015,12067,12457,12430,10839,11780,15795,15786,14208,11149,9467,7998,7623
2016,7761,7989,8768,9462,8727,11908,15799,13351,11493,11305,9416,9846
2017,9964,10185,10910,11923,10895,16698,15260,11681,3639,1150,1150,1150
2018,1150,1151,1151,1151,1200,1151,1150,1150,1150,1151,1151,1150
2019,1150,1150,1150,4709,4839,5200,11964,11687,8561,6298,6003,6569
2020,6879,7237,7543,8253,7191,12508,11706,8702,5483,3451,3508,3555
2021,3883,4011,4259,4198,4013,6113,,,,,,
