#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10069500: Montpelier Reservoir, ID
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Montpelier Reservoir (10069500) 
# Idaho  RESERVOIR Site - 6210 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:55:14 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1986,1780,1780,1810,1250,2120,3910,4050,4050,2110,1200,1100,1400
1987,1800,1900,2200,2500,3300,3400,2600,1200,740,800,1000,1000
1988,1100,1200,1200,1200,2500,2900,1000,200,200,200,320,430
1989,500,560,610,800,2570,2700,2000,800,210,210,360,400
1990,440,460,500,630,1400,1900,830,210,210,210,250,430
1991,480,550,650,750,1350,2500,2200,550,210,250,600,800
1992,1000,1000,1000,1600,2200,1600,400,200,200,300,400,600
1993,800,800,800,1100,2000,4000,4000,3200,2600,2300,2600,2500
1994,2400,2600,2800,2800,3500,2800,1400,200,200,200,200,500
1995,700,800,1000,1500,3100,4100,4500,2700,2000,1800,2200,2600
1996,3000,3200,3200,2900,3400,4000,4100,3700,3200,3000,3200,3200
1997,2600,2400,2000,1600,2700,4100,4000,4100,4100,3600,3400,3200
1998,2900,2800,2700,2800,4000,4000,4000,2500,1500,1800,2200,2200
1999,2200,2200,2500,2700,3700,3700,4000,2700,2400,2900,2800,2500
2000,2700,2800,2900,3100,3500,4000,2200,1200,200,600,800,1100
2001,1200,1300,1400,1700,2200,2200,700,200,200,200,800,700
2002,800,900,1000,1000,1700,2200,1800,700,600,800,900,1000
2003,1100,1200,1400,1800,2900,3500,2200,600,300,500,600,800
2004,800,900,1000,1300,2200,2600,2500,1400,800,900,1200,1400
2005,1500,1600,1800,2000,3500,4000,4000,2700,1900,1700,1900,2250
2006,2700,3000,2800,2800,3200,4000,4000,2200,1600,1700,1800,1900
2007,2000,2100,2100,2550,3500,3150,2500,900,750,600,800,900
2008,1000,1100,1200,1400,1900,3400,4100,2900,1000,1700,1900,2200
2009,2350,2500,2600,2850,3438,4000,4050,3013,1600,1600,1900,2100
2010,2400,2500,2600,2800,3500,4100,4100,2600,1200,1100,1500,1800
2011,2100,2200,2400,2700,2000,2300,3900,3900,2900,2500,2450,2500
2012,2750,3250,3400,3690,4050,3990,2250,1200,680,600,800,900
2013,1050,1350,1500,1650,2800,3781,2938,1300,500,700,850,950
2014,1050,1200,1350,1600,2819,3606,3402,1650,1850,2000,2200,2300
2015,2350,2400,2500,3213,4050,4050,4038,2879,2200,2800,2350,2450
2016,2500,2500,2600,2750,3313,4000,3300,1500,775,800,1200,1525
2017,1850,2050,2000,1300,2200,3100,4050,2800,2000,2150,2150,2550
2018,2800,3100,3300,3900,3250,4050,2925,850,650,700,1050,1250
2019,1450,1650,1775,1675,2450,4050,3900,2100,600,850,850,1300
2020,1350,1825,1925,2450,3400,4050,3800,2425,1750,1600,1650,1900
2021,2000,2200,2400,2850,3350,,,,,,,
