#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08008170: Continental Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Continental Reservoir (08008170) 
# Colorado  RESERVOIR Site - 10260 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:34:09 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1965,700,1200,1300,1700,3200,6000,10900,10100,3800,4200,5800,6800
1966,7700,8400,8900,9400,10100,10600,8900,3100,2300,2300,2300,2900
1967,3600,4200,4700,5200,5200,5200,3300,2000,2000,1900,1700,2300
1968,3000,3500,4000,4500,5000,5200,4900,2700,3500,4000,4000,4700
1969,5300,5900,6400,6900,7200,7200,7900,3700,2700,1300,2900,4000
1970,4900,5500,6000,6700,6900,14200,13000,3800,2000,4400,5500,6500
1971,7300,7900,8500,9600,9600,9600,9100,2600,1700,1700,2900,3900
1972,4700,5200,5800,6200,6200,6200,4500,2300,2300,2300,2200,3100
1973,4000,4500,5000,5600,6100,11600,15600,10000,500,0,0,600
1974,1200,1900,2400,3100,3600,3700,1100,1000,1000,1000,1066,1314
1975,1706,2213,2697,3189,3733,4303,6604,3461,2377,2407,2430,3095
1976,3715,4288,4835,5401,6031,6031,4538,68,113,704,766,1089
1977,1589,1779,2023,2386,3027,3035,3147,2912,2912,2912,2912,3403
1978,3799,4199,4556,4970,5081,8499,8733,8631,8688,8688,4461,4728
1979,5719,6276,6660,7162,7200,7380,9591,4343,4371,4365,4604,5209
1980,5734,6393,6893,7404,8064,13947,15093,5949,6091,6091,6342,6836
1981,7356,7733,7983,8440,8618,8588,6525,6455,7035,6989,7112,2942
1982,3558,4045,4471,4960,5577,5257,5273,0,0,0,198,1115
1983,2073,2869,3535,4310,5085,5152,6284,3042,180,0,0,988
1984,1976,2618,3298,3997,4898,13831,15474,15198,11905,11251,11241,5867
1985,7000,7632,8283,9096,6757,9357,15412,15752,7528,7680,8266,8897
1986,9737,10452,10706,10710,11925,14418,15042,15010,9012,5202,6145,7333
1987,8478,9291,10290,10965,12763,11699,14137,13078,13621,10271,9126,9913
1988,10767,11448,12092,12573,12921,13182,6041,0,0,600,1381,1756
1989,1870,3595,4279,5085,7058,7058,2112,0,0,340,597,1289
1990,1670,2196,2656,3230,3719,3146,0,0,0,0,250,800
1991,1424,2073,2550,3079,5273,6817,4809,4415,4205,3320,160,847
1992,1026,1484,1914,2436,3839,5664,5646,5917,2366,2531,2598,3348
1993,4045,4744,5370,6006,7089,11910,15423,7312,0,0,0,1607
1994,2230,2803,3372,4018,5425,9972,4646,2755,2768,2775,3148,4045
1995,4770,5398,5970,6705,7733,11549,15582,15587,13203,8378,6746,7518
1996,8196,8850,9454,10076,10035,7138,1065,1035,1028,1028,1139,1989
1997,2758,3499,4119,4862,6754,6415,6897,1010,1026,964,991,2200
1998,3212,4068,4751,5609,6993,7914,4377,3037,1034,1180,1290,2332
1999,3207,4000,4709,5591,6085,6954,10337,1929,3976,6482,1019,2013
2000,2930,3680,4410,5344,7246,6814,1283,1241,2017,2155,2262,3180
2001,3934,4671,5374,6160,8023,9657,7083,539,523,634,550,1324
2002,2077,2753,3312,4024,4132,4119,4360,4371,4399,2217,1071,1608
2003,2140,2666,3162,3746,5039,1080,1033,1047,1059,1033,1059,1531
2004,2047,2800,3358,4233,5883,6052,2369,1009,1006,1034,1048,1811
2005,2464,3167,3762,4402,5754,4018,2448,0,0,0,4,507
2006,1008,1523,1977,2565,3099,3032,1002,1046,1027,1069,1016,2200
2007,3072,3784,4350,6847,8871,6844,3714,1055,1039,1043,1052,1914
2008,2897,3759,4534,5256,6746,8668,9822,1121,1171,810,808,1442
2009,2272,3034,3667,4399,6339,7414,2898,2064,2033,2038,2037,2568
2010,3133,3761,4347,5009,6919,6950,2003,2038,2031,2401,2437,3096
2011,3795,4435,4991,5587,6275,6252,3920,2019,2039,2009,2022,2750
2012,3451,4052,4633,5658,6781,5141,4849,4840,5061,5427,5911,6414
2013,6908,7390,7829,8296,8956,8430,8225,8081,7798,7460,6971,8110
2014,9001,9697,10288,10905,12760,4782,3483,3361,3469,3666,3799,5070
2015,6112,6950,7691,8729,8913,564,564,563,563,563,786,1795
2016,2622,2200,4410,5295,7166,11188,12579,13678,14629,15029,6528,7147
2017,8086,9009,9662,10608,13431,15047,16266,18093,19204,12961,9520,10224
2018,10808,11378,11932,12522,14175,15793,16349,16785,16845,17338,13700,14200
2019,14600,15165,15700,16500,,,,,,,,
