#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06065100: Hauser Lake & Lake Helena, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Hauser Lake & Lake Helena (06065100) 
# Montana  RESERVOIR Site - 3635 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:55:27 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1962,51980,49920,44120,58440,56220,51980,53020,56220,60710,57870,61870,60130
1963,53550,48420,45520,46000,59000,56770,59570,63630,63630,63040,62450,63040
1964,60710,48910,56220,52490,63040,64230,53020,54070,59570,63040,61290,60130
1965,62450,59570,61290,57870,58440,46480,58440,62450,60710,61290,62450,30040
1966,61290,60710,62450,60710,62450,59000,64230,63040,64230,62450,59570,60710
1967,63040,63630,61870,61290,61290,59570,57320,64230,63630,60710,62450,38740
1968,56760,59000,61290,59000,62460,61870,60130,61290,61290,60710,60130,61290
1969,62450,63040,61290,62450,61290,60710,59570,50600,26890,29070,27090,59570
1970,61870,60710,62460,62460,61290,59000,59000,61870,62460,55400,58940,61870
1971,62460,63630,61870,61290,61870,60140,63040,62460,63630,61290,61870,61870
1972,62460,62460,62460,61870,61290,62460,60710,63040,61870,63040,60710,62460
1973,61290,60710,61290,61130,55750,61870,62460,61870,60140,61870,62460,63630
1974,62460,62460,63040,62460,61870,63040,59670,61870,61290,46300,63040,61870
1975,63630,63630,63040,63040,63040,61870,59300,63620,63040,60840,62460,62460
1976,61870,63040,63040,62460,62460,62460,62460,63040,63040,62460,62460,63040
1977,62460,63040,61290,63040,62460,60710,62460,62460,61870,60710,61870,63040
1978,63040,63040,63040,63040,63040,63040,63040,63040,63040,61870,63040,63040
1979,63040,63630,63630,63040,26250,62460,63630,63040,61290,63040,63040,63040
1980,63630,64230,63040,63040,62460,62460,63040,63040,62460,63040,62460,63040
1981,63040,63040,62460,63040,63040,60140,62460,63040,63630,63040,63040,63040
1982,63040,62460,63040,63040,61290,63040,63040,62460,62460,62460,63040,63040
1983,63040,63040,63040,62460,62460,63040,62460,63040,63040,63040,63040,62460
1984,63040,63040,63040,63040,63040,62460,63040,63630,63040,63040,63630,63040
1985,63040,63040,63040,62450,63040,63040,63040,63040,63040,63040,63630,63630
1986,63040,63040,63040,63040,63040,63040,63040,63040,63630,63040,63630,63040
1987,63040,63040,63040,63040,63040,62450,63040,61870,63630,63040,63040,63040
1988,63040,63630,63040,63040,63040,63040,63040,63040,63040,63040,63040,63040
1989,62450,63040,62450,63040,62450,63630,63040,63040,63040,62450,63040,62450
1990,62450,63040,63630,63040,62450,63630,63040,63630,63040,63040,63420,63420
1991,63420,63420,63420,63420,63650,62470,63420,61870,63650,62470,63060,63650
1992,63060,63650,63650,63060,63060,63650,63060,63060,63060,63060,63060,62470
1993,63060,63060,63060,62470,63060,63060,63650,63060,63650,63060,63650,63650
1994,63060,63650,63650,63060,62470,62470,63060,63060,63060,63060,63060,64250
1995,63060,63650,63060,63060,63650,63060,60720,63060,63060,63650,62470,63650
1996,63060,63060,63650,63650,51460,63060,63060,63060,63060,63650,63650,63050
1997,63050,63650,63650,63050,63050,63050,63050,63050,64250,63050,63650,63050
1998,63050,63650,62460,63050,63050,63050,62460,63050,63650,63050,63650,63650
1999,63650,63650,63720,63050,63050,63650,63050,62460,63650,50940,62460,63650
2000,63650,63650,64250,63650,63650,63650,63050,63050,64250,56980,73140,75610
2001,74790,73960,73960,73960,75610,74790,75610,73960,74790,75610,74790,74790
2002,74790,74790,74790,73140,74790,73960,73960,74790,74790,74790,73140,74790
2003,73960,73960,73960,72960,73960,73140,74790,75610,73140,73960,73140,73140
2004,73140,74790,73960,73960,73140,74790,74790,74790,74790,67730,73140,73140
2005,73960,73140,73960,73140,74790,72320,73140,73960,73140,61640,73960,73140
2006,73960,72320,73140,73960,74300,73800,74050,73720,73390,74380,74130,74130
2007,74300,73720,73960,74130,74210,74540,73800,74210,72820,74130,71090,73960
2008,73800,73300,74050,73800,73300,72650,73140,69410,69410,73880,73300,73550
2009,74130,73880,73390,74790,73970,73470,73970,73970,73800,74120,74630,74540
2010,71550,71330,71400,71570,73550,74300,73300,73550,74710,74540,74600,74000
2011,69300,69300,69300,70600,73900,74000,73300,73800,73800,71700,73700,71900
2012,69600,69800,69600,70600,74400,74300,73150,74460,74130,73966,74049,72169
2013,70026,70026,70179,71556,73802,74130,73719,73885,74130,74460,74295,71174
2014,69797,69567,69567,70485,74130,73966,73391,74377,74460,74706,74213,70715
2015,70332,70409,70332,73144,74460,73966,74049,74213,74130,73966,74213,69490
2016,70103,70256,69873,73144,74213,74295,73885,74213,73802,73555,74377,70868
2017,70638,69643,69873,73647,74130,74295,74542,73864,74130,74049,73966,70638
2018,70026,70026,70256,72448,74295,74295,73966,74460,74460,74460,73966,70179
2019,70179,70179,70026,70179,74130,,,,,,,
