#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09009110: Ruedi Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Ruedi Reservoir (09009110) 
# Colorado  RESERVOIR Site - 7780 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:17 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1983,86849,80710,75155,71713,68151,74699,100850,100426,100376,98516,93681,88526
1984,82105,73943,66016,57949,51609,85493,99679,100633,100475,100219,97015,91246
1985,84527,77087,70060,63000,66383,89472,98419,100180,95405,93099,93578,88707
1986,80573,71816,63482,55189,50509,59610,94304,99631,100673,100821,97517,92658
1987,84483,75919,67906,59335,58738,77964,99053,101286,99326,95643,90812,86133
1988,80701,75180,67760,58520,54892,71760,97827,97711,94399,87694,83736,79984
1989,75780,71270,67296,64572,69469,81975,94427,97208,95729,89655,84342,82452
1990,80205,77721,75394,73305,75344,82539,98887,101028,96736,92239,89463,86115
1991,81526,76548,71871,67009,62956,76523,96996,101117,96504,90747,81156,78999
1992,76341,73401,70474,67753,69803,85795,99375,101593,99112,91441,80162,77662
1993,74316,71238,68603,60970,52991,57567,88453,101424,101613,99229,95215,91830
1994,87189,82201,76134,66684,63944,79600,96659,97963,89526,78467,72990,70278
1995,67357,65105,63299,62149,62599,68787,97430,102310,101316,99552,93549,86920
1996,76498,65589,53896,39695,32751,61198,91598,98994,95196,87765,80034,78148
1997,75041,71159,67114,63211,59540,76093,100259,100880,97817,95290,90076,86124
1998,79617,72790,65821,55916,49196,67349,89335,99473,94162,83596,73975,72918
1999,70765,68641,66654,65791,67273,81776,98858,102379,99983,94645,82974,79151
2000,75673,72262,69150,66023,64890,95596,103100,98604,85368,80221,76896,75591
2001,73732,71475,69305,67289,68341,84819,93540,95101,89984,78115,72389,68487
2002,66240,64949,63651,62475,66902,72453,76655,68579,55841,47762,47274,47688
2003,47391,46806,46286,46146,50130,71096,95777,97131,90186,83552,74348,72637
2004,69919,66804,62868,61536,66390,77354,91070,93578,87027,80059,75197,73643
2005,71388,69189,67046,64623,67699,87054,102300,101653,95892,83788,83657,83727
2006,81448,76266,70749,65380,66188,78207,96476,99297,90425,82183,81302,80923
2007,79311,76846,71999,68772,71800,90324,102250,101554,92855,85981,85190,83307
2008,80700,77071,70146,62890,55759,67509,97595,101345,94182,81741,76921,75944
2009,74675,72878,70820,68028,68741,88861,101078,101673,84934,77612,76010,74780
2010,72645,70490,68381,66278,71009,86018,101733,99219,89874,78627,76696,75582
2011,73984,71943,69337,64750,59787,62447,99356,100219,99004,88852,83447,81940
2012,79109,76026,73031,71293,77345,85102,89764,85155,76291,66008,64971,64402
2013,63709,62824,62026,61313,62497,74608,94067,93052,86472,86017,86445,85376
2014,83018,79778,74455,66541,64839,80950,101554,101375,94939,87838,87306,86660
2015,84987,81552,78115,74657,75821,84237,101236,100900,91635,80709,73950,73135
2016,71832,70193,68587,67487,70013,76846,100052,99405,89828,77822,72975,71269
2017,69569,67776,65993,66150,68772,78072,99620,101395,93371,80358,76680,74731
2018,72055,69383,67069,64712,67326,81121,92612,87882,78998,64557,60769,60583
2019,59985,58129,56415,55793,59780,65970,93540,101484,98526,83982,79125,77780
2020,75574,73199,70907,68265,64957,78375,95081,95319,83902,70623,63885,63270
2021,62222,60241,58639,58325,59307,68288,,,,,,
