#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06116500: Bair Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bair Res (06116500) 
# Montana  RESERVOIR Site - 5325 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:19 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1954,3940,4120,4560,4860,5740,6390,5540,2980,1740,1310,1360,1620
1955,1810,2210,2350,2760,3510,4240,4670,4940,4090,2140,1630,1830
1956,2340,2850,3360,3890,5770,7030,7030,6490,4740,4250,3560,3800
1957,4270,4650,5030,5410,6180,6930,7030,7030,6270,4670,5300,5320
1958,,,,7030,7030,7030,7030,6900,5760,5050,5050,5000
1959,4900,4850,5000,5700,7030,7030,7030,7030,4490,2450,2990,3540
1960,3970,4180,4560,6750,7090,7090,7030,6800,3750,2860,2730,3050
1961,3410,3590,4020,4320,4690,5190,2720,0,70,200,320,480
1962,840,1150,1430,1930,3330,4930,6780,7000,5710,5840,5520,5610
1963,5260,5390,6450,6980,7000,7000,7000,6000,3890,2750,2910,3250
1964,3610,3880,4210,4500,5610,7000,7000,6020,3990,4150,4460,4760
1965,5240,5540,6290,6810,7000,7000,7000,7000,6040,5820,6550,6820
1966,6770,5940,5410,6010,7000,7000,7000,6430,2810,1900,2180,2500
1967,2810,3110,4370,4240,5810,6660,7080,7000,4190,2250,2880,3560
1968,4310,4650,5520,7000,7000,7000,7000,6830,4540,4630,5370,5840
1969,6040,6130,6320,6020,7010,7010,6320,6550,2710,1720,2080,2420
1970,2770,3220,3540,3970,5810,7010,7010,7010,3480,2830,3300,3800
1971,4200,4650,5280,6000,6960,6950,6980,5520,2040,1140,1570,1940
1972,2170,2710,3090,4450,5630,6980,6800,7010,4930,1660,2690,2980
1973,3290,3700,4150,4530,5080,4450,2130,280,310,60,630,970
1974,780,2220,2560,3410,4740,6170,7020,6990,5070,5450,5580,5890
1975,5950,6050,6270,6670,6990,6860,7000,6700,5700,4990,5210,5250
1976,5240,5520,5620,5740,7100,7010,6680,5320,4480,3510,3500,3670
1977,4110,3410,4410,5040,6650,7010,6650,5320,3340,3080,3160,3740
1978,3840,4080,4210,5440,7120,7150,7010,7010,5940,5300,5810,5750
1979,5670,5650,5710,4540,6680,7150,7390,6850,5670,4340,4310,4180
1980,4740,4790,5620,5420,6910,6830,7010,6190,3990,3440,3600,3960
1981,4510,4430,4650,5080,5470,6850,7030,5550,3840,1860,2010,2200
1982,2340,2820,3880,4660,6670,7060,7140,7060,5860,4230,4240,4570
1983,5000,5170,5690,6220,6780,7060,5480,3990,2350,1660,1820,2190
1984,2220,2890,3250,3820,4410,4910,2950,1420,0,0,200,250
1985,450,450,500,1240,3060,2220,500,0,0,0,200,350
1986,500,1290,1960,3340,4220,5580,7090,7060,5840,5670,5960,6450
1987,6450,6420,6700,6550,6950,5410,3160,2390,1850,930,1690,1860
1988,1860,1860,1950,2220,3130,2770,0,0,0,0,140,310
1989,550,600,630,1200,3020,3730,4150,3650,3510,2780,2860,2920
1990,3290,3800,4350,5170,6130,7070,6380,4710,3040,2750,2580,2780
1991,2770,2720,3160,3530,4060,7210,6830,5480,3500,3640,3890,4340
1992,4680,4890,5700,5880,6280,5710,4710,4890,3540,3160,3310,3530
1993,3910,4140,4270,5550,6150,7050,6830,6850,6410,5690,5940,5950
1994,5520,4860,4630,5570,6360,6990,5820,3340,2380,1980,2140,2420
1995,2720,3040,3790,4060,4630,6040,6570,6170,5010,4370,4610,5130
1996,5170,5120,6160,5270,5050,6220,6100,3980,1540,1410,1620,1820
1997,2080,2510,2630,3150,5180,5560,6150,6240,5360,4230,4170,4440
1998,3890,3860,4090,5030,5660,5870,5600,5920,4410,2720,2680,2940
1999,2830,3180,3180,4290,4760,5180,4820,3780,2580,1430,1780,1840
2000,1840,1910,2020,2510,2920,2360,1460,1210,850,740,1130,1170
2001,1360,1490,1630,1800,2100,1780,770,880,810,770,900,1110
2002,1330,1550,1810,2100,2740,3140,2100,2010,900,920,930,1240
2003,1440,1550,1800,2770,3840,4230,4540,2420,900,810,940,1020
2004,1090,1630,1910,2660,3220,3290,2910,1900,1400,1200,1610,1850
2005,2210,2800,3130,3510,3820,4450,5470,4560,2660,2400,2280,2580
2006,2430,2400,2430,3090,4250,3860,3120,1510,1070,1180,1470,1800
2007,1900,1800,1850,3060,3230,3550,3100,1780,1380,1440,1510,1560
2008,1540,1600,1580,1660,1810,2460,3800,3320,1920,1770,1943,2096
2009,2132,2318,2415,2828,3474,4778,4835,4457,3758,3814,4004,4004
2010,4050,4197,4200,4643,5012,6108,7455,7167,5870,5571,5500,5500
2011,5500,5500,5800,6200,7400,7500,7455,7500,6770,5700,5600,5600
2012,5500,5600,5600,6300,7200,7455,7261,4566,4038,3856,3936,4000
2013,4120,4300,4343,4520,4883,5221,5471,4670,2805,2506,2761,3000
2014,3200,3500,3230,3773,5114,7261,7512,6416,5200,5306,5303,5500
2015,5253,5350,6200,5609,6370,7537,7359,6198,5665,5306,5194,4792
2016,4985,5502,5148,5668,5445,6519,5098,4159,2706,2657,2863,3062
2017,3225,3410,3750,4403,4819,5648,5217,3960,2481,2113,2178,2365
2018,2508,2626,2735,2911,5110,7304,7280,6897,5657,5590,5829,5034
2019,4775,4756,4767,5707,,,,,,,,
