#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09009060: Lake Granby, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lake Granby (09009060) 
# Colorado  RESERVOIR Site - 8300 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:35:17 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1977,244207,215682,190483,160726,149555,168305,195155,172208,163846,152039,138515,125006
1978,100416,75281,49790,22711,21118,68923,223671,269000,248557,224658,199924,178284
1979,151943,132359,114000,93281,87360,155674,289429,331357,333695,327767,315671,305456
1980,292422,278620,261066,245447,245331,306863,424222,437250,421485,410193,395200,379200
1981,363200,338600,311800,289400,284700,290400,329500,313400,289500,269500,248300,232200
1982,204300,177100,151400,123400,112500,124500,222500,269500,271500,271900,263800,256900
1983,246700,229100,210100,195400,197400,239800,411200,463300,457500,450000,442700,434400
1984,412600,402500,385600,356900,324000,395000,463200,464000,462500,533300,530900,520300
1985,505500,492000,472900,448500,440200,480700,532300,522800,499000,410043,405821,395106
1986,373213,351033,333066,310602,296637,332686,451434,461587,453946,449285,443644,433153
1987,403817,379662,362348,350774,337951,378248,407895,390666,366613,363466,354594,341139
1988,324694,303497,286671,262278,264530,313129,416515,404993,378919,351162,325323,305702
1989,282518,259802,241904,231567,241739,269057,299065,279857,256413,227061,199873,169082
1990,137788,105906,77192,63474,75396,111222,216861,226842,224876,221666,209917,207635
1991,180082,154208,130293,117790,104228,156006,273619,278385,277263,262275,255270,229358
1992,203844,178635,158480,145832,157379,220586,273093,278620,272334,265696,259403,239498
1993,211671,187068,167472,169472,173836,245331,377922,407349,388898,373054,363730,354512
1994,328520,304840,287634,277734,294895,372853,421417,393258,366166,339596,316842,294895
1995,268886,239330,216646,194999,200600,230851,385585,463978,455890,451074,445429,434918
1996,423029,413809,403817,393391,368736,418625,462749,452583,435345,425415,428219,410329
1997,396533,378393,358096,349462,344450,384168,460941,462601,458913,458334,455315,442930
1998,416946,392912,379197,379995,371919,414366,463830,458694,438456,421349,425977,431036
1999,416318,413115,394481,365568,347144,382553,462961,457400,460432,447711,434993,430823
2000,411858,391284,377256,363595,369533,438318,461442,436544,407416,388898,382823,368334
2001,221232,307971,282164,267668,275848,337433,355157,335145,204003,300039,284240,271221
2002,243198,215734,190130,163077,159194,148855,142549,128912,109018,102486,105656,84915
2003,59464,35172,22859,16069,37413,156339,308030,328018,310545,297853,296345,278149
2004,250029,222047,193867,174673,163511,180130,196237,209544,210607,201801,214392,210555
2005,182833,154208,131640,111603,130113,212626,338708,360512,362148,352439,349595,354771
2006,333886,303080,276026,246178,242129,318463,364385,344707,318087,307905,314929,320761
2007,288470,259228,238552,216164,214073,294777,359728,348818,324631,302166,300158,276969
2008,257789,314800,302300,205688,192836,264359,362804,362939,359664,334139,306067,305822
2009,282582,256068,233496,209066,209653,309868,421137,437465,432098,400854,369929,371193
2010,354189,328649,305085,278321,271341,334639,460792,456965,449427,417854,419110,411512
2011,402439,376785,349077,319770,292603,286263,387885,456895,448213,424784,399072,390394
2012,387681,370194,357573,338136,346310,351921,345671,320329,290031,259397,227664,229138
2013,208589,176301,148059,121619,108042,198103,288114,287634,287874,296828,310114,317400
2014,305456,275968,249746,219666,221507,309012,437818,462241,461951,447997,453370,457112
2015,444424,422680,409772,403270,417158,431036,456466,458765,440378,425908,414155,417083
2016,394142,362675,332560,304173,306438,363067,461943,454599,438456,413041,399829,402851
2017,379734,350044,323816,307049,318087,377452,462170,461301,457976,443998,446210,446713
2018,437395,417226,389583,357573,346248,415759,447857,430120,404999,389377,365768,367150
2019,348622,316908,289131,270113,,,,,,,,
