#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016230: Milton Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Milton Reservoir (06016230) 
# Colorado  RESERVOIR Site - 4780 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:54:41 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1981,16031,16031,16806,18755,19558,16786,11476,6310,2739,3788,9037,13159
1982,15341,16031,16323,15958,15563,17396,16667,12775,12777,15143,16031,16031
1983,15866,15690,16732,18827,19580,19872,19800,17915,15560,15000,15350,15350
1984,15350,15350,15350,18122,18851,18851,17064,13095,11001,10542,14694,15022
1985,14957,15022,15690,18268,20714,19958,16371,13724,9187,11575,15350,15350
1986,15350,16031,16712,19215,21092,20865,19958,14170,10829,10542,15690,15690
1987,16372,17140,17417,18268,20714,21092,19288,14878,8850,12480,15540,16031
1988,16031,16712,17064,18122,21487,22278,19900,13851,8930,9612,15827,16031
1989,16235,16235,16712,17276,20563,18559,20336,13083,10427,13787,16371,16371
1990,16371,16371,17840,20336,21016,19215,17699,14301,10427,10771,16712,17769
1991,17769,17769,17769,22088,21000,19580,20336,17417,12600,13598,17417,17064
1992,17205,17417,18122,19580,21092,19142,19958,16992,13095,14091,15087,14850
1993,16031,16031,16031,16705,17128,18205,18132,10500,6122,8584,15462,15531
1994,15667,15735,15844,19760,21067,18642,15871,9709,6600,4659,10901,16712
1995,16712,16712,16712,19700,22674,22674,22674,17000,9341,5500,4500,13800
1996,15600,15500,17700,17700,17840,15200,17417,11900,3400,0,0,0
1997,4800,14039,18122,18700,20941,20035,20941,13536,14301,12907,16440,16853
1998,17135,17135,17417,19434,19731,21092,17699,12299,10210,14563,15300,16031
1999,16167,16576,18705,20941,22199,21725,21250,19580,16712,14695,15759,18268
2000,18559,18705,19731,20790,20336,20336,18268,12540,9558,8024,8268,9136
2001,16712,18122,18559,20790,21883,22516,20185,15622,11575,11696,17558,24845
2002,24845,24845,19288,21250,21250,17981,14170,10210,4230,3026,2908,2908
2003,2967,2967,3026,6347,12907,22041,21250,13662,7732,5837,5426,5504
2004,5504,8218,11696,18268,17276,18000,15895,12178,8315,5035,11937,11816
2005,13158,18705,19434,21250,21883,20941,21092,14301,8315,4729,7162,8218
2006,16994,19288,18851,21408,19580,15486,10427,6706,3568,2635,2214,2919
2007,4119,14123,19355,21695,21860,22684,19507,14123,10951,8406,7440,7440
2008,13991,18013,17867,20429,20904,20113,16712,10427,9445,9033,8406,17429
2009,17429,17867,20429,22684,22355,22025,20941,15197,8081,2724,0,0
2010,0,6706,18597,21695,22190,20271,21695,19355,7547,4358,3722,6722
2011,14521,19810,20113,22520,21379,22684,21860,21062,14254,13333,19658,19507
2012,19658,19962,20540,21761,21442,18275,12779,7504,2068,1220,1934,1651
2013,1472,6124,16619,22536,23163,21315,15752,9917,5021,8976,19719,19395
2014,19488,19491,19795,22454,21803,22585,22421,19239,18348,19067,18627,18407
2015,18261,18612,21648,22256,22520,22586,19719,14440,6772,1107,2633,6014
2016,18824,19431,19431,22338,22651,22800,18451,11856,6115,3093,101,406
2017,16059,19385,19385,22684,22520,22965,21581,15173,11854,10273,19700,19400
2018,19100,19300,21900,22000,22500,22900,19600,14300,10100,7000,6200,9900
2019,18700,21800,21600,21700,21500,,,,,,,
