#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06049500: Middle Creek Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Middle Creek Res (06049500) 
# Montana  RESERVOIR Site - 6700 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:55:42 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1966,1170,1360,1780,2350,3290,8240,7970,4840,2150,1560,1150,1360
1967,2060,2600,3000,3480,3920,6620,7990,7580,3670,2740,3060,3100
1968,3120,3340,3330,3360,3470,6880,7970,7620,6000,5400,4450,2900
1969,2970,3480,3800,4030,5180,7820,8080,7330,4250,3470,3150,3140
1970,3370,3770,4100,4400,4430,5400,7860,7350,4950,3700,3150,2970
1971,3410,3990,4510,4820,3840,5010,7720,6940,3370,2570,2320,2350
1972,2730,3310,3740,4280,4880,7760,8040,6960,3210,2490,2400,2450
1973,2500,2540,3030,4160,4620,7390,7970,5840,3530,2750,2900,2980
1974,3210,3910,4360,4400,4200,4470,7470,6840,5360,4720,3170,3210
1975,3110,3570,3880,4230,3400,3340,7020,7600,4470,3360,2850,2750
1976,3310,3650,3870,4070,4560,6360,7800,6670,4080,3480,2970,2520
1977,2700,3150,3690,4690,6740,7890,7960,6180,3170,2950,2970,2970
1978,3300,3650,3930,4240,4570,7170,7920,7640,5010,4180,3530,3310
1979,3310,3470,3440,3730,3780,7350,7990,6100,3820,3170,2740,2710
1980,2790,2950,3170,3530,4390,7360,8030,6530,4070,3620,3310,3300
1981,3460,3770,4070,4370,5320,7560,7850,6240,3540,2910,2890,2950
1982,3660,3560,3800,3820,4160,6550,7660,7760,5690,4400,3930,3800
1983,3730,3690,3800,3780,4280,7150,8440,8300,5640,3150,2940,3770
1984,3990,3870,3830,3900,4160,6140,8420,8150,7510,5180,3520,3670
1985,3800,3820,3780,3690,4670,7640,7110,4060,3910,4040,4530,5460
1986,5660,6160,6280,5890,6750,8260,8270,7300,4310,3940,4310,4450
1987,4530,4570,4730,5090,6960,8270,7890,8160,7020,5830,6080,5950
1988,5100,5270,5430,5660,6470,7950,8170,4730,3190,3020,3170,4560
1989,4940,3900,4040,4310,5040,7490,8260,6080,3340,3080,3770,4310
1990,4820,4730,4540,4560,6080,7510,8260,6440,4790,4380,4270,4310
1991,4730,4890,4980,5130,5680,7820,8100,3650,2700,2800,3400,2950
1992,2760,2730,2750,3020,4490,8240,6620,5020,2520,2500,2800,2980
1993,2960,2840,2740,2450,2780,8310,9310,8450,5050,4350,3850,3900
1994,3920,3900,3900,3970,6930,9990,9890,7390,6000,5310,4990,4890
1995,4890,5280,5420,5570,5650,7520,10100,9670,7700,5660,5710,5880
1996,6140,6450,6180,6010,5660,8800,9910,8150,6280,5870,5460,5900
1997,6880,6940,6940,7250,5390,7390,10100,9970,8320,7330,5650,5660
1998,5700,7000,7900,7900,7550,10190,10040,9520,6280,5390,5660,5640
1999,5810,6250,6250,6880,7870,9660,9880,8320,6250,5820,5540,5120
2000,5460,5660,5650,5900,7320,10040,10160,8210,6420,5390,5780,6150
2001,6470,6610,6930,7440,8140,10170,10040,8570,6280,5590,5720,6400
2002,6450,6500,6280,6680,7130,10060,10230,8010,6130,5200,4890,4890
2003,5350,5650,5820,6370,7500,10180,10160,6990,4980,4300,4950,5310
2004,5500,5780,5980,6510,7490,9930,10180,8940,6530,6340,6470,6270
2005,6200,6780,6780,6900,7640,9620,10090,8040,5600,5390,5700,5660
2006,5660,6200,6700,7380,6650,9940,10020,7700,5280,4350,5180,5730
2007,6000,6000,6860,7230,8310,10180,10180,8250,6800,6660,6360,6360
2008,6360,6360,6440,6190,6190,9040,10170,9420,6860,5710,6060,5500
2009,6496,6496,6496,6526,6526,8575,10060,9745,8338,5355,5487,6237
2010,6504,6694,6625,6677,7597,8591,10184,9712,7317,6300,6000,6500
2011,6673,6667,6600,6400,5600,7867,9600,9400,6700,6200,5700,5900
2012,5600,5100,4500,4300,5900,9757,10100,8679,6911,5917,5513,5515
2013,5428,5200,5022,4847,5219,9816,10158,8115,6354,5728,5711,5763
2014,5596,5186,4808,4499,4430,7935,10184,9130,8006,5404,5436,5850
2015,5519,5280,5418,5818,7501,10142,9971,8489,7144,5721,5551,5443
2016,5553,5545,5551,5557,9164,10170,9908,7806,6445,5619,5590,5482
2017,5440,5286,5296,5723,6557,10288,10038,8043,6465,5676,5472,5587
2018,5326,5472,5517,5527,6662,10339,10259,9131,6430,5535,5508,5450
2019,5368,5343,5382,5431,6459,,,,,,,
