#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 07007020: Clear Creek Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Clear Creek Reservoir (07007020) 
# Colorado  RESERVOIR Site - 8900 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:58:19 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1981,3400,5000,5500,5800,5900,6800,8800,8000,7900,7800,8100,9000
1982,9900,9000,9400,7900,700,2900,9000,8800,8100,8400,7000,7500
1983,8800,9200,9000,9100,9200,5100,9500,9500,5400,4700,1800,3000
1984,4200,5200,5800,6000,6400,8000,10600,11500,8300,7200,2100,2100
1985,2400,3300,4100,4900,5800,10600,11200,11200,10200,8500,8800,8900
1986,9700,10400,10900,10300,5700,6900,10800,10300,9200,8600,8800,9900
1987,9900,9900,10300,10300,8900,9400,11000,5600,1800,3300,5100,6200
1988,7200,8000,8600,8100,7500,5700,5400,1500,0,0,0,100
1989,900,1600,2300,2500,2600,5000,6600,7200,8400,8100,8900,7400
1990,8200,9000,9500,9700,9600,10300,9000,8000,8000,7900,7900,8700
1991,9700,10400,11000,11200,10900,7500,8500,8300,7900,8000,7600,5700
1992,6300,6600,6900,7100,7100,9600,9600,9700,7800,6300,6300,6600
1993,7100,7600,8000,8100,7600,7600,10300,7800,8200,7000,7200,7700
1994,8200,8500,8800,8800,8800,11200,7700,7300,4800,5500,4800,6100
1995,6400,6800,7500,8000,8800,6700,11000,11300,11200,10500,10100,9800
1996,10500,10100,10400,10200,2000,5100,8500,8400,8400,7600,7300,7800
1997,8400,8800,9100,9200,9100,7200,9600,4600,100,0,0,0
1998,900,1600,2300,2900,3800,6100,9300,9900,10300,9400,8400,7700
1999,8300,8700,9100,9200,9200,9000,9500,9900,4900,3100,2600,3600
2000,4400,5000,5500,5800,5800,6900,8200,4500,4400,4300,4000,4200
2001,4800,5300,5600,6100,6200,6000,9000,5800,4600,4500,4500,4800
2002,5500,6000,6300,6500,6500,6300,6200,6100,5800,5800,5600,6100
2003,6400,6700,6900,7000,7000,9500,11300,9400,7000,6900,6800,7100
2004,7600,8000,8300,8400,8400,8400,9300,9500,9100,7900,7200,7500
2005,8200,8700,9000,9100,9100,9700,10300,10600,7000,6900,6800,7400
2006,8200,8700,9000,9200,9200,8600,8400,8100,6300,6300,6200,6800
2007,7700,8300,8600,7200,4400,4400,5300,2800,0,0,0,1400
2008,2400,3200,3800,4500,5500,5500,11300,9900,7300,6500,6200,6600
2009,7300,7900,8300,8400,8500,8900,10800,9200,6000,6000,5900,6200
2010,6800,7200,7600,8000,9100,9800,11100,8000,7100,6557,6115,6412
2011,7315,7888,8302,8458,7946,5884,9706,9552,6364,5592,5582,6049
2012,6753,7262,7652,7771,7623,7472,7201,6011,5874,5746,5719,6002
2013,6486,6811,7110,7223,7160,7741,7534,6557,6434,6567,6451,6963
2014,7685,8168,8513,8662,8584,8159,10155,6589,6317,6269,6193,6844
2015,7778,8390,8822,9001,8672,8842,9380,9032,8402,7296,6147,6533
2016,7262,7776,8179,8315,8272,6040,9075,7070,6191,6081,5963,6271
2017,6952,7555,7932,8087,8002,8553,9178,9229,6099,5880,5834,6367
2018,7119,7674,8067,8191,8115,8034,6789,6351,5922,5798,5741,6074
2019,6605,7015,7377,7582,7583,7476,9904,8517,6350,6254,6163,6541
2020,7219,7680,8035,8188,8080,7993,7872,6380,4645,4535,4452,4826
2021,5414,5846,6222,6417,6373,6263,,,,,,
