#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 14159400: Cougar, OR
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cougar (14159400) 
# Oregon  RESERVOIR Site - 1700 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:55:40 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2011,44100,54700,61600,113200,160800,166800,170300,152200,122100,111200,84500,46200
2012,60300,56000,90700,145400,169600,173900,173300,159000,123500,109600,88880,37400
2013,22700,50940,63910,93850,143290,146370,135650,122980,99497,88870,63730,38180
2014,37570,37600,103040,142180,162610,175190,149213,141100,122830,107850,85430,54620
2015,57390,42169,48984,60254,79556,86368,84338,77563,70339,62065,52074,45743
2016,40379,37695,29651,5499,47738,64879,67507,66667,61905,55974,56141,40890
2017,42090,42783,88004,147134,167387,174756,174804,167915,116339,105310,91659,49572
2018,41169,46476,61211,93126,157552,115779,73507,69293,62744,50447,43875,29675
2019,30664,42448,57449,91835,162978,107084,82707,76755,57772,42075,37287,32774
2020,38324,46470,77980,109754,158285,167327,166835,155044,110479,84573,56498,41737
2021,43347,38175,77579,199675,125435,124970,,,,,,
