#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06015300: Clark Canyon Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Clark Canyon Res (06015300) 
# Montana  RESERVOIR Site - 5560 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:42 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2012,164271,163767,162509,168171,176740,156517,129241,98917,84017,77402,87581,99918
2013,110323,117607,125174,133756,138971,122884,100460,71840,52311,47980,57829,68340
2014,77174,85960,93376,102764,107794,105700,96743,73952,62304,59212,69494,79846
2015,90556,100500,109462,117480,120834,118635,99995,74493,60841,55031,63445,73856
2016,84638,94192,103435,114056,123454,121921,98917,70353,54464,52037,65362,78091
2017,87936,97085,107146,126996,138829,143292,142337,117864,101199,99108,111889,125395
2018,135697,145121,153060,164675,176275,189213,198635,170976,148364,132836,140861,147295
2019,151929,155179,158057,161856,176015,163616,142528,126463,107509,107590,120200,130135
2020,138378,145028,150734,157437,166630,150207,139148,116431,98517,92382,101458,112103
2021,120961,128866,134961,141796,145121,131852,,,,,,
