#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06212000: Cooney Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cooney Res (06212000) 
# Montana  RESERVOIR Site - 4250 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:24 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1952,8380,8440,8440,24190,18220,24190,21430,19440,13320,11940,10570,13320
1953,16390,16390,16390,16420,19440,23390,21480,16930,13460,11920,11130,11340
1954,12880,15160,15160,18830,17600,17880,,,,21880,11630,
1955,,,,,,,,,,5480,,
1956,,,,,,19880,19360,20500,20500,18880,,
1957,16480,16080,15880,15980,17380,23880,22280,18880,16260,15880,13380,11680
1958,10080,10380,10480,11380,12880,17380,18180,17280,13560,9550,5380,10030
1959,10130,9780,11880,12780,13620,13780,16130,15940,10290,7890,5020,9960
1960,9720,9720,,,9430,12220,6900,2500,1230,0,1880,3520
1961,4670,5740,6520,7480,8440,10140,8250,5580,3320,7870,13440,15160
1962,15160,15160,15160,15160,20080,17000,21020,22600,21810,18530,15040,15040
1963,15040,15040,18100,19140,21810,18930,19840,18830,10140,10980,11810,13320
1964,14550,16240,17920,19140,23000,19840,21810,22600,15160,9720,9930,10840
1965,12220,14550,14860,14860,11230,15160,22600,23000,22040,17760,17000,17000
1966,17000,17310,17920,22050,22600,23390,21810,19080,14240,13930,15960,15780
1967,15960,16270,15780,14550,15780,17180,23870,23000,16390,13630,17310,17610
1968,17920,15040,13320,12500,15470,19440,21420,21970,21810,18830,18830,18830
1969,18830,18530,18680,20230,22800,19200,23390,23790,15780,9080,11680,11950
1970,12500,13320,14920,16390,17310,15780,22600,23000,13320,11120,5110,8870
1971,10850,13930,17310,20710,19140,20080,20230,20230,17000,17310,17000,16080
1972,12000,12000,12770,12000,17000,20230,22210,20080,20080,16080,16080,16080
1973,16080,16080,16080,17000,23000,19800,21020,20630,13930,17000,16080,16390
1974,12220,12220,12500,18220,21020,23000,21260,21260,20230,17000,12330,12220
1975,12220,12220,12220,12220,19450,23230,18830,17800,15350,8500,12090,12440
1976,12260,12000,12000,11230,16020,16020,18830,18220,15100,12000,12000,12230
1977,13000,13690,14670,15780,20230,19450,17000,12000,4000,3500,9420,10100
1978,10740,12500,13100,16080,17490,19000,20000,19840,16630,14670,14300,14090
1979,14060,14060,13600,12670,18040,19520,21740,18040,16820,14300,12410,13670
1980,13890,14280,15360,17910,19220,19140,20120,18250,14600,12480,12280,12280
1981,12280,14670,15160,16840,17800,21190,21500,21420,14120,3500,0,0
1982,0,0,1070,3230,12520,16280,18050,17260,14420,14470,15660,15040
1983,15040,15960,17440,20100,22440,22130,23870,24030,17800,15240,14870,15150
1984,15910,16470,17170,19530,19940,22710,24390,23900,20860,17470,17340,17340
1985,17750,17980,19200,21660,22800,19870,15050,10020,8560,9260,13030,14440
1986,15040,15870,18400,22040,24550,25100,26425,22340,15790,16390,17230,17230
1987,15050,15170,17730,22040,24390,28200,24060,24300,23500,21590,17360,19000
1988,19760,20200,21520,23740,23980,24550,24060,17820,11030,10980,14880,16390
1989,18030,19220,19930,21220,22890,24520,24380,24400,21730,17430,21360,19880
1990,20590,21200,21320,21350,21580,21850,22320,19010,15800,14620,16940,17430
1991,17500,17920,18810,21340,16980,21750,23490,21060,7970,10130,14490,15770
1992,15960,16140,17750,21130,23250,21780,23940,24300,18660,18120,18220,18130
1993,18130,18130,18660,20100,25220,25360,24980,26260,22020,18660,16880,16990
1994,17650,18470,18470,20900,22640,22890,16470,14490,9350,7340,14010,15660
1995,17180,19200,21990,23620,23810,24060,26830,22540,17500,16890,16880,16670
1996,16830,16880,18660,19220,21130,28140,27990,26700,17690,16330,16330,16330
1997,18370,18470,16470,19220,22890,25230,27370,26060,26060,20170,19880,19340
1998,18810,19010,19220,22540,24060,22370,26060,27180,23550,18130,16330,16990
1999,16990,16990,15580,16880,21320,26060,26060,23400,20050,18370,17370,16020
2000,16880,17060,18130,19790,21200,26430,23810,23050,15890,13890,17850,18490
2001,19270,19630,19670,22250,23400,21040,24480,23760,13940,11650,14410,15870
2002,16050,16460,16700,17660,20220,23800,25080,22440,16240,14890,17270,18960
2003,19310,20030,20480,24070,25740,26630,26630,23170,16110,11890,14410,16400
2004,17330,17660,18070,21280,22620,20930,19930,17660,12990,11530,16110,18690
2005,19370,19880,21270,22960,25290,26630,27230,23680,17970,13470,15520,17850
2006,17910,19320,19570,20730,22340,20770,19270,12890,6910,5140,11300,13950
2007,15040,16800,16320,18780,20530,22800,27610,25000,18870,15040,17430,17850
2008,17170,16880,17170,18340,19200,26680,27090,26650,21130,19150,18524,16613
2009,17260,18778,19286,22355,20737,24710,28230,26741,24080,16814,17004,16877
2010,16814,16814,17196,20240,22507,27878,27878,27263,22507,17905,18700,18300
2011,18200,18200,18956,22100,25400,28230,26100,25500,22584,18100,17600,17800
2012,17300,18100,18600,20100,22800,20453,21023,18778,14433,10973,14433,16436
2013,16688,17516,18296,19088,20595,22956,28230,26225,19418,17484,16550,15076
2014,16972,17710,19286,21461,20950,22584,27263,24440,21607,16613,16142,17516
2015,19220,21023,20311,22280,23580,28499,28230,27878,20102,18470,19833,22984
2016,19220,24620,24440,23480,25985,27790,27002,21905,16493,14079,18198,18075
2017,17972,18820,22430,23990,25989,28230,28223,26896,21595,20952,20908,21618
2018,21028,20902,20600,22089,22930,28292,28181,27287,21903,17806,17966,18239
2019,17979,18755,19635,25637,,,,,,,,
