#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 07007110: Turquoise Lake, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Turquoise Lake (07007110) 
# Colorado  RESERVOIR Site - 9860 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:05 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1998,109698,104243,102066,107558,103416,103179,125945,123736,121699,115454,109664,104023
1999,102892,93659,77412,63432,60031,76945,120023,122389,124377,122071,117425,115906
2000,114793,113162,106927,93973,94649,111987,123824,116988,112177,107490,102421,91428
2001,79219,67180,54426,50274,55696,86257,116901,115002,108429,103652,101982,99383
2002,86917,73492,61603,54614,57141,69263,74837,73691,69234,56036,44925,41965
2003,41578,41179,37100,32282,29365,43535,85342,87095,86386,85552,90383,73082
2004,68019,67371,66318,62720,64219,87030,100136,97217,82950,76900,71644,69635
2005,69115,68654,68284,71644,70174,76868,113094,120040,119197,114462,113439,99768
2006,86466,71719,64853,56471,57552,96138,116639,116064,111349,106910,102994,102201
2007,98249,88386,72506,64853,64349,93182,119319,122122,121663,120816,116622,98498
2008,83158,72324,60172,47038,40126,49858,88532,101074,102640,102354,101192,100303
2009,94121,74545,59920,57471,55358,87433,123932,119759,119144,118109,104278,103330
2010,83174,67239,63318,58725,57306,71992,115506,108892,113508,112903,111901,97616
2011,83364,65925,49315,44725,49742,50690,93100,118003,121487,120551,119637,101462
2012,95657,89993,77970,63833,67415,81258,84591,83890,79530,64047,54897,52823
2013,42356,39734,31560,31013,24028,42760,95972,100187,99283,100321,98949,84368
2014,83174,83125,82934,64392,43374,53383,103567,116185,112230,109457,108739,102202
2015,87674,78017,72809,62139,62891,63490,113197,120288,119724,118406,117024,103940
2016,89067,74346,60675,60242,60255,75803,115454,112471,112280,110799,109423,101075
2017,85422,66318,48159,41505,47331,61842,113664,115906,114255,113042,112989,97249
2018,93413,92739,92148,77086,73919,96403,106451,105346,103838,97150,96121,88127
2019,73158,58006,50600,46179,,,,,,,,
