#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06119000: Martinsdale Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Martinsdale Res (06119000) 
# Montana  RESERVOIR Site - 4779 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 3:00:01 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2006,8770,8770,8770,9000,16060,16190,13740,7280,1480,0,0,0
2007,0,0,0,3500,5260,6020,6190,1820,0,0,0,0
2008,0,0,0,700,1730,3860,15270,13740,8770,6630,6668,6937
2009,7141,6577,6767,8768,14162,22885,23348,22291,19912,17218,17513,18655
2010,18655,18745,18745,17366,20120,19808,23376,20969,14951,16159,17200,18100
2011,18100,18100,18100,17800,17700,19900,20000,17700,11800,9400,9200,9200
2012,8700,8700,9000,11100,16600,20535,17891,11736,8978,6872,7006,7006
2013,6802,6802,6141,6904,7548,10110,15904,11353,6041,5322,5521,5521
2014,5521,5521,5521,7344,15138,19804,23622,20016,14458,14590,15615,16320
2015,17568,18209,17937,19337,22924,23168,22408,18655,14593,12934,13365,13939
2016,14329,14546,14918,15648,18176,19529,15413,10033,6041,5200,5363,5761
2017,5665,5883,7071,10921,15115,22947,23131,17513,11736,10536,14133,12426
2018,,,,16192,19229,23131,23584,22177,18556,16968,16774,16922
2019,16922,16126,,16160,16192,23622,23254,22829,21300,18925,,16959
2020,,16635,15802,15412,18626,23254,22885,21073,15839,12476,12268,13193
2021,13739,14384,15138,16561,18178,20969,,,,,,
