#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06080500: Pishkun Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Pishkun Res (06080500) 
# Montana  RESERVOIR Site - 4370 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:55:49 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1966,18780,18780,18780,18780,22780,27020,29830,22910,16030,11320,16580,16470
1967,16250,16140,16030,15820,15700,32210,31720,18520,18520,8020,0,16840
1968,16840,16710,16580,16250,26140,31240,25990,16840,19170,18520,18520,17230
1969,17230,17230,17230,16580,30580,26140,29980,24370,21230,16030,17750,17620
1970,17490,17360,17360,17360,21750,31730,26880,24220,23330,11870,17490,17490
1971,17490,17360,16970,16710,26730,31240,23040,17100,26580,19040,18520,17750
1972,17750,17620,17360,17230,28650,31890,17100,25840,21360,17870,18520,18390
1973,18260,18130,17100,16970,30420,31890,25110,24070,4150,3900,3900,3820
1974,3820,3650,3650,3650,30910,32050,21880,15490,23630,17870,17870,17870
1975,17870,17870,17870,16470,18130,31730,32050,24520,21490,17230,17870,17870
1976,17870,17620,17620,17230,30130,29530,29980,23480,15160,17490,17100,16710
1977,16580,16360,16360,21750,31400,31240,23040,12750,10530,16840,19170,19170
1978,19170,19170,18910,18650,31070,31730,22780,25700,22780,19810,19810,19680
1979,19680,19680,19680,19550,25700,29980,30420,19170,22390,20200,19420,19420
1980,18910,18910,18650,18780,30750,31070,31720,20200,15700,7130,13640,19940
1981,19550,19420,19290,26430,30270,30910,27760,19550,23480,21880,21750,21620
1982,19810,19810,19550,19810,25700,30580,25700,20330,22260,15710,15600,20460
1983,20460,20070,19940,19680,30270,30420,25550,27320,20460,11980,20200,20070
1984,19810,19550,19420,19290,29830,28500,26290,12960,21750,19810,19810,19040
1985,18780,18520,18520,18520,21490,31720,19940,13290,12640,19810,19040,18910
1986,18910,18390,18130,18000,21880,29530,17490,17870,13950,5800,5800,19550
1987,19420,19290,18910,17230,27620,31400,26430,24960,20200,20200,20070,19680
1988,18260,18260,18130,17870,23780,27470,19420,23780,1870,11100,19290,20200
1989,19940,19680,19420,19940,19810,27170,21620,18910,12310,7700,19536,19407
1990,19149,19149,18762,18503,23023,30825,18374,20828,22377,20699,20440,20182
1991,20053,19794,19536,18633,18116,30989,30825,24019,19794,22507,20440,20053
1992,19794,19536,19278,19020,27562,29186,28005,28743,27710,18375,20699,20182
1993,19666,19407,19149,18762,18762,29776,24462,26529,19278,9924,9924,20440
1994,20312,19924,19278,19149,25495,28596,15068,13425,3727,242,242,242
1995,242,242,242,15289,30825,30841,24019,23636,26247,16232,15739,21229
1996,20996,20893,20841,20802,20583,30307,24255,15728,23281,20751,20066,19859
1997,19820,19743,19588,19317,19678,30907,24167,23429,22119,21281,20699,20298
1998,19950,19794,19343,19214,25495,30825,30662,27341,31233,21125,20958,20312
1999,20105,19963,19846,19627,26484,30662,19794,15080,22971,20958,20428,20040
2000,19730,19536,19497,19270,27562,28227,28374,25008,25642,20414,20079,19768
2001,19627,19420,19394,19239,19278,27946,26041,22351,22300,21616,20944,20583
2002,20234,20027,19859,20208,20428,29363,24137,15454,30841,20802,20363,19975
2003,19885,19808,19756,19534,23340,28227,25481,15024,16682,17471,20673,20260
2004,19872,19601,19291,18904,30500,31837,29910,24005,29673,21383,20583,20091
2005,19743,19549,19188,18814,18969,29747,27843,14268,16188,19666,18869,18442
2006,18044,17650,17348,17248,17086,29642,27751,17298,36,0,0,0
2007,0,0,0,13609,28833,31144,17198,19183,0,0,0,0
2008,0,0,0,0,12473,30792,23390,23039,25553,20420,20800,20232
2009,19883,19498,19209,19064,18778,30762,21305,19829,17461,7895,7309,21801
2010,21374,20950,20569,20151,19750,31129,31022,24566,23474,4264,16987,21552
2011,21415,21209,21114,20990,20732,30792,28922,14378,29311,22997,20800,20272
2012,19990,19830,19697,19472,23489,31129,17549,22829,26189,1782,1782,1782
2013,1782,1782,1782,1782,19538,30382,25928,23827,6116,6116,6116,6116
2014,6116,6116,6116,6116,30231,30019,30079,26319,29777,19803,20071,19777
2015,19657,19538,19419,19196,30777,30382,16324,29747,5579,5579,5579,5579
2016,5579,5579,5579,5579,24908,29491,15531,21291,3894,4066,4231,4165
2017,4322,4488,4488,4780,12645,29566,22620,23997,11184,3698,3674,3677
2018,3677,3677,3677,3677,6976,30306,29853,23700,30473,3254,2935,2895
2019,2919,2943,2943,2943,5768,,,,,,,
