#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10055500: Bear Lake, ID
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bear Lake (10055500) 
# Idaho  RESERVOIR Site - 5900 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:55:07 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1923,1142486,1119353,1094844,1080851,1190922,1296528,1302173,1277486,1210601,1167045,1178981,1169854
1924,1123557,1068266,1052894,1072461,1195839,1242261,1197245,1121455,1014507,932423,892964,843371
1925,820055,800224,809107,856430,910251,949777,958811,920639,845431,808423,769561,739733
1926,720151,697256,699274,749206,782492,774322,711390,642925,564507,473402,426712,382239
1927,326543,304898,308076,328456,402187,483169,521737,461700,386095,360424,346980,357862
1928,363629,370041,383524,453910,509291,628236,680452,624901,536836,461051,450667,432903
1929,413794,413794,420896,460401,551312,647605,703984,659655,606925,591649,573762,557246
1930,558565,563186,581044,623568,690532,708696,679780,598951,564507,527641,524360,504058
1931,494257,496216,500789,526329,546702,530266,467549,359143,277632,220970,207206,192853
1932,203458,217839,233512,261206,331009,399739,483169,483821,423481,389955,381597,383524
1933,384167,400898,420896,440298,487734,532236,565167,500136,414439,349539,334838,324630
1934,332285,341227,356581,370683,368117,306804,234768,160525,81789,15063,1805,4214
1935,4214,4214,21100,38037,71432,78132,101341,27748,0,0,0,0
1936,0,0,0,0,39249,217839,295372,263731,242937,209707,207206,220970
1937,226610,233512,248601,280796,382882,500136,515839,499483,435306,389311,382882,390598
1938,402831,410569,422189,468849,552630,672396,716780,705331,655636,630905,606260,589660
1939,588333,597622,612912,675080,737028,755982,720151,646936,573100,536179,519115,511255
1940,514529,522393,536179,559225,565167,524360,458454,369400,283962,262469,256791,246713
1941,246083,250490,257421,289030,306169,315711,306169,271309,233512,195970,194723,194723
1942,202210,202210,220970,251119,344422,388025,375817,299816,232256,189737,175425,165487
1943,161145,162385,176047,237281,356581,448073,509291,473402,426065,373891,361706,361065
1944,355300,364271,383524,414439,507983,573762,637579,579719,491647,445480,438356,443537
1945,442889,451315,465598,490994,528953,577732,638915,618238,579719,559225,557905,581706
1946,596294,618905,636244,703311,851616,976891,983849,927569,872265,832390,825536,818686
1947,834448,809107,838565,906790,958116,1055688,1133371,1094144,1029157,979674,946305,920639
1948,908867,909559,921332,945610,1023575,1138278,1169854,1106045,1021481,958116,916482,887439
1949,859870,841311,832390,868819,916482,994294,1026365,990115,907482,848180,853678,848180
1950,836507,834448,834448,901257,997777,1176173,1283127,1252118,1188112,1103245,1061277,1041024
1951,1005443,958116,941445,924104,1028459,1176173,1208492,1148799,1075956,987331,958811,938668
1952,907482,870886,849554,835821,914404,1131969,1171960,1138278,1067567,997777,944221,915789
1953,890891,888129,884678,895728,910943,908867,934504,870886,794763,747174,737028,739733
1954,742437,749883,772962,806373,839938,823480,781811,708696,628236,583031,571116,572439
1955,575747,585681,609586,634241,671724,682467,685827,597622,556586,500136,498176,489038
1956,507983,556586,571777,604930,703311,815948,879158,807057,730948,686500,679109,681123
1957,685827,709369,731623,775683,826906,934504,1038930,1015901,934504,884678,848867,849554
1958,859182,864687,886058,925490,983849,1065470,1075257,995687,929649,863311,841311,843371
1959,857806,868819,884678,906098,948388,960201,937974,870886,826906,787943,792035,795446
1960,798176,808423,835135,872954,919253,931036,863999,783854,687844,652289,648943,652289
1961,654966,657645,666358,689860,695239,641588,569133,466248,392742,357221,357221,359143
1962,360424,366194,406699,429298,587007,720151,747174,696584,632239,597622,596958,596958
1963,598287,600279,641588,657645,684483,701965,744467,654966,579057,563846,563186,577732
1964,581044,589660,604265,625568,681795,749883,876400,839252,761409,717455,706004,710716
1965,759373,785898,807057,827591,894346,1031251,1183195,1238036,1194434,1174066,1147396,1134072
1966,1087847,1053593,1026365,1012415,1120053,1180386,1131969,1043118,949777,926876,917174,919253
1967,929649,940057,957420,980369,1027063,1086447,1220445,1239444,1143187,1071063,1026365,983849
1968,946999,943527,973413,1009626,1025668,1044515,1131969,1094844,1064771,1047307,1025668,991508
1969,957420,944221,946999,924797,1044515,1140382,1151605,1125659,1064072,1031949,1030553,1013809
1970,997777,999867,1015901,1020086,1030553,1052196,1120754,1088546,1023575,992205,995687,1007534
1971,989419,979674,976195,972021,1082950,1232405,1264799,1241556,1176875,1114449,1077355,1040326
1972,1002654,985938,962286,1008231,1085048,1180386,1278897,1244373,1170556,1105345,1090645,1061277
1973,1018691,996383,970630,948388,1006837,1120053,1134072,1093444,1046609,1034741,1008928,1008231
1974,990812,978978,970630,976195,1038232,1151605,1188814,1148799,1061277,987331,988723,1000564
1975,968544,949777,967849,990812,1015204,1074558,1197947,1229591,1169854,1098344,1031251,994990
1976,976195,951861,931729,915789,1017994,1148097,1183897,1140382,1100445,1050101,1011717,976195
1977,940751,912327,921332,938668,931036,904715,830333,734325,680452,667028,645599,640920
1978,645599,655636,666358,681795,732299,833762,906790,906098,846805,839938,837193,839938
1979,857806,885368,906098,919253,972021,1013809,1006837,916482,880538,836507,827591,818001
1980,819371,853678,886058,913712,994990,1197947,1246485,1229591,1137577,1063373,1002654,971326
1981,940057,928262,933810,947693,951166,956030,963677,896419,811843,763446,752593,753948
1982,764125,784535,801590,838565,886058,1034043,1139681,1195137,1172662,1121455,1112348,1073859
1983,1057784,1021481,994990,982457,984546,1161429,1284537,1283832,1250710,1203570,1129865,1057784
1984,1016599,991508,958811,937280,992205,1155815,1278897,1271141,1227480,1161429,1092744,1042420
1985,976195,958116,942139,926876,1012415,1143889,1156517,1136175,1057784,1007534,982457,969239
1986,954640,938668,969935,1004745,1096944,1228887,1297939,1275371,1201461,1143187,1079453,1007534
1987,950471,933810,932423,967153,999867,1008928,991508,958116,915789,880538,865376,875711
1988,881917,894346,917174,945610,976891,997080,931036,828277,755982,696584,681795,676423
1989,678437,683811,707350,749883,777724,800907,787261,693894,631572,611581,599615,596294
1990,596294,611581,620237,627569,639583,618905,598287,525016,450667,383524,360424,361065
1991,360424,374533,384810,399159,411214,437108,471450,395682,332923,322718,316984,327180
1992,338031,346341,361065,386738,400898,350819,273206,212833,120366,101341,85450,85450
1993,87281,96445,111148,153087,197841,311893,420896,415085,407989,389311,394458,396841
1994,400318,406054,420250,446777,469499,464948,391241,290933,202210,148753,153087,172939
1995,179778,198465,217213,266255,309985,376459,481215,526985,465598,426065,421542,444832
1996,457156,472101,497523,539465,602937,722849,809791,811159,758017,716780,719477,756661
1997,778405,810475,826221,826221,904023,1086447,1218335,1219039,1178981,1134773,1075257,1028459
1998,1008231,999867,990812,959506,1028459,1138278,1236628,1234516,1204273,1146694,1110247,1057784
1999,1020784,1017297,1003351,976195,1016599,1116550,1231701,1217632,1171960,1116550,1064072,1024970
2000,996383,991508,1000564,992205,1016599,1021481,953945,861246,783173,747174,732299,728923
2001,739733,755304,774322,792035,818001,780448,690532,596958,514529,476656,447425,450018
2002,455857,463649,474052,486429,507983,511909,449370,362347,270045,238537,220344,224103
2003,232884,239165,253640,270045,277632,291567,215961,137009,72041,30168,12651,10238
2004,15667,21705,33799,61701,100729,101953,84230,31379,0,0,0,0
2005,0,3611,17477,36826,121597,246713,338031,322718,268781,233512,228492,243566
2006,251749,275734,289664,325267,391884,467549,498829,466248,409279,374533,373891,391241
2007,404120,413149,431100,490342,531579,531579,461051,368759,287129,236653,222800,224100
2008,226000,237900,256800,277600,311900,355300,407300,352700,273800,231600,226000,236000
2009,242900,254900,266300,293500,337400,400900,509300,491600,446800,415700,407300,402800
2010,406700,420300,434500,449400,476700,498800,572700,502800,420300,390600,372000,376500
2011,397000,413200,426700,457800,589700,769600,985900,1144000,1108900,1043000,1010000,985200
2012,958800,972000,993600,1030500,1068300,1057800,983900,904000,813000,764100,738400,742000
2013,755985,761412,783176,800981,841071,851690,773036,669043,581709,548022,529310,529027
2014,531582,536182,558639,591652,613580,638321,628310,570529,525019,512638,512638,533624
2015,521084,548093,571119,583767,596696,640326,655710,571119,519118,473405,467673,453335
2016,460404,472175,491721,530926,555930,632909,652961,565170,461054,417022,440372,446780
2017,459106,493608,540854,663679,883300,1080854,1207089,1201464,1151608,1114457,1090719,1058556
2018,1035514,1011720,991511,994297,1027066,1071765,1040329,961594,864002,802277,798179,796814
2019,809794,820743,833765,853681,917177,990815,1065473,1031254,931732,899877,897113,901260
2020,909562,912330,908177,912330,957423,1122425,1006840,944918,855057,793402,775005,777727
2021,784538,795449,807743,822798,833079,804326,,,,,,
