#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12175000: Ross, WA
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Ross (12175000) 
# Washington  RESERVOIR Site - 1602 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:27 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2006,1065170,987070,750270,482770,538170,981070,1383070,1432270,1418170,1344270,1280970,1287670
2007,1222170,1033170,814070,878170,868270,1216670,1429970,1425270,1409970,1330970,1245470,1166670
2008,1178870,925970,698470,531370,453470,1026170,1405270,1422870,1422870,1327570,1234370,1266570
2009,1141370,1063170,912470,814970,821370,1160370,1420570,1429970,1408770,1370870,1357570,1287670
2010,1156370,1080270,954870,866470,861970,1054170,1405270,1414670,1408770,1386370,1213270,1168870
2011,1139370,1094270,909770,677370,561670,756870,1255470,1428770,1409970,1360870,1306470,1216670
2012,1119270,1005070,766870,585670,710070,1010070,1287670,1421770,1405270,1335370,1358670,1257670
2013,1124270,858370,650470,589370,641670,1095270,1354270,1420570,1412370,1421770,1304270,1196670
2014,1043170,959370,818570,795770,752770,1170070,1424070,1415870,1406470,1328670,1305370,1307670
2015,1259870,1170070,1163370,1098270,1093270,1314270,1387470,1370870,1371970,1284270,1175570,1263270
2016,1197770,1011070,981070,843870,1093270,1320970,1421770,1425270,1396370,1279870,1248770,1255470
2017,1089270,857470,842070,838470,806870,1189970,1387470,1407670,1384170,1268770,1205570,1259870
2018,1117270,957570,740370,431670,492970,1161370,1369770,1424070,1386370,1249970,1112270,1149370
2019,1094270,925970,692570,504570,,,,,,,,
