#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 07007030: Cucharas Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cucharas Reservoir (07007030) 
# Colorado  RESERVOIR Site - 5860 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:58:36 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1986,12100,12100,12700,12100,11300,10300,17600,21100,21800,18900,19200,19700
1987,20300,20600,22400,24200,41900,25750,9600,1200,10050,18900,0,0
1988,0,0,0,0,1090,1090,1090,1090,0,0,0,0
1989,0,0,0,0,0,0,400,200,0,0,0,0
1990,0,0,0,0,0,0,0,500,200,200,0,0
1991,0,0,0,0,0,0,0,500,1500,1200,1200,1200
1992,1400,1400,1400,1400,1400,1800,1400,1400,1400,1400,687,595
1993,825,1282,1832,2724,4031,3057,3048,2305,1023,1369,1199,1418
1994,1745,2058,2358,2986,5407,9098,8360,5666,4500,2834,2630,2464
1995,2487,2493,2354,2166,2843,5309,9225,11139,8741,6995,6071,6009
1996,6375,5774,5663,5656,5660,5560,4491,3386,3342,3263,2907,2800
1997,2700,2800,2900,2900,4400,4155,6412,3944,8037,8046,8746,9482
1998,9740,10957,11275,13311,13196,10120,6893,4791,4798,4863,6175,7488
1999,8800,9300,9800,9600,7511,11088,11306,10242,10008,8630,8885,10212
2000,10374,10974,11613,12864,10920,8747,6657,3354,1421,1050,974,930
2001,855,888,956,772,695,561,363,299,317,190,,
2002,,,,,,,,,,,,
2003,,,,,0,150,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,288,0,0,0,500
2005,834,1417,2735,3225,3608,3730,3181,0,0,0,0,142
2006,752,1400,1807,1616,780,0,0,0,0,0,0,0
2007,0,567,2213,2914,3129,3145,2761,1750,1065,0,0,0
2008,0,722,1278,1901,1643,699,96,0,0,0,0,0
2009,775,1186,2492,935,1095,833,474,0,0,0,0,544
2010,599,801,1278,1677,1941,886,743,0,0,60,60,60
2011,60,60,60,60,60,61,60,60,60,60,60,60
2012,60,60,62,59,60,59,59,59,60,59,59,0
2013,59,59,0,59,0,0,0,0,0,0,0,
2014,,,,,,,,,,,,
2015,,0,0,0,,,,,,,0,
2016,,,,,,,,,,,,
2017,,,,,,,,,,,,
2018,,,,,,,,,,,,
2019,,,,,,,,,,,,
2020,,,,,,,,,,,,
2021,,,,,,,,,,,,
