#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06155000: Nelson Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Nelson Res (06155000) 
# Montana  RESERVOIR Site - 2223 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:55:44 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1951,18280,16640,16176,16176,18996,29352,30787,31078,33348,43016,46826,44147
1952,42269,40422,38965,37530,40789,38965,35764,40422,40789,40789,37174,35066
1953,34031,32332,30787,30209,37174,49954,54375,46440,42269,43016,45671,44147
1954,42642,40422,39327,38604,44526,53967,55605,46440,51145,55605,55605,56017
1955,53967,51145,49559,47990,53967,59367,52348,46440,41897,40789,47213,45671
1956,43392,41897,40422,38965,42269,40789,34719,35414,40422,45671,54784,58519
1957,55605,53560,51946,49954,59367,53967,53967,49954,50350,56430,55194,56845
1958,54375,51946,50350,48380,56017,48380,54784,46055,41526,42269,46440,46055
1959,44526,43016,41897,43016,53560,51145,47213,44147,40789,39327,54375,55605
1960,53155,50747,49559,50747,60222,58519,51545,43016,44147,41897,46440,45671
1961,44147,42269,41157,40056,37887,27406,27680,9629,7809,15946,18757,18280
1962,17338,16407,15717,15946,19962,30209,44526,53155,55194,57678,53560,50350
1963,48772,46440,44906,43016,41157,45200,52751,54375,44526,40056,37530,37174
1964,35414,33689,31997,30497,27406,27680,34719,32332,35414,44526,36820,40422
1965,38965,37174,36115,34374,40789,56017,59794,55194,56430,58519,58519,56017
1966,53967,51545,49165,48380,59367,55194,49165,47601,49559,48380,54784,55605
1967,53155,51545,49559,50350,58519,53967,46826,40056,35764,38965,44147,44906
1968,43392,41526,40056,38245,49954,41526,41897,36467,41526,51545,52751,49559
1969,47213,45671,44526,43016,51545,53560,47601,56017,47601,46055,50350,51946
1970,49954,47990,46826,44906,53155,57261,58942,53967,49954,51545,54375,53155
1971,51545,49954,48772,47601,49954,46826,42642,30209,25791,34374,41526,40789
1972,37530,36467,35414,40056,51145,49559,48380,43392,43392,47601,53560,51545
1973,49559,47213,45661,45288,48380,40789,41157,26593,21684,23450,22436,21435
1974,20940,20449,19962,23450,35414,42642,49559,50350,56017,58097,56430,53560
1975,50747,48380,46826,46055,47990,56430,56017,49559,56430,57678,60222,54789
1976,52751,51145,50350,48772,52348,47213,56430,52348,51145,51545,53155,51145
1977,49165,47601,46055,46055,45671,33008,29352,10669,8008,7020,8409,7413
1978,7611,7020,6631,10042,23195,41157,48772,51946,47990,50350,51946,49954
1979,47990,46055,44526,45671,47213,55194,46440,43392,41526,46055,48484,45765
1980,43858,42353,40499,41608,48876,29770,31394,19950,18731,22721,24332,23511
1981,23244,21952,20197,24055,34431,28504,29133,18490,18731,15899,32727,31725
1982,29770,28818,28818,35825,47701,58242,55730,48876,46537,48092,53676,51255
1983,48876,46923,44618,45765,44999,46537,32727,26064,18250,22721,23244,21698
1984,20692,19950,19216,19705,21193,9813,8014,4251,808,7430,14985,14308
1985,13640,12763,11900,15440,23511,17773,11264,4613,6094,13862,31725,33403
1986,30415,30092,33403,49664,60162,60637,50457,46151,46923,54494,52057,50060
1987,48092,45765,43858,41608,54904,57399,46923,41979,47312,49664,47312,49270
1988,47312,44618,42728,41608,41236,28504,17773,8606,5719,5347,6094,4796
1989,4071,3536,2834,8014,19950,35475,33403,26363,29451,37241,43480,41608
1990,39766,37597,36177,40131,54904,54904,50060,40131,42728,42728,43480,40131
1991,39038,37956,35825,34086,37241,37241,40867,39401,42728,43858,46440,43773
1992,41901,39694,37533,36118,39330,18520,23965,20452,13913,16873,16178,15036
1993,14360,13913,12811,26059,40060,29926,36118,48380,59372,59799,55197,52754
1994,49956,47604,45675,50350,59714,56307,55485,35837,33689,28792,24768,23401
1995,22361,21212,20648,22261,35520,32843,38571,38642,41827,36998,32302,30707
1996,29270,28097,28319,32708,49168,58733,51349,42680,40974,39658,37497,35871
1997,34375,32640,31667,35414,50670,47837,49010,41345,41419,44679,56142,55444
1998,52632,50192,48186,46479,45828,29469,33965,28903,32674,36576,41345,39694
1999,38177,36646,36259,39548,46019,50750,58101,45145,36761,44375,46049,43486
2000,40900,38690,37890,37039,36611,26351,32367,19721,10630,7809,12399,14091
2001,13471,12811,12225,12811,21113,14248,14990,22136,16500,15330,14803,13996
2002,13112,12351,11900,11243,13265,20817,17370,20494,28787,36036,49546,46691
2003,44367,42327,40514,48758,55110,49862,52702,33505,25329,32024,31132,29197
2004,27543,26005,25155,30480,38712,40831,46652,37812,35966,40499,43972,43972
2005,41645,39365,37347,38857,43292,36956,40646,30642,34881,40168,40646,38676
2006,36459,35125,33915,36495,53148,50815,53026,31659,22669,30674,31626,29675
2007,28099,27147,26035,34499,56270,61113,59091,42390,32928,34951,37063,34951
2008,32828,31427,30060,30577,32760,27421,39510,33030,34293,45305,45497,43216
2009,41608,39620,38100,42953,58284,57988,47662,44351,50378,53026,51455,49072
2010,46653,44770,43103,49467,58242,58115,58921,56896,57483,59348,55730,53392
2011,51816,50259,48718,47740,58581,59006,55110,53880,55771,56937,57735,55317
2012,53270,51175,49703,47935,52057,58835,59947,47195,45727,47779,48092,46382
2013,44961,43367,41942,50179,59390,55647,58115,57105,56437,57021,57567,55069
2014,53189,51936,49703,51936,58200,56187,56854,51695,53148,53351,51215,49033
2015,47157,45804,44618,49862,59348,56479,51095,36743,42278,48327,46382,44275
2016,42953,41422,40278,42690,50338,58454,50576,27390,8626,7975,11222,10637
2017,10059,9834,9651,24221,46266,54166,41014,23781,29611,32525,32626,31066
2018,29643,28068,27025,26273,44770,55028,57441,50020,45651,58157,54822,52218
2019,49941,48170,46691,53880,59861,,,,,,,
