#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 13142000: Magic Reservoir, ID
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Magic Reservoir (13142000) 
# Idaho  RESERVOIR Site - 4797 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:03 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1984,131400,101100,118700,148800,181100,189200,188400,177700,141000,106300,111900,125500
1985,133100,142500,148800,143800,189200,191500,161000,111100,67400,58700,65600,77600
1986,84600,93000,131400,186400,185700,193500,191100,156600,109800,78400,91400,100100
1987,108000,113900,119800,144700,148800,122200,90900,44500,4140,8070,7930,7540
1988,11600,15600,22100,39700,57600,27400,18600,2960,3300,7540,10200,13900
1989,17000,19700,22800,41700,141300,148800,128300,76100,25300,4440,9640,12200
1990,16600,21500,25100,50600,71000,40900,33800,4850,4940,4760,9420,13000
1991,16200,19100,22300,27300,32000,33600,16800,6200,4990,3660,8070,12000
1992,15800,18800,27000,34100,39700,5870,6260,4850,605,3300,5490,7540
1993,9490,11500,14300,37700,141900,191500,190700,155600,109600,68800,72600,74000
1994,78400,82200,85500,93700,99900,67800,19400,8200,7410,3120,5340,7540
1995,9800,12500,15900,76900,151700,173300,192300,185700,152000,118700,120300,129400
1996,138000,144400,126900,161000,168700,187600,189000,164400,121100,84600,81800,92100
1997,101100,121100,78000,118400,180400,185300,190700,178500,146300,117600,126000,138900
1998,144400,152600,163000,170400,183800,189500,190300,176300,138000,105800,112400,119500
1999,127700,135400,120000,101800,180000,186800,188800,162000,118700,80900,86600,89300
2000,95300,102000,111400,132200,189200,189200,167200,116000,66600,26500,30800,32900
2001,38200,42800,48200,65400,77800,51700,6260,7860,7410,6150,8340,10700
2002,13500,16200,18700,26100,80700,59700,35200,7340,9950,6370,8760,11600
2003,14800,18100,22600,36100,56600,76700,79500,25700,14100,8690,11900,14800
2004,17700,20500,23300,44800,76300,45900,15000,15100,13500,9500,12700,15900
2005,19500,22800,25500,36400,53800,136500,142200,102300,51700,37900,39000,44800
2006,50600,57200,62400,77800,183000,182600,192300,164800,120300,85500,93900,104800
2007,109800,115500,124400,151300,166900,142500,100100,45600,15400,5600,9050,12600
2008,16900,20200,23700,27700,61500,102300,101100,59700,13100,8800,12700,18700
2009,23700,27400,29900,42200,85700,107800,166900,135700,92500,53000,62400,70400
2010,74000,78200,82200,91800,134800,130800,167200,135100,91100,64800,70400,76500
2011,81200,86000,90500,107000,176300,184900,191500,172600,132200,97000,100300,108800
2012,113700,120900,127700,184900,187600,189200,180400,137400,91600,54700,54700,26700
2013,18200,23000,27500,40400,55100,32900,5900,11400,10000,16400,27100,35300
2014,38900,42600,48800,72600,94400,73000,40000,7030,13300,16700,22000,27500
2015,34560,38060,60870,80090,83100,80100,54000,7220,11300,14600,19200,25900
2016,29600,32720,35800,87960,157300,179600,170400,125500,75700,55480,64410,78000
2017,83320,87620,98890,186100,181500,184900,188400,177000,134500,107800,123300,138300
2018,150100,159600,171200,184500,192700,191900,182200,137700,92520,61260,68780,75280
2019,79880,83320,88637,83977,,,,,,,,
