#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12475500: Kachess, WA
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Kachess (12475500) 
# Washington  RESERVOIR Site - 2230 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:52:39 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1985,144871,149641,154089,163731,200686,235736,234280,186020,96862,60348,68219,93536
1986,98730,106970,128620,159180,181730,213849,185982,100700,45520,24480,21640,47270
1987,55460,62228,69280,90651,126733,165723,153250,95440,38910,23760,22030,23480
1988,31760,36890,49490,71032,110932,149562,166492,122550,56080,25880,33050,55880
1989,74510,94815,104445,115200,155550,190820,174763,153054,120700,92010,63938,86968
1990,110110,134108,152936,170059,217544,235225,237935,228125,210944,146988,135390,202415
1991,178842,194794,221974,216268,225842,235990,229735,222775,199824,129110,90594,105190
1992,129446,148275,164903,186403,211120,220996,188060,94510,38740,25650,25570,38380
1993,47180,58010,64134,81932,109178,133690,109322,61740,26600,20890,19360,20920
1994,27490,42310,50120,69804,101720,99330,78160,35400,22170,20110,26910,40600
1995,62000,74360,110356,131250,153960,197410,215300,220550,165354,95580,84330,159380
1996,185982,213892,216576,220466,235180,203930,138710,63310,36890,30510,41080,61510
1997,75860,95790,115858,148002,185898,223350,237800,232435,209203,140312,134896,142962
1998,153210,166090,176006,193341,213936,238890,238116,217150,183200,109033,78212,98280
1999,123329,152068,164620,171904,186020,220195,235675,239025,222018,148275,130685,152660
2000,184799,191974,194279,198406,223842,236485,237170,235045,202071,136910,107610,111220
2001,113570,117597,120480,132152,151639,166010,148704,104162,47180,19720,24690,48199
2002,62002,85024,97260,113867,148587,195955,239844,232525,206454,138174,110220,111472
2003,114588,134858,151480,177878,200556,227945,233690,192525,122770,58920,55090,79540
2004,90332,101510,110572,131324,154040,158180,161310,139932,122478,74452,53477,70200
2005,92945,120444,130120,139894,158340,165354,148041,123921,64508,24788,28968,41214
2006,52970,75312,85112,91772,116362,152263,174220,177837,165600,101825,75254,119897
2007,130722,146910,161470,201682,228302,238710,238800,227450,195277,127473,110215,118002
2008,134297,139666,146406,155310,157460,216928,238393,236350,226200,161028,137982,164380
2009,174220,205714,209462,216137,231850,236894,237665,228700,189928,127251,106257,121812
2010,129824,142346,150732,163365,180974,207023,229421,222820,192912,139590,120924,136910
2011,150966,193428,211649,226695,216005,230905,238393,238620,219135,153330,134519,139551
2012,146754,158580,172734,181856,212748,238070,238439,238347,228790,163201,145165,161310
2013,172652,176878,182654,199051,229825,238665,238665,232660,192227,137632,132864,146793
2014,161990,177046,187210,218556,224220,238347,236485,230905,200212,136226,121442,150849
2015,171822,201201,223440,238755,237260,218644,191331,153609,103664,60630,41718,81468
2016,110787,119787,150069,172857,215564,238393,232255,208455,172402,107110,97965,114264
2017,123514,124587,127732,152302,177004,229465,236620,222194,188867,122071,109214,132342
2018,145711,161430,185940,184166,216532,237170,235315,215520,179220,113903,95165,115092
2019,128696,144619,152145,157180,187462,,,,,,,
