#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08008120: Platoro Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Platoro Reservoir (08008120) 
# Colorado  RESERVOIR Site - 9980 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:08 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2005,9158,9683,9908,10166,7449,23068,31533,24094,21006,17332,10776,7236
2006,7504,7651,7692,7980,7994,15706,14784,12036,11211,9947,8142,8814
2007,9360,9678,9820,10991,12191,20842,31252,23492,18966,15987,11996,12022
2008,12648,13126,13404,13600,16100,18062,33337,29996,24484,19612,16313,16669
2009,17228,17374,17525,18088,21888,52583,54049,46750,34821,32016,28820,29094
2010,29518,29810,29975,30113,30130,37480,46490,36349,29196,21047,20870,21228
2011,21565,21586,21592,21712,21422,21487,27104,21996,19439,20809,16756,14747
2012,15098,15293,15493,15643,14830,20357,17539,13598,10027,9290,8808,8740
2013,8782,8797,8799,8826,9125,9569,10877,8806,8681,8784,8467,8914
2014,9312,9487,9697,10085,9958,13009,22498,18594,14871,12115,12021,11103
2015,10534,10589,10818,11824,11945,12108,26586,23225,17167,15527,14476,14367
2016,13238,13006,13133,14027,14078,14552,28822,22948,21063,18160,16723,15680
2017,15371,15590,15560,15262,17951,20444,39615,33688,30695,25790,26004,24551
2018,23308,23207,23472,23763,24519,24855,22741,20528,19629,19330,19617,19408
2019,19080,19061,19220,18887,19268,18579,49340,46010,35369,26046,21333,19474
2020,18601,18404,18204,18447,18566,19444,19195,15942,14591,14375,13787,14111
2021,14235,14255,14230,14329,14494,16677,,,,,,
