#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12390000: Thompson Falls Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Thompson Falls Res (12390000) 
# Montana  RESERVOIR Site - 2380 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Aug 19, 2017 10:49:47 AM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1974,11520,8760,12980,12300,4070,4150,6080,2020,11010,11900,13520,13390
1975,11010,11010,10640,10760,14100,4070,5800,4910,14680,13670,13390,13250
1976,11780,11900,11900,14540,2150,5260,3290,7790,13810,11260,12980,12570
1977,11390,11390,12300,12430,11650,13520,11520,12840,13110,12030,14390,10880
1978,10150,11010,12980,13960,10760,3130,4150,7360,14240,14390,14540,11650
1979,10030,10880,10510,11130,13960,4400,1380,14970,14100,12030,14680,12300
1980,11010,11780,11780,13390,10270,10760,7460,14100,11260,15130,11130,12840
1981,12840,12980,13250,12570,5900,8760,6270,15130,12840,14680,14540,13520
1982,10760,11780,14100,13110,2490,4640,5990,801,5080,7790,7460,11520
1983,9560,11260,12430,14680,14820,14390,13110,14820,15590,15440,15750,15440
1984,14680,14820,15440,15280,14540,14970,14970,15750,15280,13250,15590,15590
1985,15130,15440,14970,14250,12710,14540,15440,15750,15440,14970,15730,15120
1986,15580,15580,15580,15730,15580,15280,15580,14100,14680,15730,15580,15580
1987,15430,15430,14540,14540,15580,15730,14390,14540,15580,15890,15580,15730
1988,14680,14820,15430,15730,15430,15890,15730,15730,14820,14390,3990,15730
1989,14970,14970,15890,15280,7680,6370,15730,15730,15890,13670,15890,15890
1990,15730,15890,15890,15580,15730,15580,15730,14540,15280,16040,15730,15580
1991,15730,16040,16190,15890,15890,15640,15780,15790,14680,16020,15760,15920
1992,15580,15370,14840,14810,15640,16010,15540,14720,15230,15930,15530,15530
1993,15610,15820,15610,15560,15950,15500,15440,15360,15200,15900,14320,15930
1994,15580,15920,14970,15560,15760,15580,15430,14680,14720,14680,15170,15340
1995,15140,14900,15950,15800,15820,15980,16080,15640,14970,14870,15530,16040
1996,14030,16160,15170,15000,15760,15240,14100,15520,14390,14300,14390,14770
1997,14720,14800,15700,15170,9200,15490,7040,12800,14820,15900,14140,14650
1998,14400,14770,14550,14320,14360,15860,15650,14070,13960,14260,14460,14250
1999,14390,14160,14170,14140,15030,15310,15620,14250,14620,14120,14100,14260
2000,14580,14400,14560,14230,14540,14420,14910,12260,13810,14690,15590,14360
2001,14150,14280,14170,14460,14670,14930,14380,14620,14330,14380,14580,14300
2002,14250,14450,14520,14800,14480,14880,14820,14400,14770,14420,14460,14550
2003,14710,14620,14100,14590,15100,15430,14560,14910,14590,14620,14930,14930
2004,14420,14770,14810,14800,14590,14910,14770,14590,14540,15440,14680,14880
2005,14680,14400,14690,14770,14040,13880,15260,14750,14770,14840,14640,14480
2006,14580,14880,14430,14170,15590,15560,15650,14750,14800,14680,14720,13930
2007,14610,14690,14740,15680,15540,15560,14900,14770,14820,14780,14800,14510
2008,14800,14850,14820,14880,14880,15590,15830,14820,14710,14770,14750,14810
2009,14300,14520,14450,14840,15150,15560,15730,14800,14640,14560,14540,14390
2010,14430,14550,14460,14810,14720,15560,15610,14740,14610,14540,14480,14590
2011,14580,14740,14930,14770,15730,15820,15930,4330,15320,15320,15520,15160
2012,15240,15200,15100,15500,15300,15790,15710,15460,15260,15500,15904,15515
2013,15281,15515,15558,15411,15918,16005,16005,15457,15442,7785,15294,15486
2014,15471,15310,14926,15382,15667,15558,15834,15544,15529,15696,15710,15397
2015,15681,15471,15594,15696,15710,15710,15594,15382,15442,15324,15295,15140
2016,15056,15544,15442,15558,15099,15863,15515,15213,15227,15353,15652,15256
2017,15529,15310,15471,15834,15976,15918,15791,15544,,,,
