#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10238500: Minersville Reservoir, UT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Minersville Reservoir (10238500) 
# Utah  RESERVOIR Site - 5500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:56:48 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1975,7650,9590,10440,11690,13220,11010,8270,6940,5020,5200,5740,7210
1976,9300,11620,13260,14480,14720,11580,6880,5780,4750,3320,3660,4060
1977,4690,7270,7840,9350,9260,7300,5380,2200,370,0,0,0
1978,2580,4300,5540,6810,7950,9420,15090,10300,6020,4760,5210,7970
1979,9960,11570,13900,16120,17910,21820,21990,17010,12580,10150,11410,12750
1980,14810,17170,20510,21740,20230,23080,22040,17460,14950,14430,16350,19250
1981,21120,22640,23970,24620,24520,21660,17370,12620,8130,8350,10010,12310
1982,14320,15790,18000,19520,19760,16220,14790,11400,10100,10280,13410,17040
1983,19680,22210,23850,24620,23590,24060,24290,20040,20780,17990,20360,21780
1984,23630,21720,21660,24620,21770,23960,22420,17720,17520,14940,17970,20430
1985,21070,21820,23940,24770,24820,20920,17150,12790,7820,7340,10620,12770
1986,15730,18280,20280,23850,23620,23370,21280,15240,9620,8520,11720,14660
1987,16820,18660,21150,23740,24970,19350,15260,10980,7500,6760,8670,11910
1988,13950,15690,18770,20950,22890,21470,19270,13720,9510,8060,9660,12410
1989,14720,16870,18980,22060,20870,16210,12160,7650,4280,3420,3920,5360
1990,7150,8690,10130,11810,11380,8540,6630,4800,3250,3160,3620,4690
1991,5770,7330,9060,10930,11010,8680,6990,4240,2760,2590,3980,5730
1992,7570,9270,11150,12850,11910,9160,6440,4160,2860,2460,3660,4670
1993,6060,8370,10520,12920,13080,15570,20080,14700,9490,7270,8700,10840
1994,12760,14450,15930,17230,16370,13300,9045,5280,2750,2430,3230,5040
1995,7170,8970,10330,12220,12780,14310,23410,21770,16110,13170,14460,16470
1996,18950,20560,22750,24180,23300,18200,13730,8880,4830,3160,3700,6210
1997,8880,10640,11960,13650,14620,17250,18380,13810,12000,11120,13410,16020
1998,18200,20080,22200,24290,24290,23630,24510,20000,17530,18670,20180,23850
1999,24510,24070,24510,24510,24290,18950,10780,10500,10500,9000,7500,6000
2000,4830,8020,10440,12200,11790,4740,4700,3000,2200,1690,3200,4870
2001,6450,8130,9620,11200,10800,8000,5000,2000,1500,1500,2500,3200
2002,6200,7600,9200,10000,9100,9500,5000,2000,1500,1500,1400,2400
2003,3500,4600,5700,6800,6000,5200,3300,2300,1000,500,1200,2200
2004,3600,4600,6500,7900,7100,5500,3600,2200,1000,1250,1500,3300
2005,5000,6700,8000,9100,9700,21800,24100,18200,15400,11800,13600,16100
2006,18200,19800,21100,23000,22200,23300,13700,10600,6300,4600,6300,7500
2007,9900,11400,13200,15100,14700,10100,6800,4800,3600,2900,3000,4200
2008,5500,7300,10800,11200,10800,8100,6500,5000,3500,2700,3300,4500
2009,6500,8900,10300,11400,10700,10700,8000,5000,3200,2200,2700,4200
2010,5900,7500,9400,11400,11500,9100,11500,7900,5500,2200,3300,5700
2011,8800,11000,12200,14400,18300,21000,23300,23100,18400,15700,18200,20600
2012,22600,23300,24900,25200,24100,19200,14200,10900,7000,4500,4800,6600
2013,8400,10570,12520,14620,13980,10440,7140,4830,3420,4120,5200,7360
2014,8950,10640,11790,13178,11320,8240,6430,5150,3950,3700,4160,5660
2015,6920,9280,10570,11720,10710,11180,9560,5660,3660,2750,3060,4540
2016,6100,7860,9690,11120,10640,10100,8080,5000,3420,2750,3030,4490
2017,6600,8350,10030,12200,12440,15930,12600,8400,4200,2500,4740,6430
2018,6500,9830,10910,12360,11600,7860,5880,5040,3480,2240,2460,3910
2019,5160,6650,8020,10100,12600,20988,25870,21400,15590,12918,13402,15350
2020,17900,19800,21093,22736,21754,17527,13160,8342,4463,3239,3127,4006
2021,5434,6743,8085,9437,8796,6910,,,,,,
