#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12491000: Rimrock, WA
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Rimrock (12491000) 
# Washington  RESERVOIR Site - 2880 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:52:43 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2007,120836,145077,165199,176863,176840,197615,198150,189170,156214,65725,57298,68260
2008,96153,105544,113009,122281,100724,176061,198000,191259,174855,79280,56831,85820
2009,95552,129000,138995,149097,174901,197240,198100,190595,159744,68410,47848,63592
2010,75450,91340,101228,112972,132740,172420,198200,196105,173294,108987,88253,103106
2011,121760,162472,162824,165854,166940,184440,197665,198000,192865,109082,101390,112753
2012,125820,142147,156512,163826,169959,189242,197565,197065,182088,82872,70920,100313
2013,121920,132200,140360,154926,177286,197565,198000,191310,154603,81140,84632,97406
2014,116522,130110,142399,181440,173340,196030,197690,192940,157304,63480,48912,81330
2015,123546,168185,197818,197870,191185,198025,191825,171707,141086,51715,28318,61992
2016,116883,134905,177803,178552,191582,197792,194730,183984,149632,68790,78334,101462
2017,112193,122110,147607,173087,172098,193190,196990,186660,156016,76244,71610,105616
2018,125440,151342,177895,177214,174017,190720,195630,177448,144867,65955,46636,58041
2019,68530,79098,87024,91862,113496,,,,,,,
