#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016170: Julesburg Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Julesburg Reservoir (06016170) 
# Colorado  RESERVOIR Site - 3700 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:35:13 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1964,18128,18128,18128,19776,21095,18341,18837,10484,2535,-2163,0,7445
1965,13177,19196,18696,21317,19777,17631,21242,20503,15163,17496,17631,17631
1966,17631,17631,17870,20873,21021,18554,20503,15074,15163,8742,13821,17844
1967,17844,18341,17492,20503,19268,21241,22650,17915,7978,6605,12987,18341
1968,18341,18341,18341,20797,20213,21537,21167,12295,10725,8237,15367,18341
1969,18341,18341,18341,18625,19922,21980,21094,16799,10242,7977,17354,17915
1970,17915,17915,17915,21389,21389,21980,21980,18909,10242,15163,17631,17631
1971,17631,17631,17631,19341,21094,21094,21389,12174,-3162,8087,17631,17631
1972,17631,17631,17631,21685,21537,21980,21685,12174,3644,6004,11691,17631
1973,17631,17631,17631,20946,20946,22130,21094,19341,12295,17631,17631,17631
1974,17631,17631,17631,19777,20637,20537,16237,8437,1337,3437,11937,17631
1975,17631,17631,17631,21832,21980,22737,22737,13955,5703,7237,16522,17637
1976,17637,17631,17637,20503,22730,22730,20067,-1122,-1848,-1848,3296,9880
1977,17631,17354,19051,19051,21980,21389,18909,9652,5904,4371,7023,13176
1978,17215,18341,18337,20798,20537,21980,17492,7340,-549,-549,3035,8742
1979,13301,15704,16938,21685,21637,22572,21980,15839,13687,19196,17915,15704
1980,16384,16110,16110,21094,20358,21389,21980,14222,5603,8742,16384,18937
1981,18637,20087,21278,23686,24143,23643,18937,12037,8137,11531,15293,18414
1982,20078,19673,21025,23047,23149,24198,24730,22342,16686,14172,18052,21214
1983,21145,20591,21440,23257,20798,23242,23254,19482,18520,20457,20977,18341
1984,19051,18909,18909,18767,22817,20798,19051,14624,13177,6204,13050,16245
1985,16110,15974,15704,20341,21241,20798,16522,12672,7760,15839,16384,13334
1986,16245,16245,16245,16522,18625,18483,19922,18483,17215,6919,5603,15027
1987,16241,16384,16245,16384,16110,15974,16384,17502,11933,9197,16245,18625
1988,18767,18341,17354,17077,19051,20503,17354,14172,4741,2861,7233,16245
1989,18341,18199,17915,20503,18767,18909,19849,11208,10966,3383,6304,15974
1990,18341,18199,17173,19632,19341,20503,16110,11691,7978,7128,11963,18341
1991,17915,17915,17915,20651,18767,19922,20503,10001,5603,2616,6104,16245
1992,16938,18057,17773,19487,19777,16245,20946,15163,7076,1372,1161,9652
1993,12421,14624,16522,16938,20358,17915,19487,10483,4741,615,123,12924
1994,17773,17631,17354,20067,18767,17915,12547,5124,-1737,-1737,8742,17631
1995,17354,16799,16384,20503,20358,18767,17492,12798,3209,4005,17215,18625
1996,18625,18483,17915,19051,18909,20503,19051,13052,8970,3914,11570,17354
1997,17215,17077,16799,20067,16110,17077,19487,8787,9539,15837,17354,16938
1998,16938,16799,16522,17631,19051,20357,19337,16437,11087,14757,17077,17217
1999,17357,17217,16937,16177,17627,18627,20947,14357,8307,11937,15977,16247
2000,15977,15837,15707,15567,17917,16937,11087,2137,497,887,3127,12677
2001,15437,15437,15297,19047,19197,18487,16937,12037,5217,8527,14227,16247
2002,16107,15567,15437,19037,17627,14897,11567,3297,2404,1510,617,14087
2003,16527,16657,17777,20503,20357,19487,17497,7977,2047,1377,-3,8857
2004,16107,15857,16110,20358,19487,20504,17492,13371,4741,3027,6882,10737
2005,13687,15163,15163,20428,20798,19196,19827,14624,6760,3687,6710,16661
2006,16661,16661,16661,20503,20503,16453,12113,3731,-2163,-2163,191,9766
2007,16384,18796,15853,20503,20651,20358,19124,12672,9311,8251,8742,16592
2008,17077,15974,15163,20577,20285,18625,17077,10725,8687,6762,4188,15974
2009,16938,16245,18685,20798,20725,19196,20503,18412,12547,10966,12295,16592
2010,17354,17423,17354,20651,20503,19777,18838,16042,10363,6405,10182,16522
2011,16661,16453,16245,20725,20503,19559,19850,15704,9709,11933,16177,17215
2012,17562,17423,17285,20503,20358,19632,14089,7706,2739,1597,3731,12333
2013,16384,15501,15569,20725,20358,19269,16730,11329,5373,6762,8687,16245
2014,15839,15230,15027,20503,20285,19196,20503,18341,10484,11147,15974,16384
2015,16384,15839,15974,20503,20503,19850,19341,14624,11449,9368,14892,16522
2016,16453,15974,15700,20651,20577,20503,19704,16177,10302,8913,13553,13239
2017,13301,12735,14356,20651,20503,20430,20503,13364,10182,11027,16314,16500
2018,16500,16500,15700,20700,20500,20600,20200,16500,10700,8700,13200,16590
2019,16500,16000,15800,17400,,,,,,,,
