#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016060: Carter Lake, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Carter Lake (06016060) 
# Colorado  RESERVOIR Site - 5780 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:58:06 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1977,49335,63536,78924,94019,106359,96591,71311,49723,28409,17511,13199,30725
1978,45490,54059,72244,89106,95602,93289,89554,79735,54559,40455,49203,68558
1979,81305,90372,98973,98841,103302,108512,107976,86021,71591,63469,59934,70911
1980,78388,89406,101196,105919,106849,107896,104540,93682,70713,59541,54423,60500
1981,70900,77400,88500,93400,97700,105300,101100,71400,41900,34000,28400,45300
1982,58000,67700,79400,92700,96800,106000,103100,84400,72000,61900,62600,68000
1983,75200,80700,87700,98600,104300,103660,102002,92097,70574,59878,56253,61616
1984,79582,84249,93833,102941,103953,104358,108786,92238,93224,87550,90564,96457
1985,94423,93551,100438,103323,98153,107508,92855,76399,52689,41123,43155,58600
1986,71900,82400,91400,101900,106900,103200,110800,91700,68800,61200,58000,72455
1987,90715,107053,107850,107258,106939,107531,98994,77073,63004,52169,57300,64546
1988,72652,84344,85661,102919,108740,95843,96018,90113,73279,80992,85809,100215
1989,108739,107964,107508,106803,102694,84586,76276,51028,30778,33144,29468,44444
1990,58834,71843,86339,93681,92703,89887,85164,74210,60486,50833,59358,58510
1991,70167,83432,96932,103985,105054,98960,94622,72321,59910,55695,54397,84732
1992,87231,100696,108512,108280,107995,98456,90989,65711,50500,44527,41411,51810
1993,71447,89722,105263,104073,102785,95058,88425,63102,49721,51456,61017,61597
1994,81513,97692,102808,107155,106189,97361,78306,54514,40033,45179,65095,79665
1995,78820,77922,90475,107187,102580,104639,107883,99961,83000,71161,76450,77073
1996,80733,80058,79491,78615,76767,69672,66969,56343,42819,44971,42400,57960
1997,67361,83232,97734,105398,108010,104946,106473,86286,76104,62244,58800,62435
1998,81654,97106,108078,107451,105906,102808,95164,69821,66386,60774,54559,53200
1999,55400,54000,65500,84700,97000,105500,107900,107600,93800,70900,64400,62196
2000,68587,87240,90500,103210,99129,81315,83337,77329,60395,49027,40865,50612
2001,70536,88945,103200,104866,101185,100239,102425,83012,56987,37694,41061,37814
2002,60066,78975,94510,108432,101944,100128,99671,80266,62960,53827,48111,59784
2003,78985,96151,101063,99593,96371,91569,86657,75951,57894,49265,39211,37494
2004,35905,34526,50435,49379,66756,76991,88261,80338,67229,55965,45200,42785
2005,49107,69504,86350,97020,93616,87286,93399,77586,54677,37292,22510,20550
2006,34014,54923,56562,71211,84030,80899,73571,71771,48258,37292,25214,22718
2007,20157,29284,42861,63038,79759,77206,67269,44180,27130,16918,10834,14981
2008,15158,14924,15757,36854,56241,69356,73457,68106,57051,50215,47520,45030
2009,59408,77647,91763,99018,107679,101642,95854,87878,66593,50215,70496,68933
2010,77382,94893,92227,104303,106576,104506,108250,98355,73216,52001,35254,32711
2011,36459,53600,71771,88615,101991,105828,104698,105862,78574,68509,62570,59916
2012,54960,58688,56923,74569,85842,83287,71351,64315,55590,51323,41786,38823
2013,50560,70297,82034,89149,101712,94336,81773,80185,55462,46606,37911,35145
2014,38920,59869,76788,93497,106735,105670,108376,99939,89031,89439,81586,78615
2015,86170,101600,107953,105116,103932,107020,106349,98554,75687,55856,45750,43260
2016,53187,72603,88742,102106,106649,108078,105166,93115,70372,57029,44532,41147
2017,53130,71801,86816,101207,106985,106542,106633,101187,85863,63969,55645,52537
2018,49253,55362,70615,87638,100488,107213,102327,86314,62317,44629,52196,52164
2019,58067,76575,91016,105170,105434,106955,106894,104374,102984,80445,72163,67934
2020,68543,75883,91140,106050,104348,98513,104526,101465,91603,81959,74163,69468
2021,75450,90536,102410,106369,98768,99357,,,,,,
