#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08108040: Cochiti Lake, NM
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cochiti Lake (08108040) 
# New Mexico  RESERVOIR Site - 5350 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:55:54 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2002,50157,51002,53725,52729,52225,51320,50293,49876,49418,48933,48852,48945
2003,48805,50120,50876,50876,51656,50453,49791,49264,49086,48255,48210,47852
2004,47741,48210,50219,51141,51932,51358,51892,49974,49719,49430,49986,49335
2005,49562,50083,50329,50293,58470,94531,49743,48747,48357,49767,48500,48400
2006,48400,50000,50900,50500,50200,49700,48600,48500,48200,48700,49000,48500
2007,48500,50500,51500,53000,52500,59200,51400,50900,54400,49900,49800,50400
2008,50100,50200,50600,50800,50700,50200,51200,50900,50600,50000,50000,49900
2009,51000,50900,51300,50600,49600,49800,53900,53000,52300,52700,53300,53200
2010,53300,53000,53100,53300,75000,51700,52700,52300,52200,51600,52000,51900
2011,52900,52800,52500,52800,51600,50800,49900,50100,49500,49700,50500,51200
2012,50800,51200,50900,51100,51600,49800,49100,51200,53000,53000,52500,52500
2013,52900,49000,48600,47900,48400,48100,47300,47100,47100,72200,47100,46600
2014,46600,48700,49100,48700,49900,49200,47500,48600,47700,47200,46900,45900
2015,45800,48200,48900,48700,48500,47400,48200,48600,48200,47000,47300,46700
2016,46800,47200,46400,46800,46700,48200,46100,45600,45200,45400,44700,45200
2017,44400,44700,46000,47700,47300,47100,46000,49200,47700,47500,47800,47100
2018,46900,48000,48100,47400,47300,46400,46400,45300,45100,44800,44900,44700
2019,43600,45100,46200,45600,53500,45700,46300,46600,45600,45100,46000,46500
2020,47800,48000,46200,45200,45800,44600,,,,43100,43200,43500
2021,42400,43000,43200,42700,42300,41800,,,,,,
