#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09009170: Groundhog Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Groundhog Reservoir (09009170) 
# Colorado  RESERVOIR Site - 8740 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:54:24 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1981,0,0,0,1000,2072,400,400,200,2440,3500,2440,5300
1982,5400,5500,6000,7000,7900,16500,20000,19800,13920,14000,15006,16100
1983,16100,16000,16000,16000,16000,20200,21700,21500,18000,14300,14280,14300
1984,14000,14000,14000,14000,17500,20500,21700,18900,18920,12000,10330,10500
1985,11000,11000,11000,11000,13000,21700,21700,19800,9800,14500,13200,13200
1986,13200,13200,13200,13200,14800,18900,21700,21700,14300,14800,14800,14800
1987,14300,14300,14300,14300,14300,21700,16100,10500,10500,10500,10300,10500
1988,10500,10500,10500,10500,16500,17100,20200,18900,15940,14300,15105,14300
1989,14300,14300,14300,14300,18900,18300,21700,18300,15160,13700,13740,13700
1990,13700,13700,13700,13700,13700,17200,17700,17700,15100,12700,12404,12400
1991,12400,12400,12400,12400,12404,18500,20895,20100,17700,17110,17110,17000
1992,17000,17000,17000,17000,19928,21358,21300,20570,14200,16500,16520,16500
1993,16500,16500,16500,16500,16500,19300,21700,21700,17700,15800,16288,15800
1994,15800,15800,15800,15800,15800,21700,20900,19100,15900,12800,12710,13000
1995,13000,13000,13000,13000,13000,20500,18920,20600,17895,16000,13740,15900
1996,15900,15900,15900,15900,15300,19550,19500,16400,13100,14300,9787,9800
1997,9800,9800,9800,9800,10601,20500,21500,21100,18400,16500,17582,17600
1998,17600,17600,17600,17600,17700,20100,21700,20300,18400,15900,16346,16300
1999,16400,16300,16300,16404,18600,21700,20200,21000,11700,16520,16288,16300
2000,16300,16300,16300,16300,18300,20400,20245,17300,13363,11600,11316,11300
2001,11300,11300,11300,11300,16800,18676,19000,17900,15380,13000,11104,11100
2002,11100,11100,11100,11100,11200,11200,11000,600,3800,3800,3811,3800
2003,3800,3800,3811,3800,5860,8700,9300,7188,7000,6900,6854,6950
2004,7000,7000,7000,7300,10400,14800,15380,14300,5400,0,0,0
2005,0,100,100,100,13700,10300,15900,15900,15160,14300,14280,14300
2006,14600,14800,14800,14600,18900,20800,21000,19000,17800,15900,15940,15900
2007,16200,16200,16200,17800,20600,21700,21500,18600,17700,15900,14830,14800
2008,14800,14800,14800,15900,20600,21490,21400,21200,19600,15400,14156,14200
2009,14200,14200,14200,14200,16500,22000,21700,22000,17900,14300,14208,14200
2010,14200,14200,14200,14200,17700,20600,20117,18737,17042,13679,13220,13200
2011,13200,13200,13200,13200,16250,21220,20800,18200,9578,5458,4800,4800
2012,4800,4800,4800,5400,8800,10100,9800,7600,5100,3500,3400,3400
2013,3400,3600,5670,5805,7605,10472,9964,7901,5486,6012,6439,6678
2014,6827,7131,7072,7275,11339,15026,16591,15283,14652,14935,15448,15582
2015,16278,16258,16114,17733,19587,23792,23427,22787,22388,18774,18571,18730
2016,19010,19160,19404,20410,24509,25521,25438,21920,18504,17924,17471,17594
2017,17780,18136,18341,19659,23468,25212,25876,21377,15932,12507,12202,12183
2018,12143,12181,12253,12470,13013,13371,12868,9107,2200,0,0,85
2019,200,200,300,300,5300,,,,,,,
