#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10312100: Lahontan Reservoir, NV
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lahontan Reservoir (10312100) 
# Nevada  RESERVOIR Site - 4162 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:56:24 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1965,160800,221600,235600,236400,260300,262100,293300,269100,236700,211000,210200,223500
1966,229100,227800,213000,217500,221700,232400,189700,131500,80630,57370,49600,62740
1967,116300,155200,206800,249800,241600,260100,284800,277400,229700,202200,185400,194500
1968,213100,225400,246300,258800,252000,258000,228800,166100,125700,90340,80440,105000
1969,134200,175000,201700,177300,175700,242400,287500,263700,204400,163700,165200,190900
1970,233500,266400,249100,246500,228300,257100,287100,242300,182200,145100,143500,167700
1971,188600,213100,230500,236900,235700,283100,316600,282000,223400,178300,181100,207700
1972,235700,253700,268000,286500,277400,293800,289200,213700,155900,126700,151500,174400
1973,196100,226400,245200,262300,256000,288700,281100,220300,161400,126700,128900,175600
1974,201200,245600,264100,275000,262800,284900,287900,238900,184300,145000,134200,158900
1975,193600,225900,263800,279700,250600,269100,310300,258700,205500,167500,171200,180400
1976,193500,205000,215000,221000,221300,188800,149100,110600,88420,72080,75700,98340
1977,122800,150300,174400,196000,174000,158600,136900,83390,38420,21490,25370,30000
1978,44640,78360,113900,175500,211000,243600,278600,235700,178400,163400,154100,175400
1979,202400,229500,224900,264700,272600,306900,288800,232300,184900,141200,128600,144500
1980,174100,236000,241000,242700,245800,246700,265400,251500,195200,169300,148000,155000
1981,191400,211000,223400,242800,236200,234000,191500,133000,82090,44540,61100,95800
1982,162600,199600,233600,222300,246800,278400,299100,274800,223300,198600,210200,208900
1983,201400,195600,195000,207700,182800,207700,307400,290400,251500,199900,172900,228900
1984,241300,222100,203400,218700,219200,245400,263800,221600,167200,127500,121400,131200
1985,148500,169800,203800,244400,274700,276300,240900,178500,126100,104300,111100,128200
1986,145100,173500,292800,299100,290800,297700,301800,257300,202400,159200,146200,146600
1987,169400,197700,226500,281900,259200,250800,203400,150000,96870,63790,60020,72730
1988,98160,128300,154600,169900,177900,141100,107200,58610,18330,12060,7020,16430
1989,27090,48660,70280,132700,172300,198700,196400,138100,94930,74040,72920,85690
1990,108900,132700,153700,184300,207800,186100,144000,98080,52800,26430,13980,19810
1991,28300,39560,50280,79290,96250,102700,97850,67280,33230,18490,5730,12440
1992,31280,45060,61570,85440,75830,54790,24980,4270,4610,4830,5530,10090
1993,16760,28100,82650,149800,169500,220300,245800,207100,147700,108000,90670,97760
1994,111600,129600,145500,164600,141100,140000,107200,67080,19860,4800,6690,13100
1995,26880,68060,108600,201500,222800,259100,303200,313300,262400,219300,198300,195200
1996,216000,243100,295000,281600,301100,315900,313500,268900,214300,170000,150300,164300
1997,217300,308100,262900,272700,303300,319000,309300,255000,202700,166900,148800,158800
1998,170600,189100,211600,258000,259000,266100,311400,302200,243900,210200,204800,213000
1999,228000,249300,281700,274400,277800,299300,317000,265300,214600,177600,159200,162200
2000,171200,187800,207700,228900,223900,242300,217300,167500,124200,96120,79130,76500
2001,101800,133400,163200,200300,207300,212700,175000,140000,103900,77670,61840,73480
2002,100900,112600,132600,164500,196700,213000,206300,164800,119300,80670,72250,89740
2003,114800,137500,168200,199000,219900,222800,231800,188300,143300,106800,80550,90720
2004,112100,135800,161700,215500,221800,232700,206300,160500,120300,93790,78890,85690
2005,103800,122100,136900,157700,147400,236100,272300,233400,180500,140300,119500,113600
2006,138400,220700,246000,274200,236100,302600,312700,272300,216700,172400,152700,152300
2007,159700,173800,204800,231900,233600,224000,184300,137800,93770,65640,59430,68500
2008,90530,101600,110000,120600,107000,119400,110000,71370,31170,17410,11400,24510
2009,39040,55310,73990,102700,107400,143500,156900,109700,67380,34590,19200,13620
2010,26440,48750,71010,98860,114800,133600,180900,144300,97360,68640,66590,66420
2011,94690,116700,131500,174600,185800,202000,279100,293300,237100,196100,182500,181500
2012,188000,201200,212200,217500,200700,184900,143400,98390,57990,34450,23730,35000
2013,64640,77800,99000,123300,119900,115700,90490,52060,18440,7298,18150,33870
2014,40470,53960,74020,95880,83280,74020,44180,15390,15390,9222,3872,4550
2015,14600,23510,42470,58170,61310,38350,9336,5867,5875,5828,6124,7553
2016,11990,24610,53620,84300,96110,121100,111900,66900,25910,4147,11500,34580
2017,69510,159500,249200,249100,201900,216300,299000,287900,237300,198700,177400,192100
2018,211900,230900,243900,272900,276500,298500,266000,205000,152100,112900,95700,97640
2019,113000,140200,178900,210200,201500,248900,307600,271100,212900,173000,148900,146500
2020,160600,171300,180600,197800,201300,213500,184400,135100,90820,59260,48430,54840
2021,71310,91140,108300,128900,121800,112000,,,,,,
