#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06635500: Seminoe, WY
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Seminoe (06635500) 
# Wyoming  RESERVOIR Site - 6190 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:33:50 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1995,310101,297923,296661,308642,295166,403274,872431,976123,889832,836167,822516,822688
1996,805325,784292,733089,660139,628074,781324,885638,906769,864903,816525,793583,781818
1997,745337,707902,672274,640859,611576,785944,967307,901218,881823,895510,902141,896796
1998,876576,855652,838082,766952,690951,777710,942950,941229,918517,864546,853882,802124
1999,757281,735743,705785,674314,720401,843498,968869,955454,935319,911230,887277,867586
2000,846129,830616,798766,743599,753601,914774,980259,931333,862940,829060,791086,753441
2001,718407,681489,651009,646764,664021,751687,747872,705181,659709,617806,577086,543924
2002,512106,480530,446633,421463,428985,403959,393009,360610,329161,298556,272775,253912
2003,234307,218350,205389,212696,243385,303891,469921,394930,354542,332979,311077,298793
2004,289240,274937,263880,293208,321779,363040,370315,330600,290403,270477,277035,276584
2005,269960,268413,267311,274489,344869,487710,648743,559067,480195,438576,428576,421463
2006,412046,408086,401517,411054,410360,460150,441703,334941,280430,267825,274787,280658
2007,276134,267678,265191,331278,320615,430317,460042,365845,245452,226388,221924,214255
2008,208498,195422,184934,192444,220579,395412,645073,630282,560699,534527,525614,520249
2009,511754,507780,506732,528612,534164,715808,932091,889649,773947,684730,688131,693183
2010,685173,681048,676796,689763,729200,805663,998735,957002,895510,850880,842798,841748
2011,848414,848942,793917,711694,520012,434123,799437,922648,905842,867228,871173,877117
2012,878382,870814,845778,839303,826472,824750,740920,676796,615091,565363,543924,529695
2013,513515,497034,486132,485007,492127,578628,532832,404155,362589,330261,330600,332298
2014,324115,317386,312708,326295,371140,652003,796756,758083,701414,694226,700213,702016
2015,706389,708356,713520,743757,713977,805325,896061,894042,850527,809045,795586,766952
2016,738563,710935,698562,707599,744547,868123,908068,865082,820458,797761,782972,772968
2017,763232,757281,754719,772315,736526,847007,884547,873691,835819,813288,813118,817550
2018,811589,808875,805494,798096,711694,772642,772152,744073,703522,672711,657847,643806
2019,629454,617534,609825,616040,,,,,,,,
