#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06058500: Canyon Ferry Lake, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Canyon Ferry Lake (06058500) 
# Montana  RESERVOIR Site - 3650 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:40 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1965,1885229,1837510,1769410,1650244,1596347,1609957,2014767,2033685,2041393,2006424,1797356,1736195
1966,1647726,1574533,1558029,1513183,1484420,1535061,1598512,1522425,1379072,1339960,1438603,1572700
1967,1466764,1313686,1173347,1034425,1032853,1354157,1989044,1915776,1750799,1716156,1791421,1900144
1968,1816538,1716156,1670176,1437159,1351962,1402359,1926718,1871385,1816538,1868361,1839507,1842503
1969,1757656,1655939,1592636,1475592,1610266,1853914,1967248,1882517,1782518,1741043,1847195,1861641
1970,1785816,1684135,1639278,1565059,1407696,1549251,1939370,1920221,1741043,1761247,1794389,1807908
1971,1725529,1619566,1584008,1450796,1342415,1358309,1948628,1912357,1809887,1814541,1837843,1858618
1972,1761247,1668911,1600987,1621131,1539891,1537778,1947594,1858282,1724237,1624260,1626450,1650876
1973,1546232,1465022,1426280,1468530,1572088,1760594,1901161,1807908,1709083,1775613,1825859,1856938
1974,1779550,1670809,1582480,1488834,1517059,1623634,1973110,1859290,1735872,1674289,1701726,1754717
1975,1694370,1550157,1440055,1329594,1275089,1527211,2022474,1966214,1943473,1915092,1962766,1903534
1976,1843835,1779880,1699807,1558640,1455732,1754391,1964834,1932189,1821198,1809557,1905568,1947249
1977,1893704,1780210,1733933,1707484,1743629,1745902,1912015,1857610,1750146,1793400,1865001,1862649
1978,1759941,1630830,1497383,1456022,1520935,1710682,1946215,1923299,1753411,1748514,1799994,1758309
1979,1643972,1470001,1393932,1410246,1480006,1739751,1911331,1825526,1724560,1660368,1652775,1705884
1980,1650560,1503345,1478240,1487068,1591089,1980006,1978627,1862313,1749167,1848203,1868697,1880144
1981,1824860,1723590,1618315,1576062,1558946,2017219,1948283,1838842,1711641,1650876,1757656,1809887
1982,1753738,1596657,1534155,1442958,1411105,1636150,1996691,1960697,1795378,1809227,1843502,1872392
1983,1819867,1768757,1689892,1625198,1575145,1681577,1971731,1952766,1844843,1874072,1940054,1909975
1984,1791421,1730378,1653724,1581257,1590471,1801973,2019321,1950008,1832184,1622695,1610575,1646788
1985,1541703,1466183,1384884,1400761,1542176,1689267,1738539,1635682,1599639,1636932,1706597,1625098
1986,1563604,1509661,1487670,1494595,1545542,1655375,1942459,1856006,1704394,1740442,1815767,1785967
1987,1687697,1558089,1554113,1571888,1581750,1616403,1645684,1635992,1585146,1558089,1572814,1578362
1988,1532434,1459253,1447631,1442336,1513604,1688326,1767470,1640998,1498506,1412788,1410495,1432328
1989,1437623,1383213,1273182,1279436,1333070,1475946,1596552,1513604,1450604,1450903,1493088,1587306
1990,1539115,1487368,1416794,1360146,1446158,1547380,1847622,1792048,1694611,1617024,1635992,1702499
1991,1598713,1472670,1443514,1435568,1444980,1675755,1982881,1844398,1655688,1556564,1556871,1616713
1992,1580832,1494595,1443220,1437918,1472670,1499108,1543397,1599330,1502123,1461932,1524235,1592855
1993,1548912,1458656,1396464,1474752,1541260,1826041,1959846,1971689,1922192,1880587,1859236,1824760
1994,1727119,1609262,1494595,1475648,1560540,1703762,1756306,1667854,1565396,1477106,1488817,1541830
1995,1535728,1505994,1506296,1494232,1506296,1510230,1942405,1948299,1836291,1788481,1803204,1847572
1996,1790722,1643122,1569693,1412143,1445528,1747364,1951255,1880214,1727078,1673193,1692363,1743240
1997,1663154,1534821,1361768,1201413,1189257,1600531,1956831,1940112,1914641,1862419,1833391,1844667
1998,1786241,1725176,1674442,1643747,1587247,1779853,2029645,1919535,1797761,1694568,1673715,1740042
1999,1684283,1656776,1587969,1445821,1359013,1487645,1850284,1799308,1688779,1619563,1587654,1598056
2000,1574469,1538018,1496174,1446716,1449096,1512102,1666039,1575410,1452982,1397851,1423311,1449992
2001,1445225,1455677,1460769,1498925,1521642,1568209,1643385,1582941,1468887,1393499,1381647,1403971
2002,1392048,1396404,1389156,1395241,1434827,1468887,1858887,1832135,1737132,1686530,1669232,1664440
2003,1637024,1603739,1574782,1589544,1668271,1761467,1900805,1749770,1627175,1546083,1508114,1498925
2004,1470999,1408933,1384527,1375317,1376461,1374455,1504738,1498008,1419776,1397851,1392628,1409225
2005,1404263,1369289,1377037,1380493,1388287,1583255,1936695,1815040,1668271,1549497,1500762,1484308
2006,1428617,1405132,1330496,1263351,1312397,1562587,1869168,1776769,1626229,1525029,1532449,1549185
2007,1543286,1492824,1501068,1571960,1604372,1773506,1864186,1727750,1591751,1499537,1497397,1490385
2008,1454778,1405132,1408640,1414787,1432464,1691342,1913180,1899133,1746206,1755286,1729368,1732597
2009,1655180,1595530,1542665,1518867,1527191,1662521,1948826,1873148,1780679,1678516,1716123,1732597
2010,1615765,1586087,1579177,1569775,1594906,1685888,1965391,1861540,1773180,1765366,1739394,1675951
2011,1596161,1517326,1417725,1390308,1363287,1403096,1966408,1918884,1809466,1703561,1714194,1697130
2012,1641482,1590175,1551053,1529355,1610386,1790149,1888787,1789168,1652626,1557591,1543286,1583885
2013,1582941,1542354,1499537,1452085,1425671,1500762,1667311,1607220,1500762,1445225,1474012,1501680
2014,1470094,1483701,1452982,1406885,1322676,1519483,1900805,1840045,1742312,1698096,1674356,1636069
2015,1606903,1559151,1531211,1532751,1563829,1739394,1857561,1722261,1578235,1484916,1465874,1478854
2016,1477946,1472501,1473710,1471897,1581055,1790149,1875144,1737457,1579483,1484308,1491299,1529974
2017,1448805,1417431,1462873,1560400,1566331,1672434,1890455,1794076,1631306,1543597,1552299,1577921
2018,1492214,1468586,1383661,1348507,1326857,1717737,1948150,1841035,1719676,1631942,1652945,1664120
2019,1606587,1547326,1446119,1438091,1489471,1626857,1909501,1855242,1709032,1623371,1631624,1631306
2020,1589229,1531520,1465272,1393789,1394660,1630035,1905482,1794731,1650081,1532519,1528181,1545565
2021,1522289,1484736,1420305,1436472,1442489,1557717,,,,,,
