#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08108060: El Vado Reservoir, NM
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# El Vado Reservoir (08108060) 
# New Mexico  RESERVOIR Site - 6900 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:56:11 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1996,105135,95250,86747,92196,146980,138240,105690,96555,59918,43681,41197,41999
1997,42900,45321,47502,79062,119580,175240,178400,167020,158140,146330,113880,111510
1998,108330,104647,101128,119309,149035,177293,172897,155596,122036,77774,74891,92035
1999,104602,107422,110139,121387,150184,177261,178147,164577,153633,150443,137270,137540
2000,138000,138271,138027,144390,173709,166102,125898,76588,47640,30437,18896,20783
2001,22460,19507,20964,32674,97683,178433,176219,163546,140207,96805,76976,88686
2002,97641,97999,99393,102276,104293,59040,34522,20710,9442,6477,6610,8879
2003,9715,11166,14217,20855,41743,98990,96201,61022,36862,37210,33793,34081
2004,28786,29860,34732,61038,100332,109771,99181,70196,46343,35884,35648,35012
2005,24343,24754,27629,31987,31152,113760,155361,151772,135418,108649,107694,107016
2006,104957,108171,108832,108580,123844,118256,75222,54943,55061,51383,59949,62595
2007,68753,72264,76430,112582,155951,178623,172178,149207,132372,123895,121188,118451
2008,141279,141168,135339,103237,99075,177548,176441,176725,150501,132267,130175,143942
2009,158139,159338,160628,158830,168357,178194,179439,150779,117626,127769,108569,113482
2010,115237,110512,110000,112603,118489,175399,170685,128367,114416,110256,93061,97064
2011,107131,106678,107950,107176,118440,161319,153702,119430,97715,97526,92129,94759
2012,85175,85271,85099,93652,133893,123858,70420,36280,33234,32072,32821,23786
2013,8983,12892,17360,27082,32981,41029,18825,16413,22099,17655,16652,13469
2014,3865,6116,9712,12950,34598,48363,60378,61648,47684,22052,19212,17444
2015,12448,12469,16553,34316,61122,112367,118885,112580,104771,86077,75286,68821
2016,35023,33442,34433,47450,89236,102236,96521,65993,48796,47505,43521,40786
2017,50750,48978,52822,57141,61234,113125,140187,128550,134080,127587,111425,89572
2018,72213,67592,70592,72109,81777,53810,16299,7931,10949,12498,10327,10488
2019,12477,14004,15949,25741,30596,60805,113458,102673,108500,99410,69160,18460
2020,30629,28720,26920,26991,41401,60378,56317,43811,29827,29494,24379,21641
2021,18625,12758,10195,10321,14286,14031,,,,,,
