#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06427000: Keyhole, WY
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Keyhole (06427000) 
# Wyoming  RESERVOIR Site - 4100 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:33:48 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1966,135403,135334,135334,139227,140499,137756,129079,122514,120637,119521,118415,118109
1967,117078,118294,121142,130458,129199,135188,146579,140319,129729,126285,124761,123681
1968,123491,123872,125205,129796,128603,128537,131385,124697,120951,119510,117504,116592
1969,116592,117565,116774,124951,129796,136086,134912,136293,127676,122094,120697,120126
1970,120126,121078,123301,126158,130988,138572,138088,129994,120761,118476,117017,116713
1971,116774,117443,122602,137467,161133,167984,173034,165225,155751,153080,156843,156531
1972,156531,156765,176326,178857,178014,179910,183507,180086,176241,170256,167253,166929
1973,167010,167010,167172,168227,172359,172528,171178,164494,157467,156999,156999,155985
1974,156297,161835,167010,167984,167659,166036,161679,151057,142046,139055,138227,137674
1975,137536,137605,137605,143916,151281,156687,158091,151057,140750,135810,134221,133323
1976,133531,133807,137743,139401,140319,141038,151356,147010,140534,133462,131319,131120
1977,130723,131120,131650,135533,143772,142621,139815,128934,115072,113216,113856,111762
1978,111936,111994,112402,151806,152855,189635,172444,171853,164900,158481,156921,155595
1979,156375,156843,157311,167822,171093,166767,161835,157545,152405,147535,145068,143485
1980,143197,142909,147310,148809,148584,143413,139262,127742,107482,105757,102696,101357
1981,101729,101889,101889,103308,94512,74487,62186,54901,46905,42370,41775,41375
1982,41321,41401,45058,46400,46875,56472,62334,60286,56541,55648,57934,59209
1983,59603,61012,66570,67776,68286,68169,66454,56541,51112,50221,50856,50761
1984,50920,50984,53064,65226,66609,79059,90205,85431,82194,80138,79059,79104
1985,79104,79015,78970,82147,82194,77202,73099,62667,57200,55716,55175,55072
1986,55482,55653,56541,64092,67387,74026,74408,67778,62040,63676,65801,66226
1987,66265,66226,68804,84158,87454,92317,89960,83454,79155,78352,77469,77077
1988,76946,76946,79513,83126,83220,80777,71490,62932,55379,53130,52673,52314
1989,52412,52445,52803,57937,58715,61199,57274,48635,40746,40224,39784,39809
1990,40093,40380,45816,49845,51148,53098,48204,40171,32663,31223,30832,30596
1991,30617,30575,31155,31393,32465,46493,48174,40589,32597,30089,29499,29751
1992,29730,29772,29962,30405,30195,26748,25414,24714,19332,18703,18307,18291
1993,18307,18385,18417,24903,31738,50607,67465,69198,70077,67897,67897,68015
1994,68646,69474,80777,102306,103553,105122,101124,94102,86724,85145,91909,92416
1995,92314,92772,92872,95869,96447,109711,111237,110531,107568,105684,106822,107453
1996,107739,108201,118925,147445,148896,153082,151363,146689,143839,141407,140749,140530
1997,142091,148094,162574,181601,186315,183679,181780,180708,178127,175049,173308,172273
1998,172788,173134,175485,182774,180708,178482,178923,181425,181333,178036,184583,177329
1999,176564,177066,178304,181873,185588,179636,185954,179636,176980,174440,172185,171466
2000,171584,172004,173265,174627,175049,175750,173050,168847,162561,158980,157688,157769
2001,158414,158818,159522,167408,170725,169615,171433,168085,160687,157047,155450,154758
2002,154280,154110,154399,155609,157310,156487,146311,129055,121681,116706,115548,115244
2003,115305,116035,117012,130745,131563,131289,135873,124695,113138,111060,109594,109419
2004,110062,110176,113497,114429,113470,110765,108259,104891,97823,94102,93692,93281
2005,93281,93692,94309,94931,95817,99863,98463,87014,78790,76851,72025,71854
2006,72025,72283,72542,73191,74239,75834,72283,62710,54619,53883,53535,53778
2007,53709,53709,54478,57561,59855,68450,70747,65334,60005,58516,57817,57561
2008,57891,58221,58775,63798,64347,83900,91150,90892,88059,87314,86968,87413
2009,87463,88810,93545,97844,107124,106476,106006,104031,102881,100392,100504,100224
2010,100729,101010,101291,104898,106712,112426,115844,114218,111326,109028,107835,107895
2011,108549,109389,113042,132067,136253,169270,173578,171633,168663,165987,164788,164023
2012,164534,165728,169879,187634,182890,180507,174464,165218,155198,150289,148629,148002
2013,148078,148472,148945,149894,151086,153495,155934,153172,152768,149736,156916,156423
2014,156752,157658,163343,173578,174555,175627,175535,171986,170318,169011,167538,167193
2015,167880,171457,172692,173310,172515,183349,190366,181879,175090,167969,166759,165728
2016,166071,166675,168054,168227,168837,166243,160817,151486,146672,145663,143892,142669
2017,143279,143356,146516,147062,149024,147297,145276,142593,131356,121842,119097,118258
2018,118194,118323,119291,157081,159395,161571,163936,161908,160066,157823,157081,156999
2019,158152,158566,159480,212348,,,,,,,,
