#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 11340000: Cottonwood, OR
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cottonwood (11340000) 
# Oregon  RESERVOIR Site - 4949 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:51 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1970,2900,8600,8700,8840,8660,8700,7550,5150,2240,960,1800,2700
1971,4100,6100,7700,9050,9030,8900,8000,5300,2500,690,850,1140
1972,1400,2000,4000,6600,8100,8400,6080,2500,500,10,200,390
1973,1050,1800,2200,3500,7100,8200,5600,2600,570,140,350,1280
1974,2640,5240,6030,8960,8980,8510,5480,3440,1350,0,100,230
1975,410,620,880,2250,3970,9490,7940,5400,3540,900,1010,1250
1976,1490,1650,2050,2930,4720,4730,3620,2780,2520,1520,1410,1300
1977,1350,1320,1430,1510,1770,1770,350,0,0,0,140,280
1978,1870,3050,4220,7490,8800,8880,6820,5190,2850,2740,2700,2400
1979,2900,2950,3000,4940,6620,4800,3400,1980,1460,580,560,530
1980,870,2910,4860,6890,8740,8000,7800,6540,3350,1590,1600,1600
1981,1800,2100,3000,4800,5500,5600,4100,3100,1400,400,400,2300
1982,7000,8000,8400,8700,8700,8800,6600,4900,3700,2500,2500,3000
1983,3400,3700,5000,6900,7900,8700,6500,5600,4600,3000,1200,1700
1984,2200,2900,3800,7400,8100,8700,6500,4700,2500,500,800,1200
1985,1500,1700,1800,2600,7000,7400,6000,4900,4000,3600,3000,3400
1986,3900,4500,8700,8700,8700,8500,6800,5900,5100,5400,5000,5000
1987,5100,5000,4800,2300,2000,2500,4400,2900,1600,1400,1400,1300
1988,1400,2000,2500,4000,5300,4400,3400,1800,1100,500,400,900
1989,1100,1200,1200,6700,8700,8600,6100,3600,1300,600,500,400
1990,1100,1500,1800,2000,2100,2300,2500,1300,400,200,100,0
1991,0,200,300,600,1300,2400,1200,0,0,0,0,0
1992,200,0,300,900,1600,300,0,0,0,0,0,200
1993,0,300,400,8700,8700,8700,7800,,4100,,,3200
1994,3200,3200,3300,3700,4100,3000,1400,900,0,0,0,0
1995,0,3500,5100,8700,8700,8700,8700,,5400,,,
1996,,,,8700,,8700,,,2900,2200,2200,2800
1997,6800,9200,9200,9200,9200,8300,7700,4400,2800,2200,2100,2100
1998,4500,3800,3800,9200,9200,9200,9200,7900,4400,3300,3000,3100
1999,4200,5200,5600,9000,9300,9200,8900,6300,4000,2900,2700,2600
2000,2700,3000,3600,5200,9200,9400,6500,4500,,100,0,0
2001,0,0,100,1200,1600,1900,1400,1200,1800,400,3800,2000
2002,2000,2000,2100,5300,8800,6800,5500,4200,3900,3800,6100,6000
2003,5800,5800,6100,9200,9300,8800,7600,6800,6500,6100,4200,4500
2004,7100,9300,9300,9000,9300,8200,7700,5900,4800,4200,4100,4100
2005,5000,5000,5300,5900,9300,9300,7100,5300,4000,3800,3800,4100
2006,5000,9300,9300,9300,9300,9300,8600,7700,5900,5500,5500,5800
2007,5900,6700,7100,9300,9300,7900,7000,6900,5100,5000,4900,5000
2008,5300,5300,5300,6900,9300,9300,8200,7300,6900,6300,6300,6300
2009,6300,6300,6300,9300,9300,7800,7100,5500,3300,3100,3200,3100
2010,3100,3600,4000,5000,6300,7300,6800,5000,3300,2600,2600,2700
2011,3700,5000,7900,9300,9300,9300,9200,7400,5400,2700,2270,2270
2012,2900,3200,3700,5400,8400,7800,7000,4600,2600,1900,1950,2730
2013,2730,4247,4670,6580,7900,6600,4360,2500,1150,376,376,376
2014,376,231,800,2834,3000,2700,923,450,450,430,350,500
2015,2060,2625,3664,4181,4000,3000,1282,1282,1200,1200,1200,1300
2016,1500,1000,3250,7854,9300,8700,6314,4820,3024,2155,2600,2600
2017,3217,4353,7040,9700,9300,9300,6451,4229,2345,1406,1336,1336
2018,1406,1964,2250,3331,5464,5573,,2411,1040,,220,302
2019,300,820,1600,3370,,,,,,,,
