#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08008140: Sanchez Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Sanchez Reservoir (08008140) 
# Colorado  RESERVOIR Site - 8260 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:18 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1967,8800,9200,9500,9900,9400,8200,6200,4600,8000,10800,11500,12000
1968,12400,12400,12400,12500,12900,14700,13500,9900,12900,12000,11500,11600
1969,11700,11700,12700,11800,12700,13100,16100,13100,14800,16500,17800,18600
1970,18900,18900,18600,18700,18900,20300,17600,15300,13200,14100,15400,15800
1971,15600,16700,17100,17600,17000,14700,9600,6500,4100,4700,6100,7900
1972,8700,9400,9900,11100,11000,8900,5700,3900,1900,2400,3100,4300
1973,4600,5200,5400,6000,7600,4700,26900,25200,18100,17300,16600,16100
1974,16300,17400,17500,16700,15200,11100,7700,4900,2900,2900,3500,4100
1975,4700,5100,6000,6800,6837,7700,8209,3500,3524,3915,4212,5200
1976,5600,6000,6500,6514,5300,5279,4137,2490,1831,2133,2799,3391
1977,3391,4000,5000,5100,5300,4491,2900,2533,1900,2200,2554,3470
1978,4274,4587,4920,5665,6119,8500,12200,8655,8700,4500,4619,5317
1979,6100,6100,6100,6900,9001,17200,31400,30801,26000,23715,22667,19900
1980,22667,22800,22000,21874,21900,26800,31927,24100,18685,17989,17122,17100
1981,17600,17700,17700,17696,17300,13527,11905,8300,7221,9000,9118,9700
1982,9700,9726,9726,10700,11600,11257,10000,6605,10704,18000,21429,22464
1983,23500,24000,23000,23200,24551,27958,46500,48317,46700,45300,43677,43000
1984,43000,42100,42000,41600,41300,50500,48900,42100,40000,36800,37600,37700
1985,38100,38200,37500,37900,40000,48800,54300,47900,43000,41200,41500,41500
1986,40300,40200,40200,39500,39400,40200,44400,46900,40000,40700,41800,42300
1987,42500,42300,42300,42500,45600,53400,61100,52300,49100,47900,45599,44917
1988,44554,45737,44254,43528,43186,38921,35492,32071,30090,31848,32070,32200
1989,32500,32200,32100,33700,33690,29202,23597,17989,14948,14018,14520,15200
1990,15300,15400,15400,17400,17862,17407,15920,13935,11868,11542,14400,15200
1991,15300,15400,15400,16000,17421,20882,23129,19135,18955,18786,18600,19400
1992,19500,19600,19600,20900,21374,21209,26219,22897,21874,20238,20026,20700
1993,21100,21300,21400,22700,23715,31293,37136,32932,31403,34697,34700,35400
1994,35800,35900,35900,37200,39033,46134,49248,40655,35600,35211,34846,35700
1995,36100,36200,36500,37604,38872,38660,52117,56970,52803,53214,53896,54200
1996,54200,54100,53696,53497,52312,45599,41040,34188,30385,29699,29699,30000
1997,30200,30200,30200,30941,31081,31785,41815,34103,32213,32070,32213,32830
1998,33446,34063,34680,35297,36980,40001,35600,34399,33808,32213,33223,34996
1999,35817,36209,36929,37448,38426,42994,48874,45493,48255,46492,46134,42000
2000,46000,45600,45800,44200,46673,43336,37919,32070,28090,25038,25294,25589
2001,25895,25905,25905,27362,28090,32691,30662,27491,26156,23129,23013,23245
2002,23715,23647,23597,24293,24510,21036,17217,13366,9760,8943,9549,10156
2003,10762,11368,11906,12505,12788,12892,11686,8319,7271,10772,11541,12117
2004,12659,12814,12814,14648,15853,15651,12506,9832,6863,5868,6514,7041
2005,7625,8264,9358,9916,12329,23932,31081,26951,22668,20882,21100,21100
2006,21300,21300,21000,21209,21429,18537,14039,11399,10561,10304,11832,12800
2007,13300,13300,13900,15100,16746,23833,30941,28554,29022,29393,29836,29700
2008,30000,29800,29800,31081,32308,33417,31502,27827,25936,24916,24916,24600
2009,24800,24800,25100,24794,25655,26727,27646,22099,16560,18319,18800,19000
2010,19100,19300,19500,19900,21155,23245,23952,20666,18820,17217,16559,15810
2011,16286,16491,16729,16835,16748,13875,9643,6831,5335,5640,6325,7037
2012,7587,8046,8455,8932,9004,8846,7078,5561,4866,4481,4904,5374
2013,5858,6301,6669,7095,7260,6202,4355,3686,3687,3686,4286,5172
2014,5563,5879,6437,6767,6892,7185,7410,5869,3686,3683,3682,3682
2015,3683,3672,4153,3782,4036,3629,11622,14246,12728,10872,10677,10909
2016,11174,12326,11298,11722,11434,11198,13575,9997,8336,8254,8328,8518
2017,8808,9165,9502,10631,12953,16907,25487,22246,20690,19816,21327,21348
2018,21184,21110,21166,20960,20071,16766,13148,9540,6542,5311,5963,6513
2019,7019,7475,7882,8567,8740,8382,12778,10397,8123,7216,7331,7628
2020,7974,8276,8558,9121,8996,6624,4352,2964,2517,2535,3060,3583
2021,3961,4459,4818,5329,5485,6056,,,,,,
