#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 14097310: Clear Lake, OR
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Clear Lake (14097310) 
# Oregon  RESERVOIR Site - 3520 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:34 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2004,933,1261,1654,2464,3806,4213,3491,2112,1143,0,0,272
2005,488,625,709,922,1194,1390,984,0,37,108,298,504
2006,957,2672,3352,3650,4818,6382,6020,4062,2393,1170,949,1758
2007,2757,3903,4729,6034,7107,7002,5590,3782,1930,1277,1348,1429
2008,1923,2243,2345,2642,3120,6504,7982,6873,5377,4038,3907,4026
2009,4196,5197,5390,5651,6568,9165,8333,6079,4184,2680,2599,2726
2010,2857,3301,3555,4026,4742,5438,5826,4155,2513,1413,1533,1778
2011,2378,3815,4607,5197,6472,7810,7934,6731,5210,3686,3591,3678
2012,3839,4802,5660,6768,8541,10163,10087,8790,7126,5691,5537,5630
2013,6172,6239,6301,6631,8164,8202,7176,5586,4115,2960,2841,2956
2014,3348,3718,4566,6558,7691,8096,7153,5673,4094,2615,2677,2860
2015,3730,4599,5257,5382,5222,3773,2072,879,252,214,285,442
2016,1062,1467,2555,3932,5098,4558,3164,1550,22,345,577,696
2017,900,984,1748,3116,4570,6713,5940,4292,2769,1557,1764,2112
2018,2401,2983,3778,4147,5184,4632,3168,1387,555,509,553,685
2019,973,1203,2072,2250,,,,,,,,
