#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10105200: Porcupine Reservoir, UT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Porcupine Reservoir (10105200) 
# Utah  RESERVOIR Site - 5380 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:53:33 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2002,5400,6700,6500,7900,10700,11100,,,,4000,4000,4100
2003,5000,6000,6000,8500,11300,11300,10300,8400,5600,4600,5400,6000
2004,6500,7000,7000,10000,11300,11300,,10000,8200,6000,5400,6000
2005,6500,7000,7000,10000,11300,11300,10500,10000,8200,6000,7600,7800
2006,8700,9000,9700,11200,11300,11300,9900,10100,5000,3300,5000,6000
2007,6500,7000,9500,10500,11300,11300,9800,6500,2700,3800,2900,4900
2008,5500,6100,6700,8000,8900,11300,10000,9000,7300,5000,5600,7600
2009,8000,8400,9600,11300,11300,11300,11300,10400,6900,4700,4000,6900
2010,9000,9200,9400,8600,11300,11300,11300,6000,3000,4800,5000,5600
2011,6000,6700,6500,9600,10700,11300,11300,11300,10300,9000,11300,12000
2012,11300,11300,11300,11300,11500,11100,11000,6000,4000,4000,4100,4200
2013,6000,6200,6400,7700,11300,11400,10500,7800,3500,3500,3500,4500
2014,5100,5400,5963,7500,11850,11300,8000,8100,5900,5400,6000,6500
2015,6700,7400,7900,9200,10800,11500,11500,8900,7500,4900,5000,5500
2016,6000,6500,6600,9500,11400,11400,9800,9000,5337,5100,5200,5300
2017,5400,7500,11800,11400,11400,11500,11300,10500,10000,9000,10800,10900
2018,10500,9290,11800,11300,11300,11300,11898,8200,5000,4600,5300,6100
2019,6900,7600,7800,9800,13200,,,,,,,
