#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06131500: Fort Peck Lake, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fort Peck Lake (06131500) 
# Montana  RESERVOIR Site - 2095 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:29 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1952,12430000,12210000,12310000,13010000,14250000,15540000,16290000,16410000,15490000,14480000,13500000,13250000
1953,13090000,13040000,13190000,13370000,13250000,13890000,16780000,16740000,15840000,14510000,13180000,12840000
1954,12740000,12630000,12800000,12800000,13020000,13480000,14140000,13890000,12750000,11460000,10210000,10020000
1955,10000000,9930000,9960000,9940000,10230000,10330000,10380000,9490000,8230000,6980000,5660000,5340000
1956,5310000,5290000,5350000,5610000,5780000,6210000,6840000,6610000,6360000,6290000,6260000,6260000
1957,6130000,6010000,6020000,6240000,6370000,6600000,7260000,7400000,7340000,7370000,7420000,7530000
1958,7580000,7670000,7740000,7900000,8100000,8520000,9060000,9270000,9160000,9040000,9020000,9010000
1959,8980000,8910000,8850000,9630000,9660000,10080000,10880000,11120000,10950000,10760000,10680000,10810000
1960,11140000,11020000,11010000,11360000,11640000,12180000,12510000,12320000,12100000,11930000,11810000,11720000
1961,11530000,11410000,11360000,11180000,10980000,10860000,10760000,10330000,10300000,9770000,9360000,9180000
1962,8820000,8480000,8180000,8140000,8130000,8750000,9670000,9890000,9940000,10050000,10250000,10260000
1963,10040000,9880000,10020000,10070000,10250000,10660000,11690000,11990000,12080000,12120000,12150000,12190000
1964,12010000,11720000,11550000,11700000,11920000,12780000,15220000,15920000,16120000,16030000,16030000,16140000
1965,15810000,15290000,15230000,15250000,15950000,16680000,17650000,18070000,17790000,17600000,17670000,17550000
1966,17280000,17000000,16700000,16820000,16700000,16570000,16550000,16610000,16550000,16460000,16390000,16120000
1967,15790000,15600000,15470000,15700000,15860000,16010000,17600000,18050000,17720000,17440000,17020000,16610000
1968,16320000,16100000,15970000,16140000,16410000,16840000,17790000,17770000,17650000,17350000,17070000,16790000
1969,16480000,16210000,15970000,16370000,16950000,17280000,17670000,18260000,17880000,17530000,17230000,16930000
1970,16660000,16340000,16060000,16210000,16300000,17550000,18410000,18360000,17980000,17600000,17230000,16860000
1971,16590000,16280000,16320000,16590000,16660000,17180000,17580000,17600000,17320000,17110000,17070000,16980000
1972,16750000,16410000,16190000,16590000,16550000,16860000,17580000,17670000,17620000,17510000,17480000,17390000
1973,17160000,16910000,16550000,16190000,16140000,16260000,16430000,16110000,15870000,15700000,15740000,15850000
1974,15720000,15610000,15570000,15610000,15940000,16650000,17550000,17690000,17550000,17150000,16830000,16510000
1975,16290000,15960000,15700000,15790000,16490000,17980000,18910000,18960000,18540000,18220000,17960000,17770000
1976,17690000,17530000,17340000,17340000,17430000,18340000,18510000,18390000,18050000,17620000,17320000,16880000
1977,16650000,16250000,15940000,15830000,15890000,15980000,15830000,15400000,15100000,14980000,14960000,14810000
1978,14600000,14300000,14000000,15660000,16400000,17650000,18300000,18760000,18390000,18420000,18000000,17600000
1979,17360000,17060000,16760000,17980000,18170000,18170000,18250000,17840000,17430000,17150000,16950000,16760000
1980,16470000,16140000,15810000,15680000,15830000,16000000,16900000,16810000,16400000,15940000,15740000,15590000
1981,15380000,15140000,14970000,14880000,14850000,15720000,17000000,16830000,16340000,15720000,15310000,15000000
1982,14590000,14180000,14100000,14180000,14250000,14610000,15940000,16410000,16300000,16220000,16300000,16220000
1983,16040000,16110000,15650000,15700000,15790000,16190000,16500000,16880000,16660000,16490000,16550000,16560000
1984,16220000,16050000,15900000,16010000,16140000,16390000,16990000,17160000,16930000,16990000,16880000,16620000
1985,16220000,15900000,15570000,15720000,15610000,15330000,14990000,14540000,14300000,14150000,14260000,14260000
1986,14060000,13750000,13720000,14220000,14400000,15130000,15520000,15490000,15370000,15970000,16080000,16130000
1987,16150000,16070000,15870000,15930000,16070000,16180000,16090000,16010000,15840000,15760000,15650000,15640000
1988,15290000,14940000,14680000,14660000,14620000,14660000,14480000,14160000,13830000,13700000,13600000,13300000
1989,12840000,12440000,12080000,12340000,12580000,13010000,13100000,12800000,12660000,12450000,12140000,11810000
1990,11470000,11200000,10940000,11190000,11390000,11570000,11750000,11620000,11460000,11250000,11010000,10860000
1991,10630000,10580000,10580000,10500000,10580000,11110000,12090000,12470000,12410000,12340000,12020000,12030000
1992,11870000,11760000,11720000,11610000,11470000,11240000,11080000,10970000,10800000,10800000,10880000,10960000
1993,10630000,10450000,10370000,10770000,10800000,11110000,11680000,12830000,13390000,13860000,14300000,14500000
1994,14620000,14680000,14720000,15610000,15860000,15990000,16000000,15740000,15400000,15200000,15170000,15140000
1995,14830000,14470000,14350000,14450000,14600000,15350000,16520000,17230000,17210000,16830000,16460000,16140000
1996,15930000,15630000,15870000,16610000,17120000,17290000,18010000,17560000,17010000,16520000,16060000,15640000
1997,15430000,15290000,15310000,15730000,16220000,16980000,18340000,18710000,18120000,18360000,16500000,15750000
1998,15470000,15180000,15080000,15240000,15360000,15420000,15760000,16340000,16150000,16020000,15930000,15830000
1999,15530000,15320000,15220000,15260000,15370000,15570000,15910000,15780000,15510000,15360000,15470000,15510000
2000,15290000,15030000,14960000,15120000,15080000,14930000,14740000,14580000,14190000,14020000,13950000,13770000
2001,13390000,13000000,12700000,12780000,12820000,12730000,12760000,12730000,12500000,12410000,12360000,12290000
2002,12150000,12070000,12030000,12020000,12060000,11940000,12280000,12110000,12030000,11860000,11800000,11710000
2003,11340000,11000000,10720000,11040000,11030000,11070000,11170000,10960000,10680000,10490000,10440000,10300000
2004,10050000,9810000,9600000,9830000,9740000,9510000,9570000,9670000,9120000,8960000,8960000,8960000
2005,8830000,8760000,8740000,8780000,8780000,8940000,9450000,9480000,9330000,9290000,9850000,9440000
2006,9230000,9140000,9050000,9220000,9500000,9840000,9960000,9740000,9540000,9380000,9370000,9180000
2007,8910000,8630000,8450000,8630000,8810000,9110000,9470000,9350000,9130000,9040000,9040000,9000000
2008,8920000,8830000,8820000,8870000,8810000,9040000,10300000,10570000,10460000,10440000,10530000,10610000
2009,10510000,10560000,10640000,10910000,11250000,11870000,12240000,12370000,12350000,12290000,12370000,12450000
2010,12480000,12610000,12730000,13050000,13180000,13660000,14860000,15380000,15350000,15390000,15370000,15320000
2011,15280000,15280000,15390000,16020000,16520000,18426000,18708000,17860000,16750000,15840000,15800000,15700000
2012,15470000,15160000,15060000,15190000,15370000,15560000,15730000,15400000,14960000,14544285,14167690,13849402
2013,13398795,13011503,12655284,12745426,12777646,12900752,13605133,13415968,13221050,13060629,13011503,12946898
2014,12845376,12786778,12735641,13125497,13360921,13841572,14167690,14183834,14616645,14716436,14785127,12873064
2015,14896722,15042519,15251604,15365648,15374255,15428098,15621780,15471622,15273122,15161734,15168121,15114900
2016,15063065,14957784,15006328,14976734,15040390,15400077,15382862,15227935,15273122,14869350,15161734,15202182
2017,15012101,14970417,15193677,15462918,15694194,16095408,16348189,16070785,15740418,15597842,15499913,15428095
2018,15339318,15183023,14970417,15417291,16291388,17336866,18076277,17440004,17117204,16632211,16295146,15995079
2019,15694194,15376407,15080838,15899334,,,,,,,,
