#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 05015500: Lake Sherburne, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lake Sherburne (05015500) 
# Montana  RESERVOIR Site - 4709 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:58 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1949,6314,7622,9601,11274,22241,46936,57858,41877,15081,7630,13676,23391
1950,29303,32029,34373,36008,32185,28731,39427,57926,43466,19511,9977,7997
1951,17152,21592,26002,28907,38049,39713,48391,57025,38322,14121,4976,9417
1952,12542,15072,16551,17731,26640,45001,56379,50077,30281,4335,3119,4760
1953,5766,11274,14946,17431,23351,27861,48151,52121,30877,3541,3167,8227
1954,11121,14071,16431,19511,12236,18441,45451,57348,42059,14251,1157,8929
1955,12947,15081,16521,18091,21328,38829,47206,56345,31394,1736,2446,2997
1956,14451,17143,18781,20943,23251,21867,43136,59116,37919,11031,6366,10509
1957,13406,14401,16909,19181,15774,44637,53353,43376,14651,2580,8047,12605
1958,14937,16531,19181,21790,24715,56073,60161,45121,14461,6299,13901,18401
1959,26706,32521,35117,35057,27393,16791,44077,58793,32365,8292,1076,6889
1960,11317,13532,15261,19531,26871,29561,55337,51836,19571,2048,5662,8637
1961,11333,13811,17512,20181,608,28423,63094,50397,17941,478,5421,9081
1962,11461,13460,16221,18041,6284,11885,39440,24385,1606,3982,13604,19401
1963,25870,28389,34373,36567,6601,10001,55801,55401,20301,1606,4702,9097
1964,11597,13406,15099,16601,402,13604,52196,58096,31097,9905,4731,6502
1965,9569,11949,14381,16891,27157,33677,50989,60909,34685,10297,3405,3695
1966,6958,9425,11040,13271,23851,31108,59953,57008,23912,287,4150,8694
1967,12191,15018,17831,19591,22971,8555,43541,59048,30257,1380,7110,15090
1968,18291,22725,26167,31438,8727,19171,58402,53721,23912,1200,10959,16945
1969,20321,23561,25001,26552,37594,54649,62822,51131,15747,756,5589,9977
1970,12191,14271,15901,17584,2606,41387,62618,50717,15405,3947,7739,10401
1971,13316,16721,20061,22252,32353,41681,56090,64131,45721,5589,5180,9609
1972,12077,14081,16481,25969,34745,16191,60241,62873,45811,12524,2848,5450
1973,7872,10428,11877,13514,14611,28467,50173,29380,1645,6555,10073,21174
1974,25166,33482,35273,52421,17683,29028,63485,62601,34805,6014,8276,11357
1975,13316,15018,16401,17692,19521,42626,59201,62754,40939,3160,4918,14011
1976,24022,28577,31141,32785,39076,48106,57773,62025,41499,6821,4457,7201
1977,9161,10581,11813,13298,18371,12037,4094,3604,4234,8415,12992,17665
1978,21779,23871,25276,28329,37035,44161,63876,59133,36346,12596,4185,4781
1979,6760,7669,8873,12013,17197,26376,52905,38855,9337,2888,5465,7027
1980,10813,12773,14547,8342,12927,41320,64059,42101,10957,4185,8904,16852
1981,25908,31166,34277,12965,3654,38453,64026,57279,29973,745,5468,8041
1982,10710,12733,16227,18891,20906,6084,37604,4796,14077,19483,23722,26908
1983,29554,32262,33868,18345,6909,20683,38783,32939,6431,11428,14220,22226
1984,24573,33033,33291,11925,8329,15891,39010,32111,14901,21896,28463,33021
1985,35120,36448,37422,32681,9897,26951,56339,40769,10525,5684,20080,30960
1986,33442,36509,41748,51854,49996,58118,66472,48168,18597,23186,29499,36230
1987,39185,40836,42245,26480,32542,65904,65870,65818,43114,33878,33301,34221
1988,37006,38518,40159,26119,7810,17048,25945,4874,4740,7771,18044,24479
1989,27216,29544,31086,21424,6671,17429,59935,63165,44677,23788,4845,24725
1990,31178,35101,37861,38870,43616,50128,65116,65236,45458,16896,20050,35185
1991,39708,42896,44691,38344,15484,39223,64913,64507,44068,16584,19087,22455
1992,24757,26316,27359,10920,8518,19840,32101,20291,4028,13448,19980,23608
1993,25782,27581,28664,30582,19561,36521,43807,56370,40094,25090,24138,26666
1994,28810,30846,32391,37739,47096,61020,65698,50230,21363,4082,6971,10727
1995,13457,16640,22154,26600,21732,39580,62142,59494,36715,20010,34221,29058
1996,28082,31511,37848,37237,36800,49894,64643,62950,46132,15142,17967,21537
1997,24136,27305,29601,32646,30456,38270,59573,63616,46485,23418,26021,25198
1998,26776,29035,30502,23926,9475,44747,65339,56940,30731,4803,3762,6956
1999,10592,13511,15484,18989,11513,18296,56755,65630,49165,29885,35544,26305
2000,20070,22998,25166,18015,9018,17563,42718,35640,11097,4076,6851,8962
2001,10458,11633,12541,13851,8850,15595,31132,10036,3366,3243,5100,10380
2002,14067,17810,20690,19788,9351,24272,62440,64206,38974,9537,4383,6981
2003,9448,11688,13918,19085,17340,31379,57949,38623,11576,5947,6255,9223
2004,11842,14588,16252,19887,8280,22378,39737,49512,28835,16732,23624,28476
2005,34524,43240,46668,47779,27817,33367,59041,45513,15257,10281,26623,32771
2006,36585,41729,44421,24800,15846,33933,64574,52373,24473,5753,8359,33921
2007,37410,39462,40964,31138,16623,34754,52499,30926,3098,5126,11657,15742
2008,19204,21160,23084,23877,6535,30808,64179,59873,36522,33350,37577,41924
2009,44262,46137,47359,44945,29769,37333,59690,50903,28386,11769,16252,22764
2010,25183,27083,28147,25833,13051,27999,63715,58493,33568,28983,34570,42164
2011,45885,49575,51636,47105,27511,30832,54245,61031,39963,19727,17957,22047
2012,24245,26289,27885,31044,34545,51620,62147,62640,34939,21555,29769,46403
2013,52562,54469,55839,48295,34067,45871,63733,53416,30950,15752,22903,26735
2014,28615,30621,31992,36082,37295,48295,62283,61048,37797,29351,34939,44421
2015,51339,54613,59723,57307,54742,51355,60677,35595,10202,14296,17083,24125
2016,31588,34055,37103,39584,34226,52530,58443,42459,19094,21690,40373,44450
2017,45871,46671,50145,55515,47841,50934,63305,51167,21430,9235,9847,22015
2018,27016,29850,32435,34435,37616,55645,61791,57257,27489,4153,4671,11640
2019,13841,15658,17208,18815,18006,44552,63699,49698,19425,3226,12082,16120
2020,19475,22563,24538,26378,28375,46940,59723,60258,61031,60677,36245,49668
2021,53416,56163,57110,55435,26623,30153,,,,,,
