#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10020200: Woodruff Narrows Reservoir, WY
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Woodruff Narrows Reservoir (10020200) 
# Wyoming  RESERVOIR Site - 6454 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:53:44 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1993,5220,7410,9680,21400,26600,49600,30000,26840,25790,24560,28060,30390
1994,32900,35100,36580,45000,56550,49940,17600,9350,8660,7220,8540,9130
1995,11400,13500,16600,28520,24760,24800,48070,59490,54180,43110,42880,43650
1996,43000,44000,46800,54600,59900,60800,51200,37510,34800,28800,29000,30200
1997,30200,30200,30200,57300,57300,60000,55000,49000,47000,46000,47000,48000
1998,49000,50000,51000,52000,57300,58000,60000,55000,50000,46000,45000,44000
1999,43000,45000,46500,57300,57300,7481,5488,1483,1168,520,13000,28000
2000,37500,40000,50000,57300,57300,36862,15722,6525,4953,3810,0,5000
2001,6000,8000,8000,0,21500,33700,6800,6500,6500,0,0,0
2002,4000,5500,9300,18500,23800,5000,4000,5600,5000,5000,5000,5000
2003,7000,7000,8000,16000,18500,23800,0,0,6500,5000,5500,5500
2004,6000,7000,7500,19000,28000,31000,6800,7100,5000,6700,8000,8000
2005,12000,14000,19000,27500,31000,47800,35000,29000,27800,37500,27000,27000
2006,30000,34000,35000,42000,57300,57300,40000,38000,37000,36300,38500,38000
2007,45500,47000,48200,57300,57300,54000,23200,22900,21000,22200,22200,23000
2008,24000,25000,26000,32500,40800,56000,43700,40000,40000,40600,40600,40700
2009,42000,43000,44500,52400,57300,57300,57300,52000,51900,43700,44000,44000
2010,44000,46200,48000,51000,57300,57300,50000,44000,41000,40800,40000,40000
2011,40000,42000,45000,57000,44000,47000,57500,57300,53000,50000,45500,41000
2012,43000,45000,49000,57500,58900,51600,9500,9500,7900,6700,6700,7000
2013,7450,7725,8705,12022,17265,26896,6899,6260,6290,8802,9345,11012
2014,12709,14365,16583,23235,38107,48651,19496,17463,18701,22375,31157,34812
2015,37570,40417,45134,50928,54540,55445,40592,37221,36829,37221,37375,37204
2016,39214,41135,42261,51637,57413,58249,49102,43426,41272,42164,43949,48852
2017,46415,49639,53310,48651,50800,56000,44454,41950,39679,39563,42067,45832
2018,46007,47963,51637,57887,59109,53274,24969,19701,20946,19617,19171,19159
2019,19942,20682,21953,25280,58001,,,,,,,
