#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 13289700: Brownlee Reservoir, ID
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Brownlee Reservoir (13289700) 
# Idaho  RESERVOIR Site - 2070 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:10 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1981,1347000,1235000,1181000,1106000,1439000,1425000,1409000,1367000,1343000,1334000,1366000,1334000
1982,1220000,906000,1353000,805000,855000,1241000,1434000,1428000,1417000,1343000,1337000,1407000
1983,1406000,1284000,1194000,899000,1038000,1220000,1426000,1420000,1302000,1219000,1410000,1405000
1984,1385000,1237000,959000,1048000,1200000,1197000,1411000,1391000,1346000,1297000,1370000,1340000
1985,1150000,1010000,910000,794000,979000,1410000,1240000,1160000,1250000,1280000,1257000,1264000
1986,1215000,1126000,1363000,1020000,1050000,1410000,1415000,1404000,1404000,1367000,1390000,1380000
1987,1340000,1190000,1050000,1260000,1380000,1350000,1410000,1380000,1340000,1300000,1410000,1320000
1988,1180000,1020000,1050000,1060000,1340000,1330000,1420000,1400000,1360000,1410000,1416000,1391000
1989,1341000,1065000,877000,1091000,994000,1226000,1410000,1318000,1267000,1198000,1276000,1361000
1990,1361000,1229000,1102000,1081000,1398000,1378000,1406000,1420000,1367000,1251000,1362000,1412000
1991,1225000,1234000,1221000,1266000,1416000,1413000,1417000,1370000,1407000,1174000,1187000,1323000
1992,1388000,1303000,1381000,1387000,1412000,1379000,1413000,1258000,1194000,1186000,1129000,1212000
1993,1305000,1243000,1096000,1401000,1401000,1407000,1398000,1245000,1149000,1035000,927000,1104000
1994,1264000,1293000,1250000,1347000,1370000,1316000,1416000,1151000,1197000,1196000,1131000,1242000
1995,1352000,1294000,1186000,1270000,1164000,1413000,1415000,1304000,1148000,997000,986000,1258000
1996,1362000,1097000,1346000,919000,758000,1418000,1404000,1201000,1049000,1029000,999000,1337000
1997,1416000,1286000,893000,667000,490000,1051000,1405000,1328000,1100000,806000,731000,1114000
1998,1357000,1296000,1082000,1244000,1367000,1405000,1411000,1106000,998000,783000,809000,1235000
1999,1349000,1134000,999000,667000,544000,982000,1407000,1104000,1031000,967000,935000,1161000
2000,1366000,1237000,1193000,1085000,1149000,1361000,1350000,1002000,1049000,971000,1116000,1275000
2001,1324000,1288000,1305000,1369000,1401000,1401000,1396000,1288000,1125000,1084000,1180000,1312000
2002,1338000,1098000,971000,960000,1218000,1404000,1384000,1345000,1146000,996000,1044000,1161000
2003,1288000,1396000,1293000,1357000,1287000,1409000,1402000,1325000,1151000,967000,1022000,1145000
2004,1268000,1131000,1064000,1098000,1329000,1411000,1408000,1255000,1210000,1083000,1195000,1327000
2005,1373000,1313000,1331000,1396000,1394000,1419000,1345000,1174000,1107000,1114000,1221000,1334000
2006,1421000,1192000,877000,950000,839000,1387000,1350000,1204000,1167000,1096000,1146000,1307000
2007,1261000,1113000,1147000,1175000,1335000,1405000,1346000,1175000,1137000,1063000,1150000,1300000
2008,1300000,1020000,904000,908000,847000,1360000,1390000,1270000,1130000,1030000,1100000,1260000
2009,1310000,1160000,1120000,1160000,1090000,1390000,1410000,1200000,1130000,999000,1051900,1234100
2010,1295900,1248600,1176300,1256200,1355200,1367800,1393900,1204900,1124600,1041300,1147700,1337700
2011,1311100,1251200,1007400,744800,742200,1029400,1419300,1220500,1148400,795200,979660,1229900
2012,1339090,1320060,1134660,1002060,930440,1272430,1352590,1190000,1154900,1026000,1124434,1273164
2013,1315013,1226080,1113570,1147070,1123180,1398026,1402044,1187022,1151840,1141665,1152050,1267287
2014,1268646,1287389,1347493,1216699,1147873,1390660,1412800,1217666,1599216,1591090,1715724,1811214
2015,1798762,1634420,1549333,1608073,1133497,1386528,1383191,1240563,1147323,1116295,1178606,1291777
2016,1353865,1094789,1058232,1020145,1527574,1341465,1349695,1201539,1094744,1090200,1143241,1285699
2017,1291686,1125084,1072680,832334,713162,1189521,1405356,1199119,1128048,946185,1047340,1336944
2018,1290284,1014055,948750,937783,846930,1308836,1363460,1191449,1088158,975397,1131810,1267186
2019,1228540,1171691,,967912,,,,,,,,
