#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016120: Fossil Creek Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fossil Creek Reservoir (06016120) 
# Colorado  RESERVOIR Site - 4860 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:54:20 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1968,4478,5253,6281,7650,9316,7722,7722,4935,1621,1334,2403,3330
1969,4185,4987,6047,7371,8155,8298,10495,6780,2971,2679,5199,6843
1970,8583,9777,9777,9856,10094,8655,10094,7239,3813,4729,8100,8580
1971,8936,8936,9164,8810,10094,10094,10308,8438,3858,5870,7040,7722
1972,8290,8581,8581,8581,8155,8652,8439,3905,3088,4576,5637,7041
1973,8298,8228,8581,9155,10095,8652,10175,9698,6163,7107,7107,7100
1974,7173,7173,7239,9240,9392,8368,8595,7100,3500,5695,6717,7305
1975,7402,6405,6405,7576,6654,3951,9316,7424,3721,427,674,2145
1976,3372,4576,5800,7505,8581,6107,4233,4043,2085,3501,5582,6941
1977,5199,6343,7305,8794,9621,9316,8647,8510,4576,3333,4576,5753
1978,6343,6591,6780,7107,5812,8228,7859,5989,2370,1705,1122,2469
1979,3905,5145,6654,6909,7371,5754,7505,6857,5362,3544,1965,1800
1980,3458,5812,4780,5582,5637,5527,7041,5871,2784,1488,1705,2767
1981,3708,4701,5878,6977,7788,7251,4974,2988,1102,0,0,-200
1982,2025,2609,3501,4089,2933,1621,7209,6529,-200,-200,1309,1309
1983,3010,5582,6780,5472,4678,5582,5600,-200,-200,-200,0,-200
1984,-200,-200,-200,-200,-200,1789,5637,7505,4935,2085,4780,5091
1985,5091,5091,5930,6219,9797,10900,10900,9316,3415,7239,7173,7173
1986,6219,7173,8142,5637,3204,8575,10738,8575,4731,3951,6975,9240
1987,5823,7239,8502,7371,8575,10255,9012,5334,1995,2085,3767,5199
1988,6467,7930,9164,8502,8647,10819,9848,7140,2209,3675,4883,7107
1989,8430,9698,7859,8936,7930,9240,10335,4576,2403,3372,5253,6909
1990,9164,9698,8723,8575,10255,8085,9241,9880,3330,2711,5753,7788
1991,9544,8791,8575,9544,9468,5402,9270,8473,1700,970,3630,5871
1992,7576,8647,8719,8357,8213,9431,10511,7613,4952,3675,3234,5172
1993,6916,8321,10175,8936,8936,7520,10128,7121,3506,6107,9088,9012
1994,6975,6843,6909,6780,7966,8142,8430,3525,1462,712,4161,6048
1995,7647,9012,10335,10335,10657,10657,10495,10049,5626,4935,6219,8213
1996,8647,8647,9316,10415,8430,10495,10617,9651,4844,3675,6654,5930
1997,5500,4653,6717,8647,9698,9446,10820,9921,8379,6909,4185,4627
1998,5916,7930,9777,10215,9698,10657,9393,9088,6103,3566,5753,4503
1999,5417,6731,8142,10495,11540,9856,10216,10352,7589,4043,4883,6529
2000,7930,5444,4987,5753,5900,6955,9660,4847,1346,2337,3415,5417
2001,6843,7722,8864,9088,9698,9240,9935,6529,1607,731,836,4429
2002,5989,7371,8368,9777,9660,9896,8046,3394,-90,244,816,2420
2003,3813,4987,6048,8581,9935,8581,8865,5637,3553,2469,615,2025
2004,3458,4552,5960,7107,6685,6191,7974,8652,5391,4909,5145,7650
2005,10015,9935,9698,10335,10296,10657,9713,5118,4961,3204,6393,7758
2006,7371,8404,9582,9088,8688,8333,9111,5226,1083,1989,3859,4987
2007,6591,7621,9738,9896,10657,8118,7909,4365,2887,924,712,1322
2008,2819,3951,5527,5582,5417,5145,9777,6048,5753,7107,7107,7722
2009,9316,10495,10055,9777,10415,10375,10375,8702,5912,6208,6048,8652
2010,10375,8794,10495,9738,10495,10819,9392,6374,4029,3882,4831,5695
2011,6654,7722,8936,7438,8794,10095,10135,8581,6405,7794,10095,9698
2012,9240,10900,9164,9506,9919,9738,7272,7141,4731,4430,5307,6962
2013,8213,9027,10336,10770,10662,10657,9241,8240,7399,8936,8865,8974
2014,8643,9164,9203,9468,8794,9778,9794,9778,9993,9408,9317,9302
2015,9317,9317,9317,9317,10128,9698,10176,8570,6687,5571,7227,7227
2016,7868,7868,9149,9698,9746,9857,9621,7247,6625,6015,7075,8022
2017,9088,9317,9583,9584,9378,10620,10629,7799,8997,8848,9317,9300
2018,9300,9316,9200,9300,9300,10100,10200,7730,6300,5560,7200,8400
2019,9200,9400,10100,10015,10100,,,,,,,
