#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12392500: Lake Pend Oreille, ID
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lake Pend Oreille (12392500) 
# Idaho  RESERVOIR Site - 2063 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:00 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1935,286000,312000,282000,308000,578000,1310000,1132000,571000,305000,197000,178000,167000
1936,148000,151000,153000,207000,952000,1388000,834000,375000,220000,176000,151000,133000
1937,153000,127000,141000,161000,348000,1027000,954000,455000,251000,174000,172000,239000
1938,268000,269000,214000,311000,823000,1401000,1232000,442000,237000,239000,228000,188000
1939,214000,241000,254000,350000,753000,1261000,823000,359000,223000,220000,211000,187000
1940,219000,202000,240000,374000,633000,989000,514000,238000,189000,194000,217000,204000
1941,224000,243000,234000,256000,366000,536000,470000,246000,202000,245000,271000,333000
1942,572000,411000,275000,252000,653000,1141000,926000,463000,282000,230000,240000,276000
1943,297000,373000,327000,406000,1252000,1371000,1604000,690000,322000,287000,295000,259000
1944,234000,213000,188000,209000,295000,627000,622000,271000,211000,207000,210000,212000
1945,211000,250000,263000,312000,333000,1053000,982000,385000,215000,224000,239000,287000
1946,327000,336000,355000,423000,873000,1397000,988000,432000,260000,244000,304000,368000
1947,545000,435000,479000,523000,868000,1573000,1039000,461000,305000,270000,560000,405000
1948,375000,386000,401000,323000,811000,2274000,1650000,565000,341000,244000,249000,259000
1949,261000,335000,331000,358000,850000,1631000,787000,357000,231000,198000,255000,346000
1950,358000,399000,426000,456000,701000,1454000,1927000,768000,283000,248000,441000,421000
1951,607000,466000,626000,449000,811000,1715000,1272000,662000,323000,302000,431000,437000
1952,374000,371000,406000,338000,1024000,1255000,1459000,1547000,1492000,1372000,1231000,463000
1953,283000,394000,334000,344000,519000,914000,1543000,1560000,1556000,1366000,764000,348000
1954,339000,313000,431000,383000,694000,1475000,1285000,1495000,1566000,1564000,1550000,1330000
1955,1351000,1335000,1322000,939000,588000,977000,1529000,1526000,1559000,1443000,1382000,1302000
1956,1461000,1497000,1316000,1237000,1267000,1770000,1536000,1542000,1552000,1331000,1306000,989000
1957,996000,936000,908000,866000,875000,1534000,1558000,1555000,1570000,1292000,1086000,671000
1958,521000,533000,737000,512000,651000,1499000,1534000,1540000,1554000,1539000,1455000,1322000
1959,1342000,1327000,1138000,1152000,1141000,1188000,1443000,1542000,1547000,1556000,1409000,1017000
1960,1017000,1011000,1010000,1056000,1064000,1035000,1539000,1554000,1555000,1572000,1327000,970000
1961,968000,972000,1004000,969000,971000,1480000,1536000,1523000,1550000,1559000,1330000,649000
1962,645000,647000,842000,648000,935000,1270000,1493000,1542000,1561000,1542000,1325000,1174000
1963,1150000,1155000,1070000,1083000,1043000,1353000,1571000,1530000,1556000,1559000,1348000,1036000
1964,1037000,1012000,1039000,851000,846000,1114000,1511000,1541000,1558000,1564000,1321000,1036000
1965,1215000,1027000,908000,834000,1153000,1220000,1541000,1553000,1556000,1547000,1308000,1110000
1966,951000,968000,960000,966000,956000,994000,1545000,1555000,1567000,1298000,1094000,813000
1967,545000,612000,700000,596000,795000,1269000,1541000,1542000,1558000,1348000,758000,552000
1968,554000,556000,602000,1292000,930000,1170000,1528000,1541000,1541000,1545000,1269000,959000
1969,970000,998000,1002000,1002000,1142000,1143000,1558000,1531000,1525000,1340000,873000,507000
1970,537000,558000,550000,532000,842000,1285000,1533000,1572000,1525000,1316000,914000,554000
1971,551000,711000,770000,793000,883000,1470000,1540000,1547000,1557000,1442000,936000,519000
1972,556000,575000,612000,950000,752000,1509000,1552000,1560000,1554000,1397000,985000,726000
1973,730000,822000,800000,732000,817000,1004000,1501000,1540000,1549000,1214000,831000,703000
1974,734000,1245000,998000,816000,1103000,1212000,1690000,1545000,1577000,1326000,817000,531000
1975,545000,660000,584000,620000,785000,993000,1525000,1554000,1552000,1379000,924000,675000
1976,833000,892000,905000,871000,869000,1412000,1542000,1556000,1547000,1408000,669000,526000
1977,555000,639000,637000,644000,825000,1248000,1377000,1528000,1532000,1347000,901000,555000
1978,560000,547000,552000,669000,853000,1135000,1595000,1587000,1613000,1384000,821000,553000
1979,560000,565000,541000,573000,883000,1484000,1557000,1550000,1552000,1292000,853000,552000
1980,552000,556000,562000,533000,840000,1537000,1558000,1552000,1544000,1340000,749000,576000
1981,1053000,1295000,1303000,954000,1129000,1576000,1476000,1526000,1529000,1360000,884000,534000
1982,539000,707000,1210000,955000,923000,1350000,1541000,1540000,1539000,1532000,1277000,802000
1983,833000,1291000,1196000,940000,984000,1272000,1559000,1534000,1555000,1382000,915000,864000
1984,890000,1017000,889000,919000,906000,1174000,1512000,1566000,1551000,1389000,830000,550000
1985,560000,550000,560000,601000,850000,1280000,1520000,1550000,1520000,1520000,1099000,769000
1986,780000,748000,839000,994000,960000,1276000,1539000,1582000,1529000,1325000,808000,559000
1987,554000,620000,559000,781000,956000,1413000,1549000,1537000,1535000,1339000,828000,540000
1988,540000,528000,560000,630000,956000,1283000,1511000,1531000,1534000,1334000,807000,538000
1989,560000,528000,564000,540000,955000,1322000,1537000,1526000,1558000,1345000,794000,541000
1990,590000,723000,614000,605000,981000,1190000,1510000,1550000,1556000,1341000,831000,598000
1991,599000,595000,682000,573000,817000,1355000,1530000,1547000,1547000,1359000,780000,561000
1992,546000,622000,682000,640000,858000,1189000,1531000,1552000,1539000,1365000,808000,558000
1993,555000,540000,539000,616000,813000,1405000,1543000,1535000,1544000,1334000,697000,550000
1994,540000,552000,547000,560000,848000,1502000,1543000,1545000,1538000,1329000,775000,548000
1995,546000,599000,1063000,995000,975000,1284000,1564000,1527000,1536000,1341000,802000,733000
1996,901000,891000,1098000,908000,1080000,1316000,1514000,1542000,1533000,1328000,912000,894000
1997,917000,929000,963000,898000,1101000,1788000,1497000,1536000,1552000,1318000,947000,887000
1998,892000,899000,901000,899000,952000,1575000,1548000,1555000,1549000,1339000,942000,908000
1999,912000,917000,920000,943000,917000,1200000,1534000,1537000,1534000,1323000,897000,726000
2000,720000,716000,713000,756000,930000,1240000,1546000,1540000,1549000,1329000,889000,734000
2001,726000,743000,736000,767000,792000,1277000,1532000,1553000,1553000,1424000,796000,526000
2002,536000,574000,595000,549000,884000,1209000,1517000,1539000,1541000,1424000,1013000,893000
2003,913000,949000,916000,893000,928000,1197000,1546000,1559000,1541000,1374000,840000,542000
2004,562000,581000,571000,581000,845000,1315000,1542000,1535000,1566000,1415000,969000,898000
2005,906000,892000,929000,915000,951000,1375000,1535000,1546000,1521000,1436000,1188000,895000
2006,909000,907000,954000,920000,947000,1329000,1545000,1525000,1527000,1539000,579000,659000
2007,650000,676000,659000,800000,938000,1299000,1505000,1505000,1524000,1411000,986000,900000
2008,896000,910000,912000,896000,915000,1415000,1482000,1541000,1538000,1413000,631300,532500
2009,579600,563800,553400,573400,939100,1372000,1537000,1550000,1549000,1314000,612000,534300
2010,542100,554300,551700,590100,922100,1321000,1532000,1537000,1550000,1413000,916500,2054700
2011,880500,827000,835900,818100,693800,588200,2053300,1448300,1504700,1299200,371810,483820
2012,640990,632200,562100,711390,1248490,1204330,1550840,1543250,1532890,1420100,967800,894000
2013,900300,914700,930000,888000,936306,1294636,1523184,1516548,1520340,1328100,632824,524304
2014,522560,569920,571000,632200,846524,1402400,1549000,1543300,1520000,1389380,589960,534768
2015,520816,534768,609970,754690,851894,1388680,1515600,1526028,1513560,1413024,699820,520816
2016,575752,629308,665347,605575,920142,1308528,1543295,1550906,1544247,1416354,783389,597888
2017,590840,589077,699954,1011896,953408,1325252,1536828,1540616,1543457,1427620,711540,545632
2018,645400,788737,668280,586616,959702,1694840,1535881,1541600,1540616,1414520,668280,544760
2019,567432,566560,566560,594464,,,,,,,,
