#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016210: Marston Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Marston Reservoir (06016210) 
# Colorado  RESERVOIR Site - 5540 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:54:39 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1967,8100,7700,7700,7000,9000,9200,10200,8800,8300,9100,9400,8500
1968,9100,8400,7000,8000,10000,9200,8300,9500,9000,8300,7000,6300
1969,8300,7800,6600,7300,8600,9700,10100,9300,9400,7900,9800,8400
1970,9100,9100,9000,10000,9700,9900,10000,9200,10100,7700,8400,9800
1971,9800,10000,10000,9800,10200,10100,8900,9500,9500,9600,10300,9600
1972,9600,8300,8000,9200,8300,9000,9200,9000,9700,6800,7800,7900
1973,8000,7900,8000,8900,10000,9800,8900,9200,9600,10200,10100,9600
1974,9800,9000,9300,9600,9900,9500,8900,9800,9500,8500,9400,9600
1975,9100,9400,9000,9400,9500,9800,8800,9200,9000,6500,3800,3800
1976,5100,6100,9100,6600,8500,10000,8700,8800,9400,10300,7600,8800
1977,8800,9400,9600,10000,9800,9300,8200,9100,8400,3200,9700,9200
1978,8800,9000,8600,9200,9100,9400,9300,9500,10100,3500,6600,9700
1979,8600,8800,9600,9500,8700,10000,9900,9800,8800,3000,5600,9200
1980,7400,9200,10000,9300,9200,9300,9100,8800,8300,4000,5500,10100
1981,9800,9800,10000,8300,7300,10300,8400,8800,8700,3700,8300,9700
1982,9300,9800,8600,8600,7800,10100,9900,10100,10000,7100,3000,9700
1983,8400,9000,8800,9500,9800,9300,9500,9900,3600,2700,3700,6500
1984,7100,8000,7700,8900,10000,9700,10100,9900,8600,3400,2800,3800
1985,3800,3900,4100,8400,9400,8900,9200,9200,3900,4900,3200,3600
1986,3600,3700,4200,3800,9200,9600,9500,9100,7000,1700,400,0
1987,100,2400,3100,3800,6700,6200,6700,4500,3800,2000,0,0
1988,0,0,0,0,400,1700,2900,2700,800,0,0,0
1989,0,0,0,700,3900,6400,6800,7000,6700,5700,3400,4004
1990,3977,4930,5351,5721,5664,3117,2788,3091,2588,3040,3015,2900
1991,3000,3000,3200,3400,6100,7100,9700,11100,11600,10200,4200,6216
1992,6953,7179,6953,8360,9871,11804,10641,11337,12453,7025,7927,10724
1993,10743,10731,10943,10872,12234,11382,8217,9373,10711,11512,11771,9985
1994,8242,6659,5635,5253,7182,10156,11726,17760,10194,9738,9335,9253
1995,8808,7810,6761,6743,10252,12628,12260,11933,7577,7553,8609,8746
1996,8746,9700,10411,11784,9871,10679,12478,9429,8927,8422,2988,72
1997,-130,-130,-130,-130,4678,9090,9348,8627,5457,2837,3115,3288
1998,3511,3464,3438,5006,12435,12410,11343,10080,10417,10583,10468,10487
1999,10539,10539,10943,11771,11830,9071,9165,7878,9071,17205,10910,11350
2000,9966,8223,6665,8509,7859,9071,8298,4900,1321,7039,168,813
2001,1701,2902,4059,9096,10878,10898,10545,10411,7675,6410,7049,7908
2002,8771,9360,8871,7657,6689,10718,9783,10602,7230,3474,4253,4629
2003,4961,4794,7025,10788,12422,12605,11674,10923,7498,7553,8217,8347
2004,4728,2727,354,71940,5095,4822,4231,2110,690,-175,30,30
2005,6830,30,184,5842,12490,12784,12100,7097,717,-23,231,690
2006,7090,7508,1725,3376,7388,10125,12623,11939,11207,9858,10017,12508
2007,11059,9316,7669,12722,12767,12360,11570,12081,6965,8081,9341,9821
2008,10424,8497,6192,3294,5236,12222,11382,12279,11388,11577,11784,19100
2009,10686,10264,8602,7712,10029,12658,12658,11434,10949,9492,9423,9436
2010,9385,9360,9637,10590,12699,12623,12575,12120,9991,6392,7236,7976
2011,2163,9599,2902,3059,8815,10207,11661,11855,11959,9222,8915,17551
2012,8534,5733,5287,4678,8186,8174,6856,9833,11149,8671,9147,10468
2013,11700,12527,11130,9398,8708,11512,10718,9442,8379,11804,10923,9612
2014,8915,7498,4844,1933,222,55,-1241,-3815,-6075,-6194,-6200,-6541
2015,-6352,-6075,-6049,-6206,-5964,-5502,4296,11369,12043,12075,12266,11797
2016,10036,9568,9473,7828,9404,6576,9045,4428,3778,4085,3920,-1276
2017,-1274,-1274,-1272,-1268,-1265,-1262,-1263,-1263,-1263,-1263,-1266,8100
2018,7200,6400,7100,7300,8200,9400,8500,10300,11800,11700,11200,10400
2019,10300,8400,7701,7400,6900,,,,,,,
